episode_id,record_step,item,own_executed,rival_executed,inventory_increments,rival_lower_bound,tight_lower_bound,next_quote,pre_town_quote
112746444,497,STRAWBERRY,6,6,0,0,0,1,1
112746444,498,STRAWBERRY,8,8,0,0,0,1,1
112746444,503,STRAWBERRY,6,6,2,0,1,1,1
112746444,508,STRAWBERRY,4,4,2,0,0,1,1
112746444,518,STRAWBERRY,8,8,6,0,0,1,1
112746444,524,STRAWBERRY,16,16,2,0,0,1,1
112746444,541,STRAWBERRY,14,14,10,0,1,3,1
112746444,543,STRAWBERRY,4,4,2,0,1,1,1
112746444,544,STRAWBERRY,1,1,0,0,0,1,1
112746444,546,STRAWBERRY,3,3,2,0,1,1,1
112746444,553,STRAWBERRY,4,4,2,0,1,5,1
112746444,554,STRAWBERRY,8,8,2,0,0,1,1
112746444,558,STRAWBERRY,4,4,2,0,0,1,1
112746444,567,STRAWBERRY,4,4,4,0,0,1,1
112746444,577,STRAWBERRY,10,10,4,0,0,9,1
112746444,580,STRAWBERRY,12,12,4,0,0,1,1
112746444,644,STRAWBERRY,21,21,30,9,9,1,1
112746444,684,STRAWBERRY,20,20,20,0,0,1,1
112747130,344,WOOL,3,3,6,3,3,1,1
112747130,360,WOOL,3,3,0,0,0,1,1
112747130,374,MILK,6,6,12,6,6,1,1
112747130,386,WOOL,11,11,2,0,0,1,1
112747130,393,MILK,3,3,6,3,3,1,1
112747130,396,MILK,3,0,0,0,0,1,1
112747130,398,MILK,0,3,1,1,1,1,1
112747130,400,WOOL,6,6,0,0,0,1,1
112747130,409,MILK,3,3,2,0,0,5,1
112747130,430,WOOL,2,0,1,0,0,1,1
112747130,433,MILK,9,9,8,0,1,3,1
112747130,448,MILK,2,2,4,2,2,1,1
112747130,457,MILK,0,4,2,2,2,5,1
112747130,466,MILK,2,2,4,2,2,1,1
112747130,470,MILK,1,0,1,0,0,1,1
112747130,492,MILK,9,0,6,0,0,1,1
112747130,504,MILK,0,6,3,3,3,1,1
112747130,527,MILK,2,0,1,0,0,1,1
112747130,530,MILK,6,0,2,0,0,1,1
112747130,548,MILK,0,8,2,2,2,1,1
112747130,568,MILK,0,4,2,2,2,1,1
112747130,599,MILK,0,3,3,3,3,1,1
112747130,600,MILK,0,3,0,0,0,1,1
112747130,612,MILK,3,0,3,0,0,1,1
112747130,613,MILK,2,0,0,0,0,3,1
112747130,623,MILK,0,6,3,3,3,1,1
112747130,632,MILK,3,0,3,0,0,1,1
112747130,633,MILK,3,0,0,0,0,3,1
112747130,647,MILK,0,6,4,4,4,1,1
112747130,652,MILK,0,6,2,2,2,1,1
112747130,670,MILK,7,0,2,0,0,1,1
112747130,674,MILK,2,2,2,0,0,1,1
112747130,684,MILK,6,0,2,0,0,1,1
112747130,692,MILK,0,6,2,2,2,1,1
112747130,718,MILK,8,8,8,0,0,1,1
112748339,429,MILK,4,0,3,0,0,3,1
112748339,452,MILK,9,0,3,0,0,1,1
112748339,456,MILK,4,4,2,0,0,1,1
112748339,458,MILK,2,2,4,2,2,1,1
112748339,482,MILK,4,4,8,4,4,1,1
112748339,505,WOOL,12,12,20,8,8,31,1
112748339,544,STRAWBERRY,8,8,14,6,6,1,1
112748339,554,STRAWBERRY,0,13,9,9,9,1,1
112748339,556,STRAWBERRY,13,0,0,0,0,1,1
112748339,569,STRAWBERRY,8,0,1,0,0,7,1
112748339,578,STRAWBERRY,21,21,10,0,0,1,1
112748339,585,WOOL,7,0,7,0,0,37,1
112748339,587,WOOL,9,9,6,0,0,1,1
112748339,645,STRAWBERRY,18,0,4,0,0,7,1
112748339,668,MILK,10,10,20,10,10,1,1
112748339,674,MILK,3,3,4,1,1,1,1
112748339,691,STRAWBERRY,20,20,26,6,6,1,1
112748339,691,MILK,8,8,8,0,0,1,1
112748339,718,MILK,8,8,14,6,6,1,1
112749509,512,WOOL,0,12,11,11,11,1,1
112749509,514,WOOL,12,0,2,0,0,1,1
112749509,537,WOOL,4,4,4,0,1,5,1
112749509,554,STRAWBERRY,8,7,14,6,6,1,1
112749509,558,STRAWBERRY,4,4,4,0,0,1,1
112749509,564,WOOL,0,16,14,14,14,1,1
112749509,567,STRAWBERRY,4,4,8,4,4,1,1
112749509,567,WOOL,16,0,2,0,0,1,1
112749509,577,STRAWBERRY,10,10,8,0,0,11,1
112749509,578,STRAWBERRY,12,0,5,0,0,1,1
112749509,578,WOOL,4,4,7,3,3,1,1
112749509,581,STRAWBERRY,0,5,0,0,0,9,1
112749509,585,STRAWBERRY,0,7,4,4,4,9,1
112749509,595,WOOL,0,4,2,2,2,1,1
112749509,596,WOOL,2,0,0,0,0,1,1
112749509,598,WOOL,8,2,2,0,0,1,1
112749509,601,WOOL,0,3,0,0,0,18,1
112749509,603,WOOL,5,0,3,0,0,1,1
112749509,627,STRAWBERRY,21,21,28,7,7,1,1
112749509,650,WOOL,7,7,10,3,3,1,1
112749509,674,WOOL,9,9,8,0,0,1,1
112749509,675,STRAWBERRY,17,17,32,15,15,1,1
112749509,694,WOOL,10,10,10,0,0,1,1
112749509,712,WOOL,2,2,2,0,1,1,1
112749509,719,WOOL,3,3,4,1,1,1,1
112749577,344,WOOL,3,3,6,3,3,1,1
112749577,360,WOOL,3,3,0,0,0,1,1
112749577,386,WOOL,11,11,2,0,0,1,1
112749577,400,WOOL,6,6,0,0,0,1,1
112749577,433,MILK,9,9,16,7,7,7,1
112749577,448,MILK,6,6,10,4,4,1,1
112749577,457,MILK,9,9,4,0,1,5,1
112749577,470,STRAWBERRY,8,8,16,8,8,1,1
112749577,474,STRAWBERRY,2,2,2,0,1,1,1
112749577,478,STRAWBERRY,8,8,0,0,0,1,1
112749577,492,STRAWBERRY,6,6,4,0,0,1,1
112749577,497,STRAWBERRY,6,6,2,0,1,1,1
112749577,498,STRAWBERRY,8,8,0,0,0,1,1
112749577,503,STRAWBERRY,6,6,2,0,1,1,1
112749577,509,STRAWBERRY,4,4,2,0,0,5,1
112749577,518,STRAWBERRY,8,8,6,0,0,1,1
112749577,524,STRAWBERRY,16,16,2,0,0,1,1
112749577,529,MILK,7,7,10,3,3,7,1
112749577,540,STRAWBERRY,14,14,10,0,1,1,1
112749577,543,STRAWBERRY,4,4,2,0,1,1,1
112749577,544,STRAWBERRY,4,4,0,0,0,1,1
112749577,553,MILK,3,3,6,3,3,5,1
112749577,554,STRAWBERRY,11,11,6,0,0,1,1
112749577,558,STRAWBERRY,4,4,2,0,0,1,1
112749577,562,MILK,3,3,6,3,3,1,1
112749577,567,STRAWBERRY,4,4,4,0,0,1,1
112749577,583,STRAWBERRY,10,10,10,0,1,1,1
112749577,586,STRAWBERRY,12,12,2,0,1,1,1
112749577,603,WOOL,6,6,12,6,6,1,1
112749577,613,STRAWBERRY,7,7,8,1,1,5,1
112749577,615,MILK,9,9,8,0,0,1,1
112749577,633,MILK,6,6,10,4,4,3,1
112749577,644,STRAWBERRY,21,21,18,0,1,1,1
112749577,650,MILK,6,6,10,4,4,1,1
112749577,669,STRAWBERRY,6,6,12,6,6,5,1
112749577,669,MILK,2,2,4,2,2,5,1
112749577,673,WOOL,9,9,14,5,5,11,1
112749577,674,MILK,3,3,6,3,3,1,1
112749577,678,MILK,1,1,2,1,1,1,1
112749577,690,STRAWBERRY,20,20,14,0,1,1,1
112749577,690,MILK,6,6,6,0,1,1,1
112749577,718,MILK,12,12,14,2,2,1,1
112750796,344,WOOL,3,3,6,3,3,1,1
112750796,357,WOOL,0,3,0,0,0,1,1
112750796,360,WOOL,3,0,0,0,0,1,1
112750796,385,WOOL,5,0,1,0,0,5,1
112750796,388,WOOL,0,5,1,1,1,1,1
112750796,400,WOOL,6,6,0,0,0,1,1
112750796,430,WOOL,2,0,1,0,0,1,1
112750796,440,WOOL,0,2,1,1,1,1,1
112750796,448,WOOL,2,2,0,0,0,1,1
112750796,467,WOOL,0,1,1,1,1,1,1
112750796,470,WOOL,1,0,0,0,0,1,1
112750796,500,WOOL,0,1,1,1,1,1,1
112750796,503,WOOL,1,0,0,0,0,1,1
112750796,513,WOOL,0,4,1,1,1,1,1
112750796,516,WOOL,4,0,0,0,0,1,1
112750796,529,STRAWBERRY,13,13,26,13,13,9,1
112750796,535,WOOL,0,2,1,1,1,1,1
112750796,538,WOOL,3,1,0,0,0,1,1
112750796,546,STRAWBERRY,3,3,4,1,1,1,1
112750796,553,STRAWBERRY,4,4,4,0,1,7,1
112750796,554,STRAWBERRY,8,8,4,0,1,1,1
112750796,558,STRAWBERRY,4,4,2,0,0,1,1
112750796,563,WOOL,0,2,1,1,1,1,1
112750796,567,STRAWBERRY,4,4,6,2,2,1,1
112750796,569,WOOL,2,0,0,0,0,1,1
112750796,577,STRAWBERRY,10,10,6,0,0,11,1
112750796,578,STRAWBERRY,0,12,5,5,5,1,1
112750796,578,WOOL,2,2,2,0,1,1,1
112750796,582,STRAWBERRY,12,0,4,0,0,1,1
112750796,594,WOOL,0,2,0,0,0,1,1
112750796,596,WOOL,2,0,0,0,0,1,1
112750796,598,WOOL,2,2,0,0,0,1,1
112750796,601,WOOL,0,1,0,0,0,1,1
112750796,603,WOOL,1,0,0,0,0,1,1
112750796,625,WOOL,3,3,0,0,0,5,1
112750796,642,STRAWBERRY,21,21,42,21,21,1,1
112750796,650,WOOL,4,4,2,0,0,1,1
112750796,674,MILK,8,8,12,4,4,1,1
112750796,674,WOOL,2,2,2,0,1,1,1
112750796,678,MILK,2,2,4,2,2,1,1
112750796,692,STRAWBERRY,17,17,32,15,15,1,1
112750796,692,MILK,7,7,8,1,1,1,1
112750796,698,WOOL,3,3,0,0,0,1,1
112750796,711,WOOL,1,1,0,0,0,1,1
112750796,718,MILK,12,12,22,10,10,1,1
112750796,719,WOOL,1,1,0,0,0,1,1
112751861,344,WOOL,3,3,6,3,3,1,1
112751861,360,WOOL,3,3,0,0,0,1,1
112751861,374,MILK,6,6,10,4,4,1,1
112751861,388,WOOL,11,11,2,0,0,1,1
112751861,396,MILK,6,6,10,4,4,1,1
112751861,400,WOOL,6,6,0,0,0,1,1
112751861,409,MILK,3,3,4,1,1,5,1
112751861,443,WOOL,2,2,2,0,0,1,1
112751861,448,WOOL,2,2,0,0,0,1,1
112751861,470,WOOL,1,1,2,1,1,1,1
112751861,474,WOOL,1,1,0,0,0,1,1
112751861,503,WOOL,3,3,0,0,0,1,1
112751861,514,WOOL,4,4,2,0,1,1,1
112751861,538,WOOL,3,3,0,0,0,1,1
112751861,567,WOOL,3,3,2,0,1,1,1
112751861,578,WOOL,2,2,0,0,0,1,1
112751861,596,WOOL,2,2,0,0,0,1,1
112751861,598,WOOL,2,2,0,0,0,1,1
112751861,600,WOOL,1,1,0,0,0,1,1
112751861,603,WOOL,1,1,2,1,1,1,1
112751861,625,WOOL,2,2,0,0,0,1,1
112751861,650,WOOL,4,4,2,0,1,1,1
112751861,674,WOOL,4,4,0,0,0,1,1
112751861,696,WOOL,3,3,0,0,0,1,1
112751861,711,WOOL,1,1,2,1,1,1,1
112751861,719,WOOL,1,1,0,0,0,1,1
112752873,344,WOOL,3,0,2,0,0,1,1
112752873,360,WOOL,3,0,0,0,0,1,1
112752873,384,WOOL,0,1,1,1,1,1,1
112752873,385,WOOL,0,2,0,0,0,5,1
112752873,390,WOOL,11,0,1,0,0,1,1
112752873,400,WOOL,6,0,0,0,0,1,1
112752873,443,WOOL,2,0,2,0,0,1,1
112752873,448,WOOL,2,0,0,0,0,1,1
112752873,456,WOOL,0,2,0,0,0,1,1
112752873,457,WOOL,0,1,0,0,0,5,1
112752873,470,WOOL,1,0,1,0,0,1,1
112752873,474,WOOL,1,0,0,0,0,1,1
112752873,503,WOOL,3,0,1,0,0,1,1
112752873,516,WOOL,4,0,1,0,0,1,1
112752873,523,WOOL,0,1,0,0,0,1,1
112752873,529,WOOL,0,2,0,0,0,5,1
112752873,538,WOOL,3,0,1,0,0,1,1
112752873,569,WOOL,3,0,1,0,0,1,1
112754190,344,WOOL,6,6,6,0,0,1,1
112754190,361,MILK,6,6,2,0,1,1,1
112754190,372,MILK,5,5,0,0,0,1,1
112754190,373,MILK,1,1,0,0,0,1,1
112754190,374,MILK,6,6,0,0,0,1,1
112754190,385,WOOL,5,5,2,0,1,1,1
112754190,393,MILK,4,4,2,0,1,1,1
112754190,409,MILK,2,2,0,0,0,1,1
112754190,419,WOOL,2,2,2,0,1,1,1
112754190,433,MILK,6,6,0,0,0,3,1
112754190,448,MILK,2,2,2,0,1,1,1
112754190,448,WOOL,2,2,0,0,0,1,1
112754190,458,WOOL,1,1,1,0,0,1,1
112754190,466,MILK,3,3,0,0,0,1,1
112754190,479,MILK,3,3,0,0,0,1,1
112754190,481,MILK,0,4,0,0,0,3,1
112754190,487,MILK,3,2,2,0,1,1,1
112754190,504,MILK,1,0,0,0,0,1,1
112754190,505,WOOL,4,4,2,0,1,11,1
112754190,506,MILK,6,4,0,0,0,1,1
112754190,533,MILK,1,1,2,1,1,1,1
112754190,534,MILK,2,2,0,0,0,1,1
112754190,546,MILK,5,5,0,0,0,1,1
112754190,553,MILK,3,3,0,0,0,1,1
112754190,578,MILK,6,6,1,0,0,1,1
112754190,601,MILK,0,5,0,0,0,3,1
112754190,622,MILK,5,0,1,0,0,1,1
112754190,625,MILK,0,6,0,0,0,3,1
112754190,646,MILK,6,0,1,0,0,1,1
112754190,654,MILK,5,5,2,0,1,1,1
112754190,666,MILK,1,1,0,0,0,1,1
112754190,670,MILK,1,1,0,0,0,1,1
112754190,674,MILK,2,2,0,0,0,1,1
112754190,694,MILK,6,6,0,0,0,1,1
112754190,718,MILK,8,8,1,0,0,1,1
112755365,344,WOOL,3,3,6,3,3,1,1
112755365,360,WOOL,3,3,0,0,0,1,1
112755365,374,MILK,6,6,6,0,0,1,1
112755365,385,WOOL,11,11,14,3,3,11,1
112755365,393,MILK,0,6,3,3,3,3,1
112755365,396,MILK,6,0,1,0,0,1,1
112755365,400,WOOL,6,6,8,2,2,1,1
112755365,402,MILK,1,1,2,1,1,1,1
112755365,409,MILK,3,3,2,0,1,3,1
112755365,433,MILK,3,3,6,3,3,5,1
112755365,448,MILK,3,3,6,3,3,1,1
112755365,457,MILK,5,5,2,0,1,3,1
112755365,505,MILK,2,2,1,0,0,7,1
112755365,530,MILK,6,6,12,6,6,1,1
112755365,538,MILK,2,2,4,2,2,1,1
112755365,601,WOOL,5,4,8,3,3,24,1
112755365,633,MILK,6,6,10,4,4,5,1
112755365,669,MILK,2,0,1,0,0,5,1
112755365,674,MILK,3,3,6,3,3,1,1
112755365,686,MILK,6,0,5,0,0,1,1
112755365,694,MILK,0,6,4,4,4,1,1
112755365,718,MILK,10,4,9,0,0,1,1
112756505,344,WOOL,3,3,6,3,3,1,1
112756505,360,WOOL,3,3,0,0,0,1,1
112756505,385,WOOL,11,0,1,0,0,5,1
112756505,386,WOOL,0,11,1,1,1,1,1
112756505,400,WOOL,6,6,0,0,0,1,1
112756505,430,WOOL,1,2,2,1,1,1,1
112756505,441,WOOL,1,0,0,0,0,1,1
112756505,448,WOOL,2,2,0,0,0,1,1
112756505,462,WOOL,0,1,1,1,1,1,1
112756505,470,WOOL,1,0,0,0,0,1,1
112756505,474,WOOL,1,1,0,0,0,1,1
112756505,495,WOOL,0,1,1,1,1,1,1
112756505,501,WOOL,1,0,0,0,0,1,1
112756505,508,WOOL,0,4,1,1,1,1,1
112756505,514,WOOL,4,0,0,0,0,1,1
112756505,530,WOOL,0,2,1,1,1,1,1
112756505,536,WOOL,2,0,0,0,0,1,1
112756505,537,WOOL,1,0,0,0,0,1,1
112756505,538,WOOL,0,1,0,0,0,1,1
112756505,561,WOOL,0,4,1,1,1,1,1
112756505,567,WOOL,4,0,0,0,0,1,1
112756505,577,STRAWBERRY,10,10,16,6,6,12,1
112756505,578,STRAWBERRY,12,12,6,0,0,1,1
112756505,578,WOOL,2,2,1,0,0,1,1
112756505,593,WOOL,0,5,0,0,0,1,1
112756505,596,WOOL,2,0,0,0,0,1,1
112756505,598,WOOL,2,0,0,0,0,1,1
112756505,602,WOOL,0,1,1,1,1,1,1
112756505,603,WOOL,2,0,0,0,0,1,1
112756505,625,WOOL,3,3,0,0,0,5,1
112756505,650,WOOL,4,4,2,0,0,1,1
112756505,674,WOOL,4,4,2,0,1,1,1
112756505,698,WOOL,3,3,0,0,0,1,1
112756505,711,WOOL,1,1,0,0,0,1,1
112756505,719,WOOL,1,1,0,0,0,1,1
112756518,344,WOOL,3,3,6,3,3,1,1
112756518,360,WOOL,3,3,0,0,0,1,1
112756518,385,WOOL,5,5,2,0,1,1,1
112756518,400,WOOL,6,6,0,0,0,1,1
112756518,437,WOOL,2,2,2,0,0,1,1
112756518,448,WOOL,2,2,0,0,0,1,1
112756518,467,WOOL,0,1,1,1,1,1,1
112756518,470,WOOL,1,0,0,0,0,1,1
112756518,500,WOOL,0,1,1,1,1,1,1
112756518,503,WOOL,1,0,0,0,0,1,1
112756518,513,WOOL,0,4,1,1,1,1,1
112756518,516,WOOL,4,0,0,0,0,1,1
112756518,535,WOOL,0,2,1,1,1,1,1
112756518,536,WOOL,2,0,0,0,0,1,1
112756518,537,WOOL,1,1,0,0,0,1,1
112756518,566,WOOL,0,2,1,1,1,1,1
112756518,569,WOOL,2,0,0,0,0,1,1
112756518,578,WOOL,2,2,2,0,1,1,1
112756518,593,WOOL,5,5,0,0,0,1,1
112756518,625,WOOL,3,3,0,0,0,5,1
112756518,650,WOOL,4,4,2,0,0,1,1
112756518,674,WOOL,2,2,1,0,0,1,1
112756518,696,WOOL,3,3,0,0,0,1,1
112756518,711,WOOL,1,1,1,0,0,1,1
112756518,719,WOOL,1,1,0,0,0,1,1
112757690,457,WOOL,12,12,6,0,0,18,1
112757690,481,WOOL,12,12,14,2,2,11,1
112757690,505,WOOL,12,12,12,0,0,18,1
112757690,518,STRAWBERRY,8,8,14,6,6,1,1
112757690,524,STRAWBERRY,16,16,4,0,1,1,1
112757690,529,WOOL,11,11,14,3,3,11,1
112757690,530,STRAWBERRY,13,13,6,0,0,1,1
112757690,544,STRAWBERRY,8,8,10,2,2,1,1
112757690,556,STRAWBERRY,13,13,10,0,1,1,1
112757690,558,WOOL,15,15,12,0,1,1,1
112757690,569,STRAWBERRY,8,8,8,0,0,7,1
112757690,577,WOOL,5,5,8,3,3,11,1
112757690,578,STRAWBERRY,18,18,10,0,0,1,1
112757690,593,WOOL,11,0,8,0,0,11,1
112757690,598,WOOL,0,4,4,4,4,1,1
112757690,614,WOOL,0,14,9,9,9,1,1
112757690,616,WOOL,7,0,0,0,0,1,1
112757690,619,WOOL,9,9,2,0,0,1,1
112757690,625,WOOL,2,0,2,0,0,18,1
112757690,643,WOOL,9,0,9,0,0,1,1
112757690,645,STRAWBERRY,18,18,22,4,4,7,1
112757690,646,WOOL,0,4,2,2,2,1,1
112757690,650,WOOL,0,5,3,3,3,1,1
112757690,673,WOOL,10,10,8,0,0,18,1
112757690,694,STRAWBERRY,0,20,9,9,9,1,1
112757690,695,WOOL,0,6,1,1,1,1,1
112757690,712,WOOL,2,2,2,0,1,1,1
112757690,719,WOOL,3,3,4,1,1,1,1
112758841,385,MILK,9,9,4,0,0,5,1
112758841,409,MILK,5,5,8,3,3,3,1
112758841,452,MILK,7,0,6,0,0,1,1
112758841,456,MILK,4,4,2,0,0,1,1
112758841,457,WOOL,12,12,6,0,0,18,1
112758841,458,MILK,2,2,4,2,2,1,1
112758841,481,WOOL,12,12,14,2,2,11,1
112758841,482,MILK,4,4,8,4,4,1,1
112758841,503,STRAWBERRY,14,14,12,0,1,1,1
112758841,505,WOOL,12,12,12,0,0,18,1
112758841,518,STRAWBERRY,8,8,8,0,0,1,1
112758841,524,STRAWBERRY,16,16,2,0,0,1,1
112758841,529,WOOL,11,11,14,3,3,11,1
112758841,530,STRAWBERRY,13,13,6,0,1,1,1
112758841,544,STRAWBERRY,8,8,6,0,1,1,1
112758841,556,STRAWBERRY,13,13,6,0,0,1,1
112758841,569,STRAWBERRY,8,8,6,0,0,5,1
112758841,569,WOOL,0,15,15,15,15,11,1
112758841,570,WOOL,15,0,2,0,0,1,1
112758841,577,WOOL,7,7,2,0,0,31,1
112758841,578,STRAWBERRY,18,18,8,0,1,1,1
112758841,619,WOOL,9,9,14,5,5,1,1
112758841,620,STRAWBERRY,7,7,6,0,0,1,1
112758841,642,STRAWBERRY,18,18,14,0,1,1,1
112758841,673,WOOL,16,16,26,10,10,31,1
112758841,683,STRAWBERRY,20,20,10,0,1,1,1
112759854,429,MILK,4,4,8,4,4,1,1
112759854,452,MILK,9,9,6,0,0,1,1
112759854,456,MILK,4,4,2,0,1,1,1
112759854,458,MILK,2,2,2,0,1,1,1
112759854,471,MILK,2,2,2,0,0,1,1
112759854,482,MILK,4,4,4,0,0,1,1
112759854,506,MILK,4,4,4,0,0,1,1
112759854,524,STRAWBERRY,16,16,6,0,0,1,1
112759854,530,STRAWBERRY,13,13,10,0,1,1,1
112759854,544,STRAWBERRY,8,8,12,4,4,1,1
112759854,558,STRAWBERRY,13,13,16,3,3,1,1
112759854,564,STRAWBERRY,8,8,4,0,0,1,1
112759854,578,STRAWBERRY,18,18,18,0,0,1,1
112759854,619,WOOL,9,9,10,1,1,1,1
112759854,625,WOOL,3,3,4,1,1,24,1
112759854,626,STRAWBERRY,18,18,34,16,16,1,1
112759854,644,WOOL,12,12,2,0,0,1,1
112759854,648,WOOL,12,12,4,0,0,1,1
112759854,673,WOOL,16,16,18,2,2,24,1
112759854,716,WOOL,24,24,12,0,1,1,1
112759854,719,WOOL,4,4,4,0,1,1,1
112761179,456,MILK,6,6,8,2,2,1,1
112761179,458,MILK,3,3,2,0,1,1,1
112761179,471,MILK,3,3,2,0,0,1,1
112761179,482,MILK,6,6,4,0,0,1,1
112761179,505,WOOL,12,12,20,8,8,31,1
112761179,530,MILK,6,6,8,2,2,1,1
112761179,553,MILK,2,2,3,1,1,5,1
112761179,590,MILK,6,6,12,6,6,1,1
112761179,642,MILK,6,6,10,4,4,1,1
112761179,669,MILK,5,5,4,0,0,3,1
112761179,674,MILK,2,2,3,1,1,1,1
112761179,685,MILK,0,6,2,2,2,3,1
112761179,694,MILK,6,0,3,0,0,1,1
112761179,718,MILK,8,8,8,0,1,1,1
112762368,344,WOOL,3,3,6,3,3,1,1
112762368,360,WOOL,3,3,0,0,0,1,1
112762368,374,MILK,6,6,6,0,0,1,1
112762368,385,WOOL,11,11,14,3,3,11,1
112762368,393,MILK,0,6,3,3,3,3,1
112762368,398,MILK,6,0,2,0,0,1,1
112762368,400,WOOL,6,6,8,2,2,1,1
112762368,402,MILK,1,1,2,1,1,1,1
112762368,409,MILK,3,3,0,0,0,5,1
112762368,448,MILK,3,3,6,3,3,1,1
112762368,457,MILK,5,5,2,0,0,5,1
112762368,497,STRAWBERRY,6,6,12,6,6,1,1
112762368,498,STRAWBERRY,8,8,0,0,0,1,1
112762368,502,MILK,3,0,3,0,0,1,1
112762368,503,STRAWBERRY,6,6,1,0,0,1,1
112762368,505,MILK,2,2,0,0,0,5,1
112762368,506,STRAWBERRY,0,4,3,3,3,1,1
112762368,506,MILK,0,2,2,2,2,1,1
112762368,508,STRAWBERRY,4,0,0,0,0,1,1
112762368,518,STRAWBERRY,8,8,6,0,0,1,1
112762368,524,STRAWBERRY,16,16,2,0,0,1,1
112762368,529,STRAWBERRY,13,13,2,0,0,7,1
112762368,530,MILK,6,6,5,0,0,1,1
112762368,534,MILK,0,2,1,1,1,1,1
112762368,538,MILK,2,0,1,0,0,1,1
112762368,543,STRAWBERRY,4,4,8,4,4,1,1
112762368,544,STRAWBERRY,1,4,0,0,0,1,1
112762368,546,STRAWBERRY,3,0,1,0,0,1,1
112762368,553,STRAWBERRY,4,4,2,0,0,7,1
112762368,554,STRAWBERRY,8,7,3,0,0,1,1
112762368,554,MILK,0,5,5,5,5,1,1
112762368,558,STRAWBERRY,4,4,2,0,0,1,1
112762368,561,MILK,3,0,1,0,0,3,1
112762368,562,MILK,2,0,1,0,0,1,1
112762368,567,STRAWBERRY,4,4,4,0,0,1,1
112762368,578,STRAWBERRY,0,22,8,8,8,1,1
112762368,578,MILK,0,5,5,5,5,1,1
112762368,583,STRAWBERRY,10,0,3,0,0,1,1
112762368,588,STRAWBERRY,9,0,3,0,0,1,1
112762368,589,STRAWBERRY,1,0,0,0,0,7,1
112762368,595,MILK,5,0,4,0,0,1,1
112762368,598,WOOL,5,0,3,0,0,1,1
112762368,601,MILK,0,10,1,1,1,5,1
112762368,601,WOOL,0,4,0,0,0,18,1
112762368,603,WOOL,8,0,3,0,0,1,1
112762368,604,STRAWBERRY,5,0,5,0,0,1,1
112762368,606,STRAWBERRY,0,4,3,3,3,1,1
112762368,616,MILK,6,0,1,0,0,1,1
112762368,626,STRAWBERRY,21,2,12,0,0,1,1
112762368,626,MILK,0,5,4,4,4,1,1
112762368,634,MILK,2,0,2,0,0,1,1
112762368,635,MILK,2,0,0,0,0,1,1
112762368,638,MILK,1,0,1,0,0,1,1
112762368,646,STRAWBERRY,0,19,15,15,15,1,1
112762368,650,MILK,0,6,4,4,4,1,1
112762368,652,MILK,6,0,0,0,0,1,1
112762368,656,MILK,0,2,1,1,1,1,1
112762368,670,MILK,2,0,2,0,0,1,1
112762368,673,WOOL,9,9,14,5,5,18,1
112762368,674,MILK,3,4,2,0,0,1,1
112762368,678,MILK,1,0,1,0,0,1,1
112762368,689,STRAWBERRY,20,0,20,0,0,7,1
112762368,694,STRAWBERRY,0,20,6,6,6,1,1
112762368,694,MILK,4,6,4,0,0,1,1
112762368,695,MILK,2,0,0,0,0,1,1
112762368,718,MILK,9,9,8,0,1,1,1
112763535,453,STRAWBERRY,12,12,24,12,12,3,1
112763535,454,STRAWBERRY,12,12,2,0,1,1,1
112763535,478,STRAWBERRY,8,8,6,0,0,1,1
112763535,479,STRAWBERRY,2,2,0,0,0,1,1
112763535,494,STRAWBERRY,6,6,6,0,1,1,1
112763535,499,STRAWBERRY,10,10,0,0,0,1,1
112763535,503,STRAWBERRY,14,14,2,0,1,1,1
112763535,518,STRAWBERRY,8,8,8,0,0,1,1
112763535,524,STRAWBERRY,16,16,2,0,0,1,1
112763535,530,STRAWBERRY,13,13,5,0,0,1,1
112763535,544,STRAWBERRY,8,8,6,0,0,1,1
112763535,551,STRAWBERRY,2,2,4,2,2,1,1
112763535,554,STRAWBERRY,11,11,4,0,1,1,1
112763535,566,STRAWBERRY,8,8,6,0,1,1,1
112763535,575,WOOL,12,12,8,0,1,1,1
112763535,578,STRAWBERRY,18,18,6,0,0,1,1
112763535,578,WOOL,5,5,4,0,0,1,1
112763535,593,WOOL,12,12,12,0,0,24,1
112763535,609,WOOL,11,11,18,7,7,18,1
112763535,619,WOOL,9,9,12,3,3,1,1
112763535,622,STRAWBERRY,7,7,10,3,3,1,1
112763535,625,WOOL,3,3,4,1,1,24,1
112763535,643,WOOL,10,10,20,10,10,1,1
112763535,644,WOOL,12,12,0,0,0,1,1
112763535,646,STRAWBERRY,18,18,12,0,0,1,1
112763535,648,WOOL,12,12,4,0,0,1,1
112763535,669,STRAWBERRY,6,6,12,6,6,3,1
112763535,673,WOOL,13,13,20,7,7,24,1
112763535,690,MILK,8,8,12,4,4,1,1
112763535,693,STRAWBERRY,20,20,12,0,0,5,1
112763535,693,WOOL,10,10,20,10,10,24,1
112763535,716,WOOL,24,24,10,0,1,1,1
112763535,718,MILK,9,9,12,3,3,1,1
112763535,719,WOOL,4,4,4,0,1,1,1
112763647,344,WOOL,3,3,6,3,3,1,1
112763647,360,WOOL,3,3,0,0,0,1,1
112763647,388,WOOL,11,11,2,0,0,1,1
112763647,400,WOOL,6,6,0,0,0,1,1
112763647,433,MILK,9,9,16,7,7,9,1
112763647,439,WOOL,2,0,2,0,0,1,1
