episode_id,sid,seat,death_t,death_day,x,y,animal,lost_yield,placed_day,next_crop,next_crop_t
109471242,56216119,0,672,28,2,4,SHEEP,6,0,,
109471242,56216119,0,672,28,3,4,SHEEP,6,0,,
109471242,56216119,0,696,29,4,6,COW,0,9,,
109466152,56216119,0,624,26,4,2,COW,0,0,,
109466152,56216119,0,624,26,5,2,COW,0,6,WHEAT,672.0
109466152,56216119,0,696,29,4,3,SHEEP,0,0,,
109466152,56216119,0,696,29,2,4,SHEEP,0,0,,
109466152,56216119,0,696,29,3,4,SHEEP,0,0,,
109461814,56216119,1,480,20,5,2,COW,0,6,WHEAT,528.0
109461814,56216119,1,480,20,6,2,COW,0,8,WHEAT,552.0
109461814,56216119,1,672,28,4,3,SHEEP,0,0,,
109461814,56216119,1,696,29,2,4,SHEEP,0,0,,
109461814,56216119,1,696,29,3,4,SHEEP,0,0,,
109461814,56216119,1,696,29,3,5,COW,0,9,,
109461814,56216119,1,696,29,4,5,COW,2,9,,
109461814,56216119,1,696,29,4,6,COW,0,18,,
109457593,56216119,0,480,20,5,2,COW,0,6,WHEAT,504.0
109457593,56216119,0,480,20,6,2,COW,0,8,WHEAT,528.0
109457593,56216119,0,672,28,4,3,SHEEP,0,0,,
109457593,56216119,0,672,28,2,4,SHEEP,6,0,,
109457593,56216119,0,672,28,3,4,SHEEP,0,0,,
109457593,56216119,0,696,29,3,5,COW,0,9,,
109457593,56216119,0,696,29,4,5,COW,0,9,,
109453261,56216119,0,576,24,5,2,COW,0,6,WHEAT,600.0
109453261,56216119,0,576,24,6,2,COW,0,8,WHEAT,600.0
109453261,56216119,0,672,28,4,3,SHEEP,0,0,,
109453261,56216119,0,672,28,2,4,SHEEP,6,0,,
109453261,56216119,0,672,28,3,4,SHEEP,6,0,,
109453261,56216119,0,696,29,3,5,COW,0,9,,
109453261,56216119,0,696,29,4,5,COW,0,9,,
109453261,56216119,0,696,29,4,6,COW,0,9,,
109448978,56216119,1,696,29,4,3,SHEEP,0,0,,
109444587,56216119,0,528,22,5,2,COW,0,6,WHEAT,576.0
109444587,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
109444587,56216119,0,600,25,4,7,COW,0,9,CARROT,648.0
109444587,56216119,0,672,28,4,3,SHEEP,0,0,,
109444587,56216119,0,672,28,2,4,SHEEP,6,0,,
109444587,56216119,0,672,28,3,4,SHEEP,6,0,,
109444587,56216119,0,696,29,4,6,COW,0,9,,
109435371,56216119,0,696,29,4,3,SHEEP,0,0,,
109435371,56216119,0,696,29,2,4,SHEEP,0,0,,
109435371,56216119,0,696,29,3,4,SHEEP,0,0,,
109430983,56216119,0,480,20,4,2,COW,0,0,WHEAT,576.0
109430983,56216119,0,480,20,5,2,COW,0,6,WHEAT,504.0
109430983,56216119,0,696,29,2,4,SHEEP,0,0,,
109430983,56216119,0,696,29,3,4,SHEEP,0,0,,
109426096,56216119,0,696,29,4,3,SHEEP,0,0,,
109426096,56216119,0,696,29,2,4,SHEEP,0,0,,
109426096,56216119,0,696,29,3,4,SHEEP,0,0,,
109426096,56216119,0,696,29,3,5,COW,0,9,,
109426096,56216119,0,696,29,4,5,COW,2,9,,
109426096,56216119,0,696,29,4,6,COW,5,9,,
109426096,56216119,0,696,29,4,7,COW,0,9,,
109421539,56216119,1,696,29,4,3,SHEEP,0,0,,
109421539,56216119,1,696,29,2,4,SHEEP,0,0,,
109421539,56216119,1,696,29,3,4,SHEEP,0,0,,
109416404,56216119,0,696,29,2,2,SHEEP,0,12,,
109416404,56216119,0,696,29,4,3,SHEEP,0,0,,
109416404,56216119,0,696,29,2,4,SHEEP,0,0,,
109416404,56216119,0,696,29,3,4,SHEEP,0,0,,
109411267,56216119,1,480,20,7,3,SHEEP,0,6,WHEAT,504.0
109411267,56216119,1,504,21,8,3,SHEEP,1,8,WHEAT,528.0
109411267,56216119,1,552,23,8,4,SHEEP,0,8,WHEAT,576.0
109411267,56216119,1,576,24,5,2,COW,0,6,WHEAT,600.0
109411267,56216119,1,576,24,6,2,COW,0,8,WHEAT,600.0
109411267,56216119,1,600,25,4,8,COW,1,14,,
109411267,56216119,1,672,28,4,3,SHEEP,0,0,,
109411267,56216119,1,672,28,2,4,SHEEP,1,0,,
109411267,56216119,1,672,28,3,4,SHEEP,1,0,,
109406006,56216119,1,480,20,7,3,SHEEP,0,8,WHEAT,504.0
109406006,56216119,1,672,28,4,3,SHEEP,0,0,,
109406006,56216119,1,672,28,6,3,SHEEP,1,6,,
109406006,56216119,1,672,28,2,4,SHEEP,6,0,,
109406006,56216119,1,672,28,3,4,SHEEP,1,0,,
109402920,56216119,1,408,17,5,2,COW,1,6,CARROT,552.0
109402920,56216119,1,552,23,7,3,SHEEP,0,8,WHEAT,576.0
109402920,56216119,1,552,23,8,4,SHEEP,0,8,WHEAT,576.0
109402920,56216119,1,600,25,6,2,COW,0,6,,
109402920,56216119,1,672,28,4,3,SHEEP,0,0,,
109402920,56216119,1,672,28,2,4,SHEEP,4,0,,
109402920,56216119,1,672,28,3,4,SHEEP,1,0,,
109402920,56216119,1,696,29,4,2,COW,0,0,,
109402920,56216119,1,696,29,4,4,COW,0,0,,
109397606,56216119,1,528,22,5,2,COW,0,6,WHEAT,576.0
109397606,56216119,1,552,23,6,2,COW,1,8,WHEAT,576.0
109397606,56216119,1,552,23,8,3,SHEEP,1,8,WHEAT,648.0
109397606,56216119,1,600,25,7,3,SHEEP,2,8,WHEAT,624.0
109397606,56216119,1,672,28,4,2,COW,0,0,,
109397606,56216119,1,672,28,4,3,SHEEP,0,0,,
109397606,56216119,1,672,28,2,4,SHEEP,5,0,,
109397606,56216119,1,672,28,3,4,SHEEP,1,0,,
109397606,56216119,1,672,28,4,4,COW,0,0,,
109397606,56216119,1,696,29,3,5,COW,0,9,,
109392289,56216119,1,480,20,5,2,COW,0,6,WHEAT,528.0
109392289,56216119,1,480,20,6,2,COW,0,7,CARROT,528.0
109392289,56216119,1,696,29,4,3,SHEEP,0,0,,
109392289,56216119,1,696,29,2,4,SHEEP,0,0,,
109392289,56216119,1,696,29,3,4,SHEEP,0,0,,
109392289,56216119,1,696,29,3,5,COW,0,9,,
109392289,56216119,1,696,29,4,5,COW,2,9,,
109392289,56216119,1,696,29,4,6,SHEEP,0,18,,
109386870,56216119,0,528,22,5,2,COW,0,6,WHEAT,552.0
109386870,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
109386870,56216119,0,672,28,4,3,SHEEP,0,0,,
109386870,56216119,0,672,28,2,4,SHEEP,6,0,,
109386870,56216119,0,672,28,3,4,SHEEP,6,0,,
109380791,56216119,0,528,22,5,2,COW,0,6,WHEAT,576.0
109380791,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
109380791,56216119,0,576,24,4,2,COW,4,0,,
109380791,56216119,0,576,24,4,3,SHEEP,5,0,,
109380791,56216119,0,576,24,6,3,COW,0,6,,
109380791,56216119,0,576,24,4,4,COW,0,0,,
109380791,56216119,0,600,25,7,4,COW,1,6,,
109380791,56216119,0,696,29,3,4,SHEEP,0,0,,
109380791,56216119,0,696,29,3,5,COW,0,9,,
109380791,56216119,0,696,29,4,5,COW,0,9,,
109374469,56216119,1,528,22,5,2,COW,0,6,WHEAT,576.0
109374469,56216119,1,528,22,6,2,COW,0,8,WHEAT,552.0
109374469,56216119,1,672,28,4,3,SHEEP,0,0,,
109374469,56216119,1,672,28,2,4,SHEEP,6,0,,
109374469,56216119,1,672,28,3,4,SHEEP,1,0,,
109374469,56216119,1,696,29,3,5,COW,0,9,,
109374469,56216119,1,696,29,4,5,COW,0,9,,
109374469,56216119,1,696,29,4,6,COW,0,9,,
109374469,56216119,1,696,29,4,7,COW,0,9,,
109374470,56216119,0,648,27,4,6,COW,0,9,,
109374470,56216119,0,696,29,4,3,SHEEP,0,0,,
109374470,56216119,0,696,29,2,4,SHEEP,0,0,,
109374470,56216119,0,696,29,3,4,SHEEP,0,0,,
109374470,56216119,0,696,29,4,7,SHEEP,0,18,,
109367997,56216119,0,528,22,5,2,COW,0,6,WHEAT,576.0
109367997,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
109367997,56216119,0,624,26,4,2,COW,0,0,,
109367997,56216119,0,672,28,2,4,SHEEP,6,0,,
109367997,56216119,0,672,28,3,4,SHEEP,6,0,,
109360663,56216119,0,696,29,4,3,SHEEP,0,0,,
109360663,56216119,0,696,29,2,4,SHEEP,0,0,,
109360663,56216119,0,696,29,3,4,SHEEP,0,0,,
109360668,56216119,1,672,28,4,3,SHEEP,0,0,,
109360668,56216119,1,672,28,2,4,SHEEP,6,0,,
109360668,56216119,1,672,28,3,4,SHEEP,6,0,,
109353442,56216119,1,408,17,2,3,COW,0,11,WHEAT,432.0
109353442,56216119,1,696,29,4,3,SHEEP,0,0,,
109353442,56216119,1,696,29,6,3,SHEEP,0,6,,
109353442,56216119,1,696,29,2,4,SHEEP,0,0,,
109353442,56216119,1,696,29,3,4,SHEEP,0,0,,
109345915,56216119,0,504,21,4,1,SHEEP,0,10,CARROT,576.0
109345915,56216119,0,528,22,5,2,COW,0,6,WHEAT,552.0
109345915,56216119,0,576,24,4,8,SHEEP,0,10,CARROT,600.0
109345915,56216119,0,624,26,4,4,COW,0,0,WHEAT,648.0
109345915,56216119,0,672,28,4,2,COW,0,0,,
109345915,56216119,0,672,28,4,3,SHEEP,0,0,,
109345915,56216119,0,672,28,3,5,COW,1,9,,
109345915,56216119,0,672,28,4,5,SHEEP,0,9,,
109345915,56216119,0,696,29,4,7,SHEEP,0,10,,
109345931,56216119,1,528,22,5,2,COW,0,6,WHEAT,552.0
109345931,56216119,1,600,25,4,8,SHEEP,1,13,CARROT,648.0
109345931,56216119,1,624,26,2,2,SHEEP,0,12,,
109345931,56216119,1,672,28,4,3,SHEEP,0,0,,
109345931,56216119,1,672,28,2,4,SHEEP,1,0,,
109345931,56216119,1,672,28,3,4,SHEEP,0,0,,
109338323,56216119,0,528,22,7,3,SHEEP,0,6,WHEAT,552.0
109338323,56216119,0,672,28,4,3,SHEEP,0,0,,
109338323,56216119,0,672,28,6,3,SHEEP,1,6,,
109338323,56216119,0,672,28,2,4,SHEEP,3,0,,
109338323,56216119,0,672,28,3,4,SHEEP,4,0,,
109338323,56216119,0,696,29,4,6,COW,0,9,,
109329975,56216119,0,624,26,5,2,COW,0,6,WHEAT,672.0
109329975,56216119,0,696,29,4,3,SHEEP,0,0,,
109329975,56216119,0,696,29,2,4,SHEEP,0,0,,
109329975,56216119,0,696,29,3,4,SHEEP,0,0,,
109329975,56216119,0,696,29,3,5,COW,0,9,,
109329975,56216119,0,696,29,4,5,COW,0,9,,
109329975,56216119,0,696,29,4,6,COW,0,9,,
109329975,56216119,0,696,29,4,7,COW,0,9,,
109329773,56216119,0,528,22,5,2,COW,0,6,WHEAT,576.0
109329773,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
109329773,56216119,0,624,26,4,7,COW,0,9,,
109329773,56216119,0,696,29,4,3,SHEEP,0,0,,
109329773,56216119,0,696,29,2,4,SHEEP,0,0,,
109329773,56216119,0,696,29,3,4,SHEEP,0,0,,
109329773,56216119,0,696,29,3,5,COW,4,9,,
109329773,56216119,0,696,29,4,5,COW,0,9,,
109329773,56216119,0,696,29,4,6,COW,0,9,,
109329773,56216119,0,696,29,4,8,SHEEP,0,16,,
109322480,56216119,1,504,21,3,5,COW,2,9,WHEAT,528.0
109322480,56216119,1,528,22,5,2,COW,0,6,WHEAT,576.0
109322480,56216119,1,696,29,4,3,SHEEP,0,0,,
109322480,56216119,1,696,29,3,4,SHEEP,0,0,,
109315245,56216119,0,672,28,4,3,SHEEP,0,0,,
109315245,56216119,0,672,28,2,4,SHEEP,6,0,,
109315245,56216119,0,672,28,3,4,SHEEP,6,0,,
109308887,56216119,0,552,23,7,3,SHEEP,0,6,,
109308887,56216119,0,552,23,8,4,SHEEP,0,8,WHEAT,576.0
109308887,56216119,0,672,28,4,3,SHEEP,0,0,,
109308887,56216119,0,672,28,6,3,SHEEP,1,6,,
109308887,56216119,0,672,28,2,4,SHEEP,4,0,,
109308887,56216119,0,672,28,3,4,SHEEP,4,0,,
109308895,56216119,1,696,29,4,3,SHEEP,0,0,,
109308895,56216119,1,696,29,2,4,SHEEP,0,0,,
109308895,56216119,1,696,29,3,4,SHEEP,0,0,,
109302520,56216119,1,384,16,6,2,COW,0,8,WHEAT,552.0
109302520,56216119,1,480,20,5,2,COW,0,6,WHEAT,528.0
109302520,56216119,1,600,25,4,2,COW,6,0,,
109302520,56216119,1,696,29,2,4,SHEEP,0,0,,
109302520,56216119,1,696,29,3,4,SHEEP,0,0,,
109302520,56216119,1,696,29,3,5,COW,0,9,,
109302520,56216119,1,696,29,4,5,COW,0,9,,
109302520,56216119,1,696,29,4,6,SHEEP,0,12,,
109302520,56216119,1,696,29,4,7,SHEEP,0,12,,
109302520,56216119,1,696,29,4,8,SHEEP,0,14,,
109302526,56216119,1,576,24,5,2,COW,0,6,WHEAT,624.0
109302526,56216119,1,600,25,6,2,SHEEP,0,8,WHEAT,624.0
109302526,56216119,1,624,26,7,3,SHEEP,0,6,WHEAT,648.0
109302526,56216119,1,672,28,8,4,SHEEP,0,8,,
109302526,56216119,1,696,29,4,3,SHEEP,0,0,,
109302526,56216119,1,696,29,5,3,COW,1,6,,
109302526,56216119,1,696,29,6,3,SHEEP,3,6,,
109302526,56216119,1,696,29,2,4,SHEEP,0,0,,
109302526,56216119,1,696,29,3,4,SHEEP,0,0,,
109302526,56216119,1,696,29,5,4,SHEEP,0,6,,
109302526,56216119,1,696,29,3,5,COW,0,9,,
109302526,56216119,1,696,29,4,5,SHEEP,0,9,,
109302526,56216119,1,696,29,4,6,SHEEP,1,10,,
109302526,56216119,1,696,29,4,7,SHEEP,0,10,,
109296287,56216119,0,672,28,4,3,SHEEP,0,0,,
109296287,56216119,0,672,28,2,4,SHEEP,6,0,,
109296287,56216119,0,672,28,3,4,SHEEP,6,0,,
109296287,56216119,0,696,29,3,5,COW,0,9,,
109296287,56216119,0,696,29,4,5,COW,0,9,,
109296287,56216119,0,696,29,4,6,COW,0,9,,
109296287,56216119,0,696,29,4,7,COW,0,9,,
109296129,56216119,1,696,29,4,3,SHEEP,0,0,,
109296129,56216119,1,696,29,6,3,SHEEP,0,6,,
109296129,56216119,1,696,29,2,4,SHEEP,0,0,,
109296129,56216119,1,696,29,3,4,SHEEP,0,0,,
109296288,56216119,0,696,29,4,3,SHEEP,0,0,,
109296288,56216119,0,696,29,2,4,SHEEP,0,0,,
109296288,56216119,0,696,29,3,4,SHEEP,0,0,,
109296288,56216119,0,696,29,4,6,COW,0,15,,
109290711,56216119,1,528,22,5,2,COW,2,6,WHEAT,576.0
109290711,56216119,1,528,22,6,2,COW,0,8,WHEAT,552.0
109290711,56216119,1,696,29,4,3,SHEEP,0,0,,
109290711,56216119,1,696,29,2,4,SHEEP,0,0,,
109290711,56216119,1,696,29,3,4,SHEEP,0,0,,
109290711,56216119,1,696,29,3,5,COW,6,9,,
109290711,56216119,1,696,29,4,5,COW,2,9,,
109290711,56216119,1,696,29,4,6,SHEEP,0,15,,
109290711,56216119,1,696,29,4,7,SHEEP,0,15,,
109284458,56216119,1,672,28,4,3,SHEEP,0,0,,
109284458,56216119,1,672,28,2,4,SHEEP,6,0,,
109284458,56216119,1,672,28,3,4,SHEEP,6,0,,
109284459,56216119,0,480,20,5,2,COW,0,6,WHEAT,528.0
109284459,56216119,0,480,20,6,2,COW,0,7,WHEAT,504.0
109284459,56216119,0,696,29,4,3,SHEEP,0,0,,
109284459,56216119,0,696,29,2,4,SHEEP,0,0,,
109284459,56216119,0,696,29,3,4,SHEEP,0,0,,
109284459,56216119,0,696,29,3,5,COW,0,9,,
109284459,56216119,0,696,29,4,5,COW,0,9,,
109284459,56216119,0,696,29,4,6,SHEEP,0,15,,
109284459,56216119,0,696,29,4,7,SHEEP,0,15,,
109278367,56216119,0,528,22,5,2,COW,0,6,WHEAT,552.0
109278367,56216119,0,528,22,6,2,COW,0,8,WHEAT,552.0
109278367,56216119,0,672,28,4,7,COW,0,9,,
109278367,56216119,0,696,29,2,2,SHEEP,0,12,,
109278367,56216119,0,696,29,4,2,COW,0,0,,
109278367,56216119,0,696,29,2,4,SHEEP,0,0,,
109278367,56216119,0,696,29,3,4,SHEEP,0,0,,
109278367,56216119,0,696,29,3,5,COW,0,9,,
109278367,56216119,0,696,29,4,5,COW,0,9,,
109278367,56216119,0,696,29,4,6,COW,0,9,,
109278367,56216119,0,696,29,4,8,SHEEP,0,12,,
109272810,56216119,1,480,20,7,3,SHEEP,0,8,WHEAT,504.0
109272810,56216119,1,528,22,8,4,SHEEP,0,8,WHEAT,648.0
109272810,56216119,1,672,28,4,3,SHEEP,0,0,,
109272810,56216119,1,672,28,6,3,SHEEP,4,6,,
109272810,56216119,1,672,28,2,4,SHEEP,4,0,,
109272810,56216119,1,672,28,3,4,SHEEP,1,0,,
109272809,56216119,0,408,17,4,2,COW,0,0,WHEAT,600.0
109272809,56216119,0,600,25,4,8,SHEEP,0,14,CARROT,672.0
109272809,56216119,0,672,28,2,4,SHEEP,1,0,,
109272809,56216119,0,672,28,3,4,SHEEP,1,0,,
109272809,56216119,0,696,29,2,2,SHEEP,0,12,,
109272809,56216119,0,696,29,4,6,SHEEP,0,12,,
109272809,56216119,0,696,29,4,7,SHEEP,0,12,,
109266646,56216119,1,432,18,7,3,SHEEP,0,7,WHEAT,480.0
109266646,56216119,1,528,22,5,2,COW,0,6,WHEAT,648.0
109266646,56216119,1,576,24,5,3,COW,0,6,,
109266646,56216119,1,648,27,8,4,SHEEP,1,8,,
109266646,56216119,1,696,29,4,3,SHEEP,0,0,,
109266646,56216119,1,696,29,2,4,SHEEP,0,0,,
109266646,56216119,1,696,29,3,4,SHEEP,0,0,,
109261272,56216119,0,408,17,5,2,COW,1,6,WHEAT,504.0
109261272,56216119,0,480,20,6,2,COW,0,8,WHEAT,504.0
109261272,56216119,0,672,28,4,3,SHEEP,0,0,,
109261272,56216119,0,672,28,2,4,SHEEP,6,0,,
109261272,56216119,0,672,28,3,4,SHEEP,6,0,,
109261272,56216119,0,696,29,3,5,COW,0,9,,
109261272,56216119,0,696,29,4,5,COW,0,9,,
109255321,56216119,1,528,22,5,2,COW,2,6,WHEAT,576.0
109255321,56216119,1,552,23,6,2,SHEEP,0,8,WHEAT,576.0
109255321,56216119,1,624,26,7,3,SHEEP,0,6,WHEAT,672.0
109255321,56216119,1,648,27,4,6,SHEEP,0,10,,
109255321,56216119,1,672,28,8,4,SHEEP,0,8,,
109255321,56216119,1,696,29,4,3,SHEEP,0,0,,
109255321,56216119,1,696,29,5,3,COW,1,6,,
109255321,56216119,1,696,29,6,3,SHEEP,0,6,,
109255321,56216119,1,696,29,2,4,SHEEP,0,0,,
109255321,56216119,1,696,29,3,4,SHEEP,0,0,,
109255321,56216119,1,696,29,5,4,SHEEP,0,6,,
109255321,56216119,1,696,29,3,5,COW,0,9,,
109255321,56216119,1,696,29,4,5,SHEEP,3,9,,
109255313,56216119,0,552,23,2,2,SHEEP,0,12,,
109255313,56216119,0,576,24,8,3,SHEEP,1,8,WHEAT,600.0
109255313,56216119,0,672,28,5,2,COW,0,6,,
109255313,56216119,0,696,29,4,2,COW,0,0,,
109255313,56216119,0,696,29,4,3,SHEEP,0,0,,
109255313,56216119,0,696,29,2,4,SHEEP,0,0,,
109255313,56216119,0,696,29,3,4,SHEEP,0,0,,
109249792,56216119,1,696,29,4,3,SHEEP,0,0,,
109249792,56216119,1,696,29,2,4,SHEEP,0,0,,
109249792,56216119,1,696,29,3,4,SHEEP,0,0,,
109249792,56216119,1,696,29,4,6,COW,0,9,,
109249792,56216119,1,696,29,4,7,COW,0,9,,
109249792,56216119,1,696,29,4,8,SHEEP,0,15,,
109249777,56216119,1,672,28,4,3,SHEEP,0,0,,
109249777,56216119,1,672,28,2,4,SHEEP,6,0,,
109249777,56216119,1,672,28,3,4,SHEEP,6,0,,
109242657,56216119,1,672,28,4,3,SHEEP,0,0,,
109242657,56216119,1,672,28,2,4,SHEEP,6,0,,
109242657,56216119,1,672,28,3,4,SHEEP,6,0,,
109236303,56216119,1,480,20,5,2,COW,0,6,WHEAT,528.0
109236303,56216119,1,480,20,6,2,COW,0,8,WHEAT,552.0
109236303,56216119,1,576,24,4,2,COW,0,0,,
109236303,56216119,1,576,24,4,3,SHEEP,4,0,,
109236303,56216119,1,672,28,2,4,SHEEP,0,0,,
109236303,56216119,1,672,28,3,4,SHEEP,0,0,,
109236303,56216119,1,672,28,4,4,COW,0,0,,
109236303,56216119,1,696,29,3,5,COW,0,9,,
109236303,56216119,1,696,29,4,5,COW,0,9,,
109230019,56216119,1,672,28,4,3,SHEEP,0,0,,
109230019,56216119,1,672,28,2,4,SHEEP,6,0,,
109230019,56216119,1,672,28,3,4,SHEEP,6,0,,
109223730,56216119,0,624,26,5,2,COW,0,8,,
109223730,56216119,0,672,28,4,3,SHEEP,0,0,,
109223730,56216119,0,672,28,2,4,SHEEP,6,0,,
109223730,56216119,0,672,28,3,4,SHEEP,6,0,,
109217380,56216119,1,552,23,5,2,COW,0,6,WHEAT,648.0
109217380,56216119,1,576,24,5,3,COW,2,6,,
109217380,56216119,1,696,29,4,3,SHEEP,0,0,,
109217380,56216119,1,696,29,2,4,SHEEP,0,0,,
109217380,56216119,1,696,29,3,4,SHEEP,0,0,,
109217380,56216119,1,696,29,3,5,COW,0,9,,
109217380,56216119,1,696,29,4,5,SHEEP,0,9,,
109217380,56216119,1,696,29,4,6,SHEEP,0,9,,
109212268,56216119,0,480,20,5,2,COW,0,6,,
109212268,56216119,0,480,20,6,2,SHEEP,1,7,WHEAT,504.0
109212268,56216119,0,480,20,7,3,SHEEP,0,6,WHEAT,552.0
109212268,56216119,0,480,20,8,3,SHEEP,0,8,WHEAT,504.0
109212268,56216119,0,504,21,8,4,SHEEP,1,8,WHEAT,528.0
109212268,56216119,0,696,29,4,3,SHEEP,0,0,,
109212268,56216119,0,696,29,5,3,COW,0,6,,
109212268,56216119,0,696,29,6,3,SHEEP,0,6,,
109212268,56216119,0,696,29,2,4,SHEEP,6,0,,
109212268,56216119,0,696,29,3,4,SHEEP,0,0,,
109212268,56216119,0,696,29,5,4,SHEEP,0,6,,
109212268,56216119,0,696,29,3,5,COW,2,9,,
109212268,56216119,0,696,29,4,5,SHEEP,0,9,,
109212268,56216119,0,696,29,4,6,SHEEP,1,10,,
109212268,56216119,0,696,29,4,7,SHEEP,1,10,,
109211055,56216119,0,528,22,5,2,COW,0,6,WHEAT,552.0
109211055,56216119,0,528,22,5,3,COW,0,6,WHEAT,576.0
109211055,56216119,0,600,25,6,2,SHEEP,0,8,,
109211055,56216119,0,696,29,4,3,SHEEP,0,0,,
109211055,56216119,0,696,29,2,4,SHEEP,0,0,,
109211055,56216119,0,696,29,3,4,SHEEP,0,0,,
109204785,56216119,0,672,28,5,2,COW,0,6,,
109204785,56216119,0,672,28,6,2,COW,0,8,,
109204785,56216119,0,672,28,4,3,SHEEP,0,0,,
109204785,56216119,0,672,28,2,4,SHEEP,6,0,,
109204785,56216119,0,672,28,3,4,SHEEP,6,0,,
109204785,56216119,0,696,29,3,5,COW,0,9,,
109204785,56216119,0,696,29,4,5,COW,0,9,,
109204785,56216119,0,696,29,4,6,COW,0,9,,
109204785,56216119,0,696,29,4,7,COW,0,9,,
109204788,56216119,0,672,28,4,3,SHEEP,0,0,,
109204788,56216119,0,672,28,2,4,SHEEP,6,0,,
109204788,56216119,0,672,28,3,4,SHEEP,6,0,,
109198733,56216119,0,480,20,4,2,COW,0,0,,
109198733,56216119,0,480,20,5,2,COW,0,6,WHEAT,576.0
109198733,56216119,0,696,29,4,3,SHEEP,0,0,,
109198733,56216119,0,696,29,3,4,SHEEP,0,0,,
109198733,56216119,0,696,29,4,6,SHEEP,0,9,,
109193108,56216119,0,624,26,5,2,COW,0,6,,
109193108,56216119,0,624,26,6,2,COW,0,8,,
109193108,56216119,0,672,28,4,3,SHEEP,0,0,,
109193108,56216119,0,672,28,2,4,SHEEP,6,0,,
109193108,56216119,0,672,28,3,4,SHEEP,6,0,,
109193108,56216119,0,696,29,4,6,COW,0,9,,
109193108,56216119,0,696,29,4,7,COW,0,9,,
109186832,56216119,0,528,22,5,2,COW,0,6,WHEAT,576.0
109186832,56216119,0,528,22,5,3,COW,0,6,,
109186832,56216119,0,600,25,6,2,COW,2,8,WHEAT,624.0
109186832,56216119,0,648,27,4,6,COW,3,9,,
109186832,56216119,0,648,27,4,7,COW,1,10,,
109186832,56216119,0,672,28,7,3,SHEEP,1,6,,
109186832,56216119,0,696,29,4,3,SHEEP,0,0,,
109186832,56216119,0,696,29,2,4,SHEEP,0,0,,
109186832,56216119,0,696,29,3,4,SHEEP,0,0,,
109186832,56216119,0,696,29,3,5,COW,0,9,,
109186832,56216119,0,696,29,4,5,SHEEP,0,9,,
109182060,56216119,0,480,20,5,2,COW,0,6,WHEAT,528.0
109182060,56216119,0,480,20,6,2,COW,0,7,WHEAT,528.0
109182060,56216119,0,504,21,4,6,COW,0,9,,
109182060,56216119,0,696,29,4,3,SHEEP,0,0,,
109182060,56216119,0,696,29,2,4,SHEEP,0,0,,
109182060,56216119,0,696,29,3,4,SHEEP,0,0,,
109182060,56216119,0,696,29,3,5,COW,0,9,,
109182060,56216119,0,696,29,4,5,COW,0,9,,
109182060,56216119,0,696,29,4,7,SHEEP,0,15,,
109182060,56216119,0,696,29,4,8,SHEEP,0,18,,
109181466,56216119,1,528,22,5,2,COW,0,6,WHEAT,576.0
109181466,56216119,1,696,29,4,3,SHEEP,0,0,,
109181466,56216119,1,696,29,2,4,SHEEP,0,0,,
109181466,56216119,1,696,29,3,4,SHEEP,0,0,,
109181466,56216119,1,696,29,3,5,COW,0,9,,
109181466,56216119,1,696,29,4,5,COW,0,9,,
109181466,56216119,1,696,29,4,6,SHEEP,0,18,,
109176205,56216119,1,480,20,5,2,COW,0,6,WHEAT,528.0
109176205,56216119,1,480,20,6,2,COW,0,8,WHEAT,552.0
109176205,56216119,1,624,26,4,7,COW,1,9,,
109176205,56216119,1,696,29,2,2,SHEEP,0,12,,
109176205,56216119,1,696,29,4,3,SHEEP,0,0,,
109176205,56216119,1,696,29,2,4,SHEEP,0,0,,
109176205,56216119,1,696,29,3,4,SHEEP,0,0,,
109176205,56216119,1,696,29,3,5,COW,0,9,,
109176205,56216119,1,696,29,4,5,COW,2,9,,
109176205,56216119,1,696,29,4,6,COW,0,9,,
109176205,56216119,1,696,29,4,8,SHEEP,0,12,,
109176211,56216119,1,624,26,5,2,COW,0,6,,
109176211,56216119,1,696,29,6,2,COW,0,8,,
109176211,56216119,1,696,29,4,3,SHEEP,0,0,,
109176211,56216119,1,696,29,2,4,SHEEP,0,0,,
109176211,56216119,1,696,29,3,4,SHEEP,0,0,,
109176211,56216119,1,696,29,4,6,COW,0,9,,
109176211,56216119,1,696,29,4,7,COW,0,9,,
109176211,56216119,1,696,29,4,8,SHEEP,1,16,,
109170924,56216119,0,528,22,5,2,COW,0,6,WHEAT,552.0
109170924,56216119,0,600,25,5,3,COW,0,6,,
109170924,56216119,0,696,29,4,3,SHEEP,0,0,,
109170924,56216119,0,696,29,6,3,SHEEP,0,6,,
109170924,56216119,0,696,29,2,4,SHEEP,0,0,,
109170924,56216119,0,696,29,3,4,SHEEP,0,0,,
109170924,56216119,0,696,29,5,4,SHEEP,0,6,,
109170924,56216119,0,696,29,3,5,SHEEP,0,9,,
109170924,56216119,0,696,29,4,5,COW,0,9,,
109170924,56216119,0,696,29,4,6,SHEEP,1,10,,
109170924,56216119,0,696,29,4,7,SHEEP,1,10,,
109170917,56216119,0,672,28,4,3,SHEEP,0,0,,
