episode_id,seed,units_same,market_same,actions_same,first_units_difference,first_market_difference,shops_json,own_PASS,own_NORTH,own_SOUTH,own_PICKUP,own_WEST,own_BUILD_PASTURE,own_PLACE,own_PLANT,own_CARE,own_WATER,own_FEED,own_COLLECT_FERTILIZER,own_EAST,own_HARVEST,own_DROP,own_BUILD_COOP,own_DIG,own_FERTILIZE,opp_PASS,opp_NORTH,opp_SOUTH,opp_PICKUP,opp_WEST,opp_BUILD_PASTURE,opp_PLACE,opp_PLANT,opp_CARE,opp_WATER,opp_FEED,opp_COLLECT_FERTILIZER,opp_EAST,opp_HARVEST,opp_DROP,opp_BUILD_COOP,opp_DIG,opp_FERTILIZE,create_time,end_time,state,episode_type,agent_0_submission_id,agent_1_submission_id,agent_0_initial_score,agent_1_initial_score,agent_0_updated_score,agent_1_updated_score,submission_id,episode_state,submission_seat,opponent_submission_id,team_name,opponent_team_name,result,own_reward,opponent_reward,step_count,replay_status,agent_0_log_status,agent_1_log_status,replay_path,log_path,error,seat,opponent_id,own_before,own_after,opp_rating,margin
112747130,1468861837,675,574,536,3.0,1.0,"[[0, []], [72, [""FARMERS_MARKET""]], [144, [""FARMERS_MARKET"", ""BAKERY""]], [216, [""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP""]], [288, [""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT""]], [360, [""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""BRUNCH_SPOT""]], [432, [""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""BRUNCH_SPOT"", ""YARN_STORE""]], [504, [""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""YARN_STORE""]], [576, [""FARMERS_MARKET"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""YARN_STORE"", ""BAKERY""]]]",483,930,512,210,877,12,97,239,417,1103,315,365,579,486,54,7.0,37,125,492,929,511,210,868,12,98,239,417,1099,315,359,572,485,50.0,7.0,37,125,2026-09-24T05:40:45.340717100Z,2026-09-24T05:46:00.238878800Z,COMPLETED,EPISODE_TYPE_PUBLIC,56428684,56509493,2076.3261551899523,2179.6140499163157,2082.560989860749,2168.4961620540166,56509493,COMPLETED,1,,rsraki,matcha110,loss,104825.0,105490.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112747130.json,logs/round10_b1_herd_safe_submission_56509493/episode_112747130/agent_1_observation_logs.json,,1,56428684,2179.6140499163157,2168.4961620540166,2076.3261551899523,-665.0
112748339,1360020527,719,685,685,,320.0,"[[0, []], [72, [""YARN_STORE""]], [144, [""YARN_STORE"", ""FARMERS_MARKET""]], [216, [""YARN_STORE"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP""]], [288, [""YARN_STORE"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""PET_CAFE""]], [360, [""YARN_STORE"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PET_CAFE""]], [432, [""YARN_STORE"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PET_CAFE"", ""SMOOTHIE_SHOP""]], [504, [""YARN_STORE"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PET_CAFE"", ""SMOOTHIE_SHOP"", ""YARN_STORE""]], [576, [""YARN_STORE"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PET_CAFE"", ""SMOOTHIE_SHOP"", ""YARN_STORE"", ""YARN_STORE""]]]",670,939,586,156,899,17,110,239,397,1096,348,379,619,471,30,2.0,37,102,670,939,586,156,899,17,110,239,397,1096,348,379,619,471,30.0,2.0,37,102,2026-09-24T05:44:45.328394200Z,2026-09-24T05:49:32.550255700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56493578,56509493,2225.154038147267,2168.4961620540166,2228.731459768196,2162.3262346557863,56509493,COMPLETED,1,,rsraki,umair zia,loss,97028.0,99169.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112748339.json,logs/round10_b1_herd_safe_submission_56509493/episode_112748339/agent_1_observation_logs.json,,1,56493578,2168.4961620540166,2162.3262346557863,2225.154038147267,-2141.0
112749509,1411682459,718,618,617,34.0,1.0,"[[0, []], [72, [""PIZZA_SHOP""]], [144, [""PIZZA_SHOP"", ""BRUNCH_SPOT""]], [216, [""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE""]], [288, [""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""SMOOTHIE_SHOP""]], [360, [""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP""]], [432, [""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""PIZZA_SHOP""]], [504, [""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""FARMERS_MARKET""]], [576, [""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""FARMERS_MARKET"", ""PET_CAFE""]]]",426,917,493,207,870,19,99,239,404,1097,351,379,586,477,52,,38,112,426,917,493,207,870,18,99,239,404,1097,351,379,586,477,52.0,,39,112,2026-09-24T05:48:44.035211700Z,2026-09-24T05:51:23.159310900Z,COMPLETED,EPISODE_TYPE_PUBLIC,56491123,56509493,2107.484695863147,2166.956926563182,2103.94657843228,2172.875939646992,56509493,COMPLETED,1,,rsraki,washamba_bots,win,108700.0,104328.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112749509.json,logs/round10_b1_herd_safe_submission_56509493/episode_112749509/agent_1_observation_logs.json,,1,56491123,2166.956926563182,2172.875939646992,2107.484695863147,4372.0
112749577,1107645473,719,719,719,,,"[[0, []], [72, [""PIZZA_SHOP""]], [144, [""PIZZA_SHOP"", ""BAKERY""]], [216, [""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE""]], [288, [""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""FARMERS_MARKET""]], [360, [""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""FARMERS_MARKET"", ""PIZZA_SHOP""]], [432, [""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""YARN_STORE""]], [504, [""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET""]], [576, [""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET"", ""BAKERY""]]]",556,922,514,212,907,14,108,249,405,1178,309,368,652,522,49,5.0,38,134,556,922,514,212,907,14,108,249,405,1178,309,368,652,522,49.0,5.0,38,134,2026-09-24T05:48:44.132500900Z,2026-09-24T05:50:57.372247100Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509309,56509493,2272.309730708788,2162.3262346557863,2268.250766627957,2166.956926563182,56509493,COMPLETED,1,,rsraki,awarse,draw,69691.0,69691.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112749577.json,logs/round10_b1_herd_safe_submission_56509493/episode_112749577/agent_1_observation_logs.json,,1,56509309,2162.3262346557863,2166.956926563182,2272.309730708788,0.0
112750796,493206024,714,606,604,184.0,1.0,"[[0, []], [72, [""SMOOTHIE_SHOP""]], [144, [""SMOOTHIE_SHOP"", ""PET_CAFE""]], [216, [""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP""]], [288, [""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP""]], [360, [""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY""]], [432, [""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""FARMERS_MARKET""]], [504, [""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""FARMERS_MARKET"", ""PET_CAFE""]], [576, [""SMOOTHIE_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""FARMERS_MARKET"", ""PET_CAFE"", ""BRUNCH_SPOT""]]]",448,919,495,207,867,14,99,239,403,1099,327,375,585,483,52,5.0,38,112,447,919,495,207,867,14,99,239,403,1099,327,375,585,483,52.0,5.0,39,112,2026-09-24T05:52:44.043303200Z,2026-09-24T05:56:50.272978500Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56496034,2172.875939646992,2216.7226749024826,2166.7214118431034,2220.4934687581645,56509493,COMPLETED,0,,rsraki,Seyit kaan Gunes,loss,91249.0,91566.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112750796.json,logs/round10_b1_herd_safe_submission_56509493/episode_112750796/agent_0_observation_logs.json,,0,56496034,2172.875939646992,2166.7214118431034,2216.7226749024826,-317.0
112751861,297478898,719,717,717,,664.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP""]], [216, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""BAKERY""]], [288, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY""]], [360, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP""]], [432, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP""]], [504, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT""]], [576, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""PIZZA_SHOP""]]]",466,923,499,209,880,14,99,239,405,1098,314,374,589,480,52,5.0,38,124,466,923,499,209,880,14,99,239,405,1098,314,374,589,480,52.0,5.0,38,124,2026-09-24T05:56:49.736457Z,2026-09-24T05:59:51.449341100Z,COMPLETED,EPISODE_TYPE_PUBLIC,56507295,56509493,2131.119976780766,2166.7214118431034,2136.169758016859,2158.6814851152258,56509493,COMPLETED,1,,rsraki,sneaky6767,loss,98372.0,98386.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112751861.json,logs/round10_b1_herd_safe_submission_56509493/episode_112751861/agent_1_observation_logs.json,,1,56507295,2166.7214118431034,2158.6814851152258,2131.119976780766,-14.0
112752873,355430244,3,199,0,2.0,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""SMOOTHIE_SHOP""]], [216, [""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP""]], [288, [""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT""]], [360, [""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP""]], [432, [""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT""]], [504, [""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP""]], [576, [""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""YARN_STORE""]]]",436,907,488,204,857,14,99,239,404,1097,334,373,579,482,52,5.0,38,95,1358,852,624,219,925,11,152,186,246,944,278,311,790,451,68.0,3.0,46,157,2026-09-24T06:00:52.498184Z,2026-09-24T06:05:52.789403900Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56365641,2158.6814851152258,2165.5939463490404,2151.946139813631,2169.942477285916,56509493,COMPLETED,0,,rsraki,b13902103_yuhung94,loss,132294.0,136064.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112752873.json,logs/round10_b1_herd_safe_submission_56509493/episode_112752873/agent_0_observation_logs.json,,0,56365641,2158.6814851152258,2151.946139813631,2165.5939463490404,-3770.0
112754190,1454998354,702,646,639,470.0,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""FARMERS_MARKET""]], [216, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY""]], [288, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""BRUNCH_SPOT""]], [360, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""BRUNCH_SPOT"", ""PET_CAFE""]], [432, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""BRUNCH_SPOT"", ""PET_CAFE"", ""FARMERS_MARKET""]], [504, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""BRUNCH_SPOT"", ""PET_CAFE"", ""FARMERS_MARKET"", ""YARN_STORE""]], [576, [""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""BAKERY"", ""BRUNCH_SPOT"", ""PET_CAFE"", ""FARMERS_MARKET"", ""YARN_STORE"", ""YARN_STORE""]]]",441,962,536,213,890,11,100,239,400,1104,305,385,595,508,54,9.0,38,127,436,962,536,213,890,11,100,239,402,1104,305,383,595,507,54.0,9.0,38,133,2026-09-24T06:04:43.832616100Z,2026-09-24T06:07:32.106522100Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56490029,2151.946139813631,2101.1075858697845,2157.490701630147,2097.436624764442,56509493,COMPLETED,0,,rsraki,Sian,win,99939.0,98870.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112754190.json,logs/round10_b1_herd_safe_submission_56509493/episode_112754190/agent_0_observation_logs.json,,0,56490029,2151.946139813631,2157.490701630147,2101.1075858697845,1069.0
112755365,1674175287,464,588,381,17.0,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP""]], [216, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET""]], [288, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BAKERY""]], [360, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BAKERY"", ""YARN_STORE""]], [432, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BAKERY"", ""YARN_STORE"", ""BRUNCH_SPOT""]], [504, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BAKERY"", ""YARN_STORE"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP""]], [576, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BAKERY"", ""YARN_STORE"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""YARN_STORE""]]]",468,918,498,208,874,14,99,238,405,1098,311,373,588,481,52,5.0,39,118,349,948,503,208,886,14,98,240,397,1097,311,378,603,529,53.0,5.0,38,130,2026-09-24T06:08:44.395991Z,2026-09-24T06:13:53.731942200Z,COMPLETED,EPISODE_TYPE_PUBLIC,56492874,56509493,2292.402841030341,2157.490701630147,2294.929598435229,2153.760050711708,56509493,COMPLETED,1,,rsraki,julien gaza,loss,107603.0,108230.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112755365.json,logs/round10_b1_herd_safe_submission_56509493/episode_112755365/agent_1_observation_logs.json,,1,56492874,2157.490701630147,2153.760050711708,2292.402841030341,-627.0
112756505,114810731,716,548,548,476.0,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""PET_CAFE""]], [216, [""BRUNCH_SPOT"", ""PET_CAFE"", ""SMOOTHIE_SHOP""]], [288, [""BRUNCH_SPOT"", ""PET_CAFE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP""]], [360, [""BRUNCH_SPOT"", ""PET_CAFE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""PET_CAFE""]], [432, [""BRUNCH_SPOT"", ""PET_CAFE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET""]], [504, [""BRUNCH_SPOT"", ""PET_CAFE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP""]], [576, [""BRUNCH_SPOT"", ""PET_CAFE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT""]]]",451,920,499,208,872,12,98,239,403,1100,324,372,587,488,53,7.0,37,118,451,920,499,208,872,12,98,239,403,1100,324,374,587,486,53.0,7.0,37,118,2026-09-24T06:12:45.278817Z,2026-09-24T06:17:28.414110Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509754,56509493,2227.6976191830818,2153.760050711708,2232.734082668325,2148.944385904099,56509493,COMPLETED,1,,rsraki,wonder777,loss,83698.0,84137.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112756505.json,logs/round10_b1_herd_safe_submission_56509493/episode_112756505/agent_1_observation_logs.json,,1,56509754,2153.760050711708,2148.944385904099,2227.6976191830818,-439.0
112756518,1535426171,714,618,618,657.0,1.0,"[[0, []], [72, [""SMOOTHIE_SHOP""]], [144, [""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP""]], [216, [""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""PIZZA_SHOP""]], [288, [""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP""]], [360, [""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""PET_CAFE""]], [432, [""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP""]], [504, [""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP""]], [576, [""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""BAKERY""]]]",444,917,493,207,870,19,99,239,404,1097,333,379,586,477,53,,38,112,444,917,493,207,870,19,99,239,404,1097,333,379,586,477,53.0,,38,112,2026-09-24T06:12:45.292460900Z,2026-09-24T06:17:49.334836500Z,COMPLETED,EPISODE_TYPE_PUBLIC,56508611,56509493,2181.998492397144,2148.944385904099,2185.9422803601524,2143.343766918863,56509493,COMPLETED,1,,rsraki,edteoh,loss,143572.0,143573.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112756518.json,logs/round10_b1_herd_safe_submission_56509493/episode_112756518/agent_1_observation_logs.json,,1,56508611,2148.944385904099,2143.343766918863,2181.998492397144,-1.0
112757690,815179728,714,676,672,713.0,1.0,"[[0, []], [72, [""PIZZA_SHOP""]], [144, [""PIZZA_SHOP"", ""YARN_STORE""]], [216, [""PIZZA_SHOP"", ""YARN_STORE"", ""SMOOTHIE_SHOP""]], [288, [""PIZZA_SHOP"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP""]], [360, [""PIZZA_SHOP"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP""]], [432, [""PIZZA_SHOP"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP""]], [504, [""PIZZA_SHOP"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY""]], [576, [""PIZZA_SHOP"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""ICE_CREAM_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""BAKERY""]]]",684,940,579,156,902,17,110,239,397,1096,348,379,618,462,30,2.0,36,101,683,938,577,156,904,17,112,239,397,1096,348,377,620,464,29.0,2.0,36,101,2026-09-24T06:16:43.346849200Z,2026-09-24T06:20:07.495178800Z,COMPLETED,EPISODE_TYPE_PUBLIC,56410597,56509493,2186.5927459324384,2143.343766918863,2181.396470168067,2150.5616562152454,56509493,COMPLETED,1,,rsraki, Master Bob111,win,104476.0,103280.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112757690.json,logs/round10_b1_herd_safe_submission_56509493/episode_112757690/agent_1_observation_logs.json,,1,56410597,2143.343766918863,2150.5616562152454,2186.5927459324384,1196.0
112758841,1547362660,628,634,588,591.0,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""YARN_STORE""]], [216, [""BRUNCH_SPOT"", ""YARN_STORE"", ""PET_CAFE""]], [288, [""BRUNCH_SPOT"", ""YARN_STORE"", ""PET_CAFE"", ""PIZZA_SHOP""]], [360, [""BRUNCH_SPOT"", ""YARN_STORE"", ""PET_CAFE"", ""PIZZA_SHOP"", ""BAKERY""]], [432, [""BRUNCH_SPOT"", ""YARN_STORE"", ""PET_CAFE"", ""PIZZA_SHOP"", ""BAKERY"", ""PIZZA_SHOP""]], [504, [""BRUNCH_SPOT"", ""YARN_STORE"", ""PET_CAFE"", ""PIZZA_SHOP"", ""BAKERY"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP""]], [576, [""BRUNCH_SPOT"", ""YARN_STORE"", ""PET_CAFE"", ""PIZZA_SHOP"", ""BAKERY"", ""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""YARN_STORE""]]]",695,943,588,158,910,17,110,239,397,1096,337,379,624,463,30,2.0,36,114,698,938,581,157,909,17,112,239,397,1096,337,377,622,464,29.0,2.0,36,106,2026-09-24T06:20:47.590381300Z,2026-09-24T06:25:32.830867400Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56475019,2150.5616562152454,2166.0722995482606,2144.839133728486,2170.293658258569,56509493,COMPLETED,0,,rsraki,playboicarti,loss,73805.0,74206.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112758841.json,logs/round10_b1_herd_safe_submission_56509493/episode_112758841/agent_0_observation_logs.json,,0,56475019,2150.5616562152454,2144.839133728486,2166.0722995482606,-401.0
112759854,2109368863,673,666,641,161.0,1.0,"[[0, []], [72, [""YARN_STORE""]], [144, [""YARN_STORE"", ""YARN_STORE""]], [216, [""YARN_STORE"", ""YARN_STORE"", ""ICE_CREAM_SHOP""]], [288, [""YARN_STORE"", ""YARN_STORE"", ""ICE_CREAM_SHOP"", ""PET_CAFE""]], [360, [""YARN_STORE"", ""YARN_STORE"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET""]], [432, [""YARN_STORE"", ""YARN_STORE"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET"", ""FARMERS_MARKET""]], [504, [""YARN_STORE"", ""YARN_STORE"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP""]], [576, [""YARN_STORE"", ""YARN_STORE"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP""]]]",731,953,615,181,917,23,137,239,500,1095,456,439,678,496,25,2.0,36,96,733,957,611,181,917,23,137,239,500,1096,456,440,677,495,25.0,2.0,36,96,2026-09-24T06:24:43.142750300Z,2026-09-24T06:27:05.181275300Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56512120,2144.839133728486,2157.4065898597105,2139.754730031976,2199.1556772779377,56509493,COMPLETED,0,,rsraki,Shun,loss,101757.0,101808.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112759854.json,logs/round10_b1_herd_safe_submission_56509493/episode_112759854/agent_0_observation_logs.json,,0,56512120,2144.839133728486,2139.754730031976,2157.4065898597105,-51.0
