episode_id,role,op,item,units,cash
112742461,opp,BUY_SEED,STRAWBERRY,33,-3300
112742461,opp,BUY_SEED,WHEAT,136,-1360
112742461,opp,HIRE,,282,-5659
112742461,opp,SELL,CARROT,178,9378
112742461,opp,SELL,FERTILIZER,327,13312
112742461,opp,SELL,MELON,72,14267
112742461,opp,SELL,MILK,163,7892
112742461,opp,SELL,STRAWBERRY,249,12694
112742461,opp,SELL,WHEAT,304,11010
112742461,opp,SELL,WOOL,280,48935
112742461,self,BUY_ANIMAL,COW,6,-2400
112742461,self,BUY_ANIMAL,SHEEP,11,-5500
112742461,self,BUY_LAND,,2,-3000
112742461,self,BUY_PRODUCT,FERTILIZER,61,-865
112742461,self,BUY_PRODUCT,WHEAT,160,-5616
112742461,self,BUY_SEED,CARROT,61,-1220
112742461,self,BUY_SEED,MELON,12,-960
112742461,self,BUY_SEED,STRAWBERRY,33,-3300
112742461,self,BUY_SEED,WHEAT,137,-1370
112742461,self,HIRE,,282,-5659
112742461,self,SELL,CARROT,172,8849
112742461,self,SELL,FERTILIZER,328,13562
112742461,self,SELL,MELON,72,14267
112742461,self,SELL,MILK,163,7924
112742461,self,SELL,STRAWBERRY,249,12664
112742461,self,SELL,WHEAT,301,11134
112742461,self,SELL,WOOL,282,49188
112742491,opp,BUY_ANIMAL,COW,8,-3200
112742491,opp,BUY_ANIMAL,GOOSE,3,-900
112742491,opp,BUY_ANIMAL,SHEEP,6,-3000
112742491,opp,BUY_LAND,,2,-3000
112742491,opp,BUY_PRODUCT,FERTILIZER,98,-3232
112742491,opp,BUY_PRODUCT,WHEAT,137,-4882
112742491,opp,BUY_SEED,CARROT,31,-620
112742491,opp,BUY_SEED,MELON,12,-960
112742491,opp,BUY_SEED,STRAWBERRY,33,-3300
112742491,opp,BUY_SEED,WHEAT,163,-1630
112742491,opp,HIRE,,268,-4397
112742491,opp,SELL,CARROT,97,4050
112742491,opp,SELL,EGG,90,4768
112742491,opp,SELL,FERTILIZER,337,15711
112742491,opp,SELL,MELON,72,14267
112742491,opp,SELL,MILK,245,38222
112742491,opp,SELL,STRAWBERRY,247,59622
112742491,opp,SELL,WHEAT,425,17189
112742491,opp,SELL,WOOL,99,5498
112742491,self,BUY_ANIMAL,COW,8,-3200
112742491,self,BUY_ANIMAL,GOOSE,3,-900
112742491,self,BUY_ANIMAL,SHEEP,6,-3000
112742491,self,BUY_LAND,,2,-3000
112742491,self,BUY_PRODUCT,FERTILIZER,98,-3209
112742491,self,BUY_PRODUCT,WHEAT,122,-4406
112742491,self,BUY_SEED,CARROT,31,-620
112742491,self,BUY_SEED,MELON,12,-960
112742491,self,BUY_SEED,STRAWBERRY,33,-3300
112742491,self,BUY_SEED,WHEAT,164,-1640
112742491,self,HIRE,,268,-4397
112742491,self,SELL,CARROT,97,4050
112742491,self,SELL,EGG,90,4760
112742491,self,SELL,FERTILIZER,338,15795
112742491,self,SELL,MELON,72,14267
112742491,self,SELL,MILK,245,38000
112742491,self,SELL,STRAWBERRY,248,59908
112742491,self,SELL,WHEAT,413,16881
112742491,self,SELL,WOOL,99,5486
112743618,opp,BUY_ANIMAL,COW,8,-3200
112743618,opp,BUY_ANIMAL,GOOSE,3,-900
112743618,opp,BUY_ANIMAL,SHEEP,6,-3000
112743618,opp,BUY_LAND,,3,-7000
112743618,opp,BUY_PRODUCT,FERTILIZER,108,-3451
112743618,opp,BUY_PRODUCT,WHEAT,134,-4739
112743618,opp,BUY_SEED,CARROT,57,-1140
112743618,opp,BUY_SEED,MELON,12,-960
112743618,opp,BUY_SEED,STRAWBERRY,33,-3300
112743618,opp,BUY_SEED,TOMATO,10,-500
112743618,opp,BUY_SEED,WHEAT,141,-1410
112743618,opp,HIRE,,284,-7557
112743618,opp,SELL,CARROT,171,11791
112743618,opp,SELL,EGG,84,3694
112743618,opp,SELL,FERTILIZER,337,15898
112743618,opp,SELL,MELON,72,14267
112743618,opp,SELL,MILK,245,25209
112743618,opp,SELL,STRAWBERRY,249,11053
112743618,opp,SELL,TOMATO,80,26751
112743618,opp,SELL,WHEAT,327,12928
112743618,opp,SELL,WOOL,100,5489
112743618,self,BUY_ANIMAL,COW,8,-3200
112743618,self,BUY_ANIMAL,GOOSE,3,-900
112743618,self,BUY_ANIMAL,SHEEP,6,-3000
112743618,self,BUY_LAND,,3,-7000
112743618,self,BUY_PRODUCT,FERTILIZER,108,-3420
112743618,self,BUY_PRODUCT,WHEAT,122,-4383
112743618,self,BUY_SEED,CARROT,58,-1160
112743618,self,BUY_SEED,MELON,12,-960
112743618,self,BUY_SEED,STRAWBERRY,33,-3300
112743618,self,BUY_SEED,TOMATO,10,-500
112743618,self,BUY_SEED,WHEAT,140,-1400
112743618,self,HIRE,,284,-7557
112743618,self,SELL,CARROT,174,12017
112743618,self,SELL,EGG,84,3705
112743618,self,SELL,FERTILIZER,337,15921
112743618,self,SELL,MELON,72,14267
112743618,self,SELL,MILK,245,25063
112743618,self,SELL,STRAWBERRY,249,11234
112743618,self,SELL,TOMATO,80,26751
112743618,self,SELL,WHEAT,312,12457
112743618,self,SELL,WOOL,100,5489
112744949,opp,BUY_ANIMAL,COW,6,-2400
112744949,opp,BUY_ANIMAL,SHEEP,17,-8500
112744949,opp,BUY_LAND,,3,-7000
112744949,opp,BUY_PRODUCT,FERTILIZER,48,-541
112744949,opp,BUY_PRODUCT,WHEAT,264,-10110
112744949,opp,BUY_SEED,CARROT,28,-560
112744949,opp,BUY_SEED,MELON,12,-960
112744949,opp,BUY_SEED,STRAWBERRY,33,-3300
112744949,opp,BUY_SEED,WHEAT,166,-1660
112744949,opp,HIRE,,302,-9230
112744949,opp,SELL,CARROT,80,2726
112744949,opp,SELL,FERTILIZER,368,13162
112744949,opp,SELL,MELON,72,14267
112744949,opp,SELL,MILK,191,31471
112744949,opp,SELL,STRAWBERRY,245,15484
112744949,opp,SELL,WHEAT,388,15396
112744949,opp,SELL,WOOL,374,52074
112744949,self,BUY_ANIMAL,COW,6,-2400
112744949,self,BUY_ANIMAL,SHEEP,17,-8500
112744949,self,BUY_LAND,,3,-7000
112744949,self,BUY_PRODUCT,FERTILIZER,50,-545
112744949,self,BUY_PRODUCT,WHEAT,253,-9817
112744949,self,BUY_SEED,CARROT,32,-640
112744949,self,BUY_SEED,MELON,12,-960
112744949,self,BUY_SEED,STRAWBERRY,33,-3300
112744949,self,BUY_SEED,WHEAT,162,-1620
112744949,self,HIRE,,302,-9230
112744949,self,SELL,CARROT,88,3010
112744949,self,SELL,FERTILIZER,370,13183
112744949,self,SELL,MELON,72,14267
112744949,self,SELL,MILK,191,31408
112744949,self,SELL,STRAWBERRY,245,15352
112744949,self,SELL,WHEAT,369,14831
112744949,self,SELL,WOOL,374,52066
112745961,opp,BUY_ANIMAL,COW,9,-3600
112745961,opp,BUY_ANIMAL,GOOSE,3,-900
112745961,opp,BUY_ANIMAL,SHEEP,5,-2500
112745961,opp,BUY_LAND,,2,-3000
112745961,opp,BUY_PRODUCT,FERTILIZER,95,-3238
112745961,opp,BUY_PRODUCT,WHEAT,142,-5016
112745961,opp,BUY_SEED,CARROT,40,-800
112745961,opp,BUY_SEED,MELON,12,-960
112745961,opp,BUY_SEED,STRAWBERRY,33,-3300
112745961,opp,BUY_SEED,WHEAT,163,-1630
112745961,opp,HIRE,,268,-4397
112745961,opp,SELL,CARROT,98,4725
112745961,opp,SELL,EGG,87,4369
112745961,opp,SELL,FERTILIZER,325,15738
112745961,opp,SELL,MELON,72,14267
112745961,opp,SELL,MILK,244,27619
112745961,opp,SELL,STRAWBERRY,245,29265
112745961,opp,SELL,WHEAT,413,16412
112745961,opp,SELL,WOOL,132,14141
112745961,self,BUY_ANIMAL,COW,9,-3600
112745961,self,BUY_ANIMAL,GOOSE,3,-900
112745961,self,BUY_ANIMAL,SHEEP,5,-2500
112745961,self,BUY_LAND,,2,-3000
112745961,self,BUY_PRODUCT,FERTILIZER,95,-3242
112745961,self,BUY_PRODUCT,WHEAT,122,-4400
112745961,self,BUY_SEED,CARROT,39,-780
112745961,self,BUY_SEED,MELON,12,-960
112745961,self,BUY_SEED,STRAWBERRY,33,-3300
112745961,self,BUY_SEED,WHEAT,160,-1600
112745961,self,HIRE,,268,-4397
112745961,self,SELL,CARROT,110,5245
112745961,self,SELL,EGG,87,4370
112745961,self,SELL,FERTILIZER,330,15740
112745961,self,SELL,MELON,72,14267
112745961,self,SELL,MILK,244,27619
112745961,self,SELL,STRAWBERRY,247,29578
112745961,self,SELL,WHEAT,382,15442
112745961,self,SELL,WOOL,132,14141
112746444,opp,BUY_ANIMAL,COW,9,-3600
112746444,opp,BUY_ANIMAL,GOOSE,3,-900
112746444,opp,BUY_ANIMAL,SHEEP,5,-2500
112746444,opp,BUY_LAND,,3,-7000
112746444,opp,BUY_PRODUCT,FERTILIZER,107,-3447
112746444,opp,BUY_PRODUCT,WHEAT,134,-4752
112746444,opp,BUY_SEED,CARROT,31,-620
112746444,opp,BUY_SEED,MELON,12,-960
112746444,opp,BUY_SEED,STRAWBERRY,33,-3300
112746444,opp,BUY_SEED,TOMATO,10,-500
112746444,opp,BUY_SEED,WHEAT,164,-1640
112746444,opp,HIRE,,284,-7557
112746444,opp,SELL,CARROT,95,3006
112746444,opp,SELL,EGG,90,4481
112746444,opp,SELL,FERTILIZER,332,15887
112746444,opp,SELL,MELON,72,14267
112746444,opp,SELL,MILK,264,35718
112746444,opp,SELL,STRAWBERRY,249,5925
112746444,opp,SELL,TOMATO,80,10281
112746444,opp,SELL,WHEAT,374,15065
112746444,opp,SELL,WOOL,139,28391
112746444,self,BUY_ANIMAL,COW,9,-3600
112746444,self,BUY_ANIMAL,GOOSE,3,-900
112746444,self,BUY_ANIMAL,SHEEP,5,-2500
112746444,self,BUY_LAND,,3,-7000
112746444,self,BUY_PRODUCT,FERTILIZER,107,-3447
112746444,self,BUY_PRODUCT,WHEAT,122,-4396
112746444,self,BUY_SEED,CARROT,31,-620
112746444,self,BUY_SEED,MELON,12,-960
112746444,self,BUY_SEED,STRAWBERRY,33,-3300
112746444,self,BUY_SEED,TOMATO,10,-500
112746444,self,BUY_SEED,WHEAT,164,-1640
112746444,self,HIRE,,284,-7557
112746444,self,SELL,CARROT,95,3006
112746444,self,SELL,EGG,90,4481
112746444,self,SELL,FERTILIZER,332,15887
112746444,self,SELL,MELON,72,14267
112746444,self,SELL,MILK,264,35718
112746444,self,SELL,STRAWBERRY,249,5925
112746444,self,SELL,TOMATO,80,10281
112746444,self,SELL,WHEAT,362,14717
112746444,self,SELL,WOOL,139,28391
112747130,opp,BUY_ANIMAL,COW,6,-2400
112747130,opp,BUY_ANIMAL,GOOSE,5,-1500
112747130,opp,BUY_ANIMAL,SHEEP,6,-3000
112747130,opp,BUY_LAND,,2,-3000
112747130,opp,BUY_PRODUCT,FERTILIZER,95,-3716
112747130,opp,BUY_PRODUCT,WHEAT,133,-4754
112747130,opp,BUY_SEED,CARROT,31,-620
112747130,opp,BUY_SEED,MELON,12,-960
112747130,opp,BUY_SEED,STRAWBERRY,33,-3300
112747130,opp,BUY_SEED,WHEAT,163,-1630
112747130,opp,HIRE,,269,-4593
112747130,opp,SELL,CARROT,90,3838
112747130,opp,SELL,EGG,158,8539
112747130,opp,SELL,FERTILIZER,326,16171
112747130,opp,SELL,MELON,72,14267
112747130,opp,SELL,MILK,156,6706
112747130,opp,SELL,STRAWBERRY,247,44826
112747130,opp,SELL,WHEAT,445,17595
112747130,opp,SELL,WOOL,142,20021
112747130,self,BUY_ANIMAL,COW,6,-2400
112747130,self,BUY_ANIMAL,GOOSE,5,-1500
112747130,self,BUY_ANIMAL,SHEEP,6,-3000
112747130,self,BUY_LAND,,2,-3000
112747130,self,BUY_PRODUCT,FERTILIZER,95,-3725
112747130,self,BUY_PRODUCT,WHEAT,122,-4407
112747130,self,BUY_SEED,CARROT,31,-620
112747130,self,BUY_SEED,MELON,12,-960
112747130,self,BUY_SEED,STRAWBERRY,33,-3300
112747130,self,BUY_SEED,WHEAT,164,-1640
112747130,self,HIRE,,270,-4596
112747130,self,SELL,CARROT,90,3837
112747130,self,SELL,EGG,158,8543
112747130,self,SELL,FERTILIZER,332,16265
112747130,self,SELL,MELON,72,14267
112747130,self,SELL,MILK,156,6720
112747130,self,SELL,STRAWBERRY,247,43917
112747130,self,SELL,WHEAT,437,17368
112747130,self,SELL,WOOL,142,20056
112748339,opp,BUY_ANIMAL,COW,6,-2400
112748339,opp,BUY_ANIMAL,SHEEP,11,-5500
112748339,opp,BUY_LAND,,2,-3000
112748339,opp,BUY_PRODUCT,FERTILIZER,57,-744
112748339,opp,BUY_PRODUCT,WHEAT,158,-5439
112748339,opp,BUY_SEED,CARROT,56,-1120
112748339,opp,BUY_SEED,MELON,12,-960
112748339,opp,BUY_SEED,STRAWBERRY,33,-3300
112748339,opp,BUY_SEED,WHEAT,142,-1420
112748339,opp,HIRE,,281,-5515
112748339,opp,SELL,CARROT,162,10004
112748339,opp,SELL,FERTILIZER,329,13326
112748339,opp,SELL,MELON,72,14267
112748339,opp,SELL,MILK,165,8442
112748339,opp,SELL,STRAWBERRY,249,23371
112748339,opp,SELL,WHEAT,298,9617
112748339,opp,SELL,WOOL,281,46540
112748339,self,BUY_ANIMAL,COW,6,-2400
112748339,self,BUY_ANIMAL,SHEEP,11,-5500
112748339,self,BUY_LAND,,2,-3000
112748339,self,BUY_PRODUCT,FERTILIZER,57,-759
112748339,self,BUY_PRODUCT,WHEAT,158,-5439
112748339,self,BUY_SEED,CARROT,56,-1120
112748339,self,BUY_SEED,MELON,12,-960
112748339,self,BUY_SEED,STRAWBERRY,33,-3300
112748339,self,BUY_SEED,WHEAT,142,-1420
112748339,self,HIRE,,281,-5515
112748339,self,SELL,CARROT,162,10003
112748339,self,SELL,FERTILIZER,329,13340
112748339,self,SELL,MELON,72,14267
112748339,self,SELL,MILK,165,8136
112748339,self,SELL,STRAWBERRY,249,22664
112748339,self,SELL,WHEAT,298,9621
112748339,self,SELL,WOOL,281,45410
112749509,opp,BUY_ANIMAL,COW,8,-3200
112749509,opp,BUY_ANIMAL,SHEEP,9,-4500
112749509,opp,BUY_LAND,,2,-3000
112749509,opp,BUY_PRODUCT,FERTILIZER,83,-2771
112749509,opp,BUY_PRODUCT,WHEAT,128,-4483
112749509,opp,BUY_SEED,CARROT,31,-620
112749509,opp,BUY_SEED,MELON,12,-960
112749509,opp,BUY_SEED,STRAWBERRY,33,-3300
112749509,opp,BUY_SEED,WHEAT,163,-1630
112749509,opp,HIRE,,266,-4164
112749509,opp,SELL,CARROT,97,3675
112749509,opp,SELL,FERTILIZER,319,14737
112749509,opp,SELL,MELON,72,14267
112749509,opp,SELL,MILK,212,36024
112749509,opp,SELL,STRAWBERRY,243,24058
112749509,opp,SELL,WHEAT,395,15116
112749509,opp,SELL,WOOL,209,22079
112749509,self,BUY_ANIMAL,COW,8,-3200
112749509,self,BUY_ANIMAL,SHEEP,9,-4500
112749509,self,BUY_LAND,,2,-3000
112749509,self,BUY_PRODUCT,FERTILIZER,85,-2817
112749509,self,BUY_PRODUCT,WHEAT,122,-4365
112749509,self,BUY_SEED,CARROT,31,-620
112749509,self,BUY_SEED,MELON,12,-960
112749509,self,BUY_SEED,STRAWBERRY,33,-3300
112749509,self,BUY_SEED,WHEAT,164,-1640
112749509,self,HIRE,,266,-4164
112749509,self,SELL,CARROT,97,3675
112749509,self,SELL,FERTILIZER,343,15949
112749509,self,SELL,MELON,72,14267
112749509,self,SELL,MILK,245,41365
112749509,self,SELL,STRAWBERRY,249,24697
112749509,self,SELL,WHEAT,365,14072
112749509,self,SELL,WOOL,210,20241
112749577,opp,BUY_ANIMAL,COW,8,-3200
112749577,opp,BUY_ANIMAL,GOOSE,3,-900
112749577,opp,BUY_ANIMAL,SHEEP,6,-3000
112749577,opp,BUY_LAND,,3,-7000
112749577,opp,BUY_PRODUCT,FERTILIZER,106,-3426
112749577,opp,BUY_PRODUCT,WHEAT,122,-4383
112749577,opp,BUY_SEED,CARROT,52,-1040
112749577,opp,BUY_SEED,MELON,12,-960
112749577,opp,BUY_SEED,STRAWBERRY,33,-3300
112749577,opp,BUY_SEED,TOMATO,10,-500
112749577,opp,BUY_SEED,WHEAT,147,-1470
112749577,opp,HIRE,,284,-7557
112749577,opp,SELL,CARROT,155,8539
112749577,opp,SELL,EGG,86,4498
112749577,opp,SELL,FERTILIZER,333,15884
112749577,opp,SELL,MELON,72,14267
112749577,opp,SELL,MILK,205,13309
112749577,opp,SELL,STRAWBERRY,247,7183
112749577,opp,SELL,TOMATO,80,14119
112749577,opp,SELL,WHEAT,350,13945
112749577,opp,SELL,WOOL,135,11683
112749577,self,BUY_ANIMAL,COW,8,-3200
112749577,self,BUY_ANIMAL,GOOSE,3,-900
112749577,self,BUY_ANIMAL,SHEEP,6,-3000
112749577,self,BUY_LAND,,3,-7000
112749577,self,BUY_PRODUCT,FERTILIZER,106,-3426
112749577,self,BUY_PRODUCT,WHEAT,122,-4383
112749577,self,BUY_SEED,CARROT,52,-1040
112749577,self,BUY_SEED,MELON,12,-960
112749577,self,BUY_SEED,STRAWBERRY,33,-3300
112749577,self,BUY_SEED,TOMATO,10,-500
112749577,self,BUY_SEED,WHEAT,147,-1470
112749577,self,HIRE,,284,-7557
112749577,self,SELL,CARROT,155,8539
112749577,self,SELL,EGG,86,4498
112749577,self,SELL,FERTILIZER,333,15884
112749577,self,SELL,MELON,72,14267
112749577,self,SELL,MILK,205,13309
112749577,self,SELL,STRAWBERRY,247,7183
112749577,self,SELL,TOMATO,80,14119
112749577,self,SELL,WHEAT,350,13945
112749577,self,SELL,WOOL,135,11683
112750796,opp,BUY_ANIMAL,COW,9,-3600
112750796,opp,BUY_ANIMAL,GOOSE,3,-900
112750796,opp,BUY_ANIMAL,SHEEP,5,-2500
112750796,opp,BUY_LAND,,2,-3000
112750796,opp,BUY_PRODUCT,FERTILIZER,86,-2626
112750796,opp,BUY_PRODUCT,WHEAT,125,-4214
112750796,opp,BUY_SEED,CARROT,52,-1040
112750796,opp,BUY_SEED,MELON,12,-960
112750796,opp,BUY_SEED,STRAWBERRY,33,-3300
112750796,opp,BUY_SEED,WHEAT,143,-1430
112750796,opp,HIRE,,266,-4164
112750796,opp,SELL,CARROT,164,9317
112750796,opp,SELL,EGG,88,4110
112750796,opp,SELL,FERTILIZER,341,15162
112750796,opp,SELL,MELON,72,14267
112750796,opp,SELL,MILK,257,32317
112750796,opp,SELL,STRAWBERRY,249,23862
112750796,opp,SELL,WHEAT,318,11785
112750796,opp,SELL,WOOL,87,5480
112750796,self,BUY_ANIMAL,COW,9,-3600
112750796,self,BUY_ANIMAL,GOOSE,3,-900
112750796,self,BUY_ANIMAL,SHEEP,5,-2500
112750796,self,BUY_LAND,,2,-3000
112750796,self,BUY_PRODUCT,FERTILIZER,88,-2665
112750796,self,BUY_PRODUCT,WHEAT,122,-4104
112750796,self,BUY_SEED,CARROT,56,-1120
112750796,self,BUY_SEED,MELON,12,-960
112750796,self,BUY_SEED,STRAWBERRY,33,-3300
112750796,self,BUY_SEED,WHEAT,142,-1420
112750796,self,HIRE,,266,-4164
112750796,self,SELL,CARROT,173,9802
112750796,self,SELL,EGG,88,4064
112750796,self,SELL,FERTILIZER,343,15248
112750796,self,SELL,MELON,72,14267
112750796,self,SELL,MILK,257,32091
112750796,self,SELL,STRAWBERRY,249,23705
112750796,self,SELL,WHEAT,306,11352
112750796,self,SELL,WOOL,87,5453
112751861,opp,BUY_ANIMAL,COW,8,-3200
112751861,opp,BUY_ANIMAL,GOOSE,3,-900
112751861,opp,BUY_ANIMAL,SHEEP,6,-3000
112751861,opp,BUY_LAND,,2,-3000
112751861,opp,BUY_PRODUCT,FERTILIZER,96,-3170
112751861,opp,BUY_PRODUCT,WHEAT,122,-4403
112751861,opp,BUY_SEED,CARROT,31,-620
112751861,opp,BUY_SEED,MELON,12,-960
112751861,opp,BUY_SEED,STRAWBERRY,33,-3300
112751861,opp,BUY_SEED,WHEAT,163,-1630
112751861,opp,HIRE,,268,-4397
112751861,opp,SELL,CARROT,97,2609
112751861,opp,SELL,EGG,87,5429
112751861,opp,SELL,FERTILIZER,337,15720
112751861,opp,SELL,MELON,72,14267
112751861,opp,SELL,MILK,220,17642
112751861,opp,SELL,STRAWBERRY,248,45230
112751861,opp,SELL,WHEAT,426,17581
112751861,opp,SELL,WOOL,99,5488
112751861,self,BUY_ANIMAL,COW,8,-3200
112751861,self,BUY_ANIMAL,GOOSE,3,-900
112751861,self,BUY_ANIMAL,SHEEP,6,-3000
112751861,self,BUY_LAND,,2,-3000
112751861,self,BUY_PRODUCT,FERTILIZER,98,-3186
112751861,self,BUY_PRODUCT,WHEAT,122,-4403
112751861,self,BUY_SEED,CARROT,31,-620
112751861,self,BUY_SEED,MELON,12,-960
112751861,self,BUY_SEED,STRAWBERRY,33,-3300
112751861,self,BUY_SEED,WHEAT,164,-1640
112751861,self,HIRE,,268,-4397
112751861,self,SELL,CARROT,97,2609
112751861,self,SELL,EGG,87,5429
112751861,self,SELL,FERTILIZER,339,15732
112751861,self,SELL,MELON,72,14267
112751861,self,SELL,MILK,220,17642
112751861,self,SELL,STRAWBERRY,248,45230
112751861,self,SELL,WHEAT,426,17581
112751861,self,SELL,WOOL,99,5488
112752873,opp,BUY_ANIMAL,COW,8,-3200
112752873,opp,BUY_ANIMAL,GOOSE,3,-900
112752873,opp,BUY_ANIMAL,SHEEP,3,-1500
112752873,opp,BUY_LAND,,2,-3000
112752873,opp,BUY_PRODUCT,FERTILIZER,49,-2216
112752873,opp,BUY_PRODUCT,WHEAT,109,-3785
112752873,opp,BUY_SEED,CARROT,8,-160
112752873,opp,BUY_SEED,MELON,13,-1040
112752873,opp,BUY_SEED,STRAWBERRY,48,-4800
112752873,opp,BUY_SEED,WHEAT,119,-1190
112752873,opp,HIRE,,306,-6960
112752873,opp,SELL,CARROT,18,631
112752873,opp,SELL,EGG,83,4879
112752873,opp,SELL,FERTILIZER,203,11664
112752873,opp,SELL,MELON,78,13232
112752873,opp,SELL,MILK,214,32071
112752873,opp,SELL,STRAWBERRY,376,81659
112752873,opp,SELL,WHEAT,336,10933
112752873,opp,SELL,WOOL,58,6746
112752873,self,BUY_ANIMAL,COW,8,-3200
112752873,self,BUY_ANIMAL,GOOSE,3,-900
112752873,self,BUY_ANIMAL,SHEEP,6,-3000
112752873,self,BUY_LAND,,2,-3000
112752873,self,BUY_PRODUCT,FERTILIZER,66,-3065
112752873,self,BUY_PRODUCT,WHEAT,125,-4210
112752873,self,BUY_SEED,CARROT,31,-620
112752873,self,BUY_SEED,MELON,12,-960
112752873,self,BUY_SEED,STRAWBERRY,33,-3300
112752873,self,BUY_SEED,WHEAT,164,-1640
112752873,self,HIRE,,263,-3897
112752873,self,SELL,CARROT,95,2775
112752873,self,SELL,EGG,93,5457
112752873,self,SELL,FERTILIZER,337,18100
112752873,self,SELL,MELON,72,16486
112752873,self,SELL,MILK,245,38655
112752873,self,SELL,STRAWBERRY,249,54334
112752873,self,SELL,WHEAT,355,12260
112752873,self,SELL,WOOL,110,9019
112754190,opp,BUY_ANIMAL,COW,6,-2400
112754190,opp,BUY_ANIMAL,GOOSE,7,-2100
112754190,opp,BUY_ANIMAL,SHEEP,4,-2000
112754190,opp,BUY_LAND,,2,-3000
112754190,opp,BUY_PRODUCT,FERTILIZER,108,-3761
112754190,opp,BUY_PRODUCT,WHEAT,141,-5030
112754190,opp,BUY_SEED,CARROT,49,-980
112754190,opp,BUY_SEED,MELON,12,-960
112754190,opp,BUY_SEED,STRAWBERRY,33,-3300
112754190,opp,BUY_SEED,WHEAT,158,-1580
112754190,opp,HIRE,,273,-5117
112754190,opp,SELL,CARROT,117,6470
112754190,opp,SELL,EGG,225,11719
112754190,opp,SELL,FERTILIZER,332,16074
112754190,opp,SELL,MELON,72,14267
112754190,opp,SELL,MILK,144,4284
112754190,opp,SELL,STRAWBERRY,249,44021
112754190,opp,SELL,WHEAT,416,16575
112754190,opp,SELL,WOOL,91,12688
112754190,self,BUY_ANIMAL,COW,6,-2400
112754190,self,BUY_ANIMAL,GOOSE,7,-2100
112754190,self,BUY_ANIMAL,SHEEP,4,-2000
112754190,self,BUY_LAND,,2,-3000
112754190,self,BUY_PRODUCT,FERTILIZER,108,-3785
112754190,self,BUY_PRODUCT,WHEAT,126,-4554
112754190,self,BUY_SEED,CARROT,48,-960
112754190,self,BUY_SEED,MELON,12,-960
112754190,self,BUY_SEED,STRAWBERRY,33,-3300
112754190,self,BUY_SEED,WHEAT,150,-1500
112754190,self,HIRE,,273,-5117
112754190,self,SELL,CARROT,145,8249
112754190,self,SELL,EGG,222,11656
112754190,self,SELL,FERTILIZER,337,16351
112754190,self,SELL,MELON,72,14267
112754190,self,SELL,MILK,144,4284
112754190,self,SELL,STRAWBERRY,249,44295
112754190,self,SELL,WHEAT,368,14848
112754190,self,SELL,WOOL,91,12665
112755365,opp,BUY_ANIMAL,COW,8,-3200
112755365,opp,BUY_ANIMAL,GOOSE,3,-900
112755365,opp,BUY_ANIMAL,SHEEP,6,-3000
112755365,opp,BUY_LAND,,2,-3000
112755365,opp,BUY_PRODUCT,FERTILIZER,91,-3093
112755365,opp,BUY_PRODUCT,WHEAT,121,-4384
112755365,opp,BUY_SEED,CARROT,31,-620
112755365,opp,BUY_SEED,MELON,12,-960
112755365,opp,BUY_SEED,STRAWBERRY,33,-3300
112755365,opp,BUY_SEED,WHEAT,164,-1640
112755365,opp,HIRE,,267,-4253
112755365,opp,SELL,CARROT,96,3716
112755365,opp,SELL,EGG,88,5141
112755365,opp,SELL,FERTILIZER,332,15393
112755365,opp,SELL,MELON,72,14267
112755365,opp,SELL,MILK,172,10044
112755365,opp,SELL,STRAWBERRY,248,50115
112755365,opp,SELL,WHEAT,438,17329
112755365,opp,SELL,WOOL,150,17575
112755365,self,BUY_ANIMAL,COW,8,-3200
112755365,self,BUY_ANIMAL,GOOSE,3,-900
112755365,self,BUY_ANIMAL,SHEEP,6,-3000
112755365,self,BUY_LAND,,2,-3000
112755365,self,BUY_PRODUCT,FERTILIZER,92,-3087
112755365,self,BUY_PRODUCT,WHEAT,122,-4391
112755365,self,BUY_SEED,CARROT,31,-620
112755365,self,BUY_SEED,MELON,12,-960
112755365,self,BUY_SEED,STRAWBERRY,33,-3300
112755365,self,BUY_SEED,WHEAT,163,-1630
112755365,self,HIRE,,267,-4253
112755365,self,SELL,CARROT,97,3749
112755365,self,SELL,EGG,91,5313
112755365,self,SELL,FERTILIZER,339,15884
112755365,self,SELL,MELON,72,14267
112755365,self,SELL,MILK,172,9592
112755365,self,SELL,STRAWBERRY,249,50607
112755365,self,SELL,WHEAT,414,16333
112755365,self,SELL,WOOL,150,17199
112756505,opp,BUY_ANIMAL,COW,6,-2400
112756505,opp,BUY_ANIMAL,GOOSE,5,-1500
112756505,opp,BUY_ANIMAL,SHEEP,6,-3000
112756505,opp,BUY_LAND,,2,-3000
112756505,opp,BUY_PRODUCT,FERTILIZER,92,-2586
112756505,opp,BUY_PRODUCT,WHEAT,113,-3983
112756505,opp,BUY_SEED,CARROT,59,-1180
112756505,opp,BUY_SEED,MELON,12,-960
112756505,opp,BUY_SEED,STRAWBERRY,33,-3300
112756505,opp,BUY_SEED,WHEAT,139,-1390
112756505,opp,HIRE,,267,-4308
112756505,opp,SELL,CARROT,189,11489
112756505,opp,SELL,EGG,154,7346
112756505,opp,SELL,FERTILIZER,340,15197
112756505,opp,SELL,MELON,72,14267
112756505,opp,SELL,MILK,187,13738
112756505,opp,SELL,STRAWBERRY,249,30331
112756505,opp,SELL,WHEAT,288,10880
112756505,opp,SELL,WOOL,99,5496
112756505,self,BUY_ANIMAL,COW,6,-2400
