episode_id,sid,opponent_submission,opponent_rating,result,margin,nearest_v124_units_samefraction,nearest_v124_units_episode,old_exact_first144_units_exists,opp_first_difference_units,opp_samefraction_units,opp_hash100_units,nearest_v124_market_samefraction,nearest_v124_market_episode,old_exact_first144_market_exists,opp_first_difference_market,opp_samefraction_market,opp_hash100_market,nearest_v124_all_samefraction,nearest_v124_all_episode,old_exact_first144_all_exists,opp_first_difference_all,opp_samefraction_all,opp_hash100_all,opp_same_units_prefix24,opp_same_market_prefix24,opp_same_units_prefix72,opp_same_market_prefix72,opp_same_units_prefix100,opp_same_market_prefix100,opp_same_units_prefix120,opp_same_market_prefix120,opp_same_units_prefix144,opp_same_market_prefix144,opp_same_units_prefix216,opp_same_market_prefix216,opp_same_units_prefix288,opp_same_market_prefix288,opp_portfolio_equal_all30days,opp_portfolio_equal_selected,margin_t72,portfolio_L1_t72,delta_COW_t72,delta_SHEEP_t72,delta_GOOSE_t72,delta_WHEAT_t72,delta_CARROT_t72,delta_TOMATO_t72,delta_STRAWBERRY_t72,delta_MELON_t72,margin_t144,portfolio_L1_t144,delta_COW_t144,delta_SHEEP_t144,delta_GOOSE_t144,delta_WHEAT_t144,delta_CARROT_t144,delta_TOMATO_t144,delta_STRAWBERRY_t144,delta_MELON_t144,margin_t216,portfolio_L1_t216,delta_COW_t216,delta_SHEEP_t216,delta_GOOSE_t216,delta_WHEAT_t216,delta_CARROT_t216,delta_TOMATO_t216,delta_STRAWBERRY_t216,delta_MELON_t216,margin_t288,portfolio_L1_t288,delta_COW_t288,delta_SHEEP_t288,delta_GOOSE_t288,delta_WHEAT_t288,delta_CARROT_t288,delta_TOMATO_t288,delta_STRAWBERRY_t288,delta_MELON_t288,margin_t360,portfolio_L1_t360,delta_COW_t360,delta_SHEEP_t360,delta_GOOSE_t360,delta_WHEAT_t360,delta_CARROT_t360,delta_TOMATO_t360,delta_STRAWBERRY_t360,delta_MELON_t360,margin_t432,portfolio_L1_t432,delta_COW_t432,delta_SHEEP_t432,delta_GOOSE_t432,delta_WHEAT_t432,delta_CARROT_t432,delta_TOMATO_t432,delta_STRAWBERRY_t432,delta_MELON_t432,margin_t480,portfolio_L1_t480,delta_COW_t480,delta_SHEEP_t480,delta_GOOSE_t480,delta_WHEAT_t480,delta_CARROT_t480,delta_TOMATO_t480,delta_STRAWBERRY_t480,delta_MELON_t480,margin_t504,portfolio_L1_t504,delta_COW_t504,delta_SHEEP_t504,delta_GOOSE_t504,delta_WHEAT_t504,delta_CARROT_t504,delta_TOMATO_t504,delta_STRAWBERRY_t504,delta_MELON_t504,margin_t576,portfolio_L1_t576,delta_COW_t576,delta_SHEEP_t576,delta_GOOSE_t576,delta_WHEAT_t576,delta_CARROT_t576,delta_TOMATO_t576,delta_STRAWBERRY_t576,delta_MELON_t576,margin_t648,portfolio_L1_t648,delta_COW_t648,delta_SHEEP_t648,delta_GOOSE_t648,delta_WHEAT_t648,delta_CARROT_t648,delta_TOMATO_t648,delta_STRAWBERRY_t648,delta_MELON_t648,margin_t696,portfolio_L1_t696,delta_COW_t696,delta_SHEEP_t696,delta_GOOSE_t696,delta_WHEAT_t696,delta_CARROT_t696,delta_TOMATO_t696,delta_STRAWBERRY_t696,delta_MELON_t696,margin_t719,portfolio_L1_t719,delta_COW_t719,delta_SHEEP_t719,delta_GOOSE_t719,delta_WHEAT_t719,delta_CARROT_t719,delta_TOMATO_t719,delta_STRAWBERRY_t719,delta_MELON_t719
111196929,56384919,56212527,1542.039006807128,win,2742.0,1.0,110941017,True,217,0.8372739916550765,0xd46c10da5cc413d9,0.9735744089012517,110941017,True,0,0.7121001390820584,0xeb6f1a73c2b2a743,0.9735744089012517,110941017,True,0,0.6425591098748261,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,-104.0,0,0,0,0,0,0,0,0,0,-293.0,0,0,0,0,0,0,0,0,0,-508.0,0,0,0,0,0,0,0,0,0,-261.0,0,0,0,0,0,0,0,0,0,-141.0,0,0,0,0,0,0,0,0,0,-260.0,0,0,0,0,0,0,0,0,0,139.0,0,0,0,0,0,0,0,0,0,1062.0,0,0,0,0,0,0,0,0,0,2792.0,0,0,0,0,0,0,0,0,0,2742.0,0,0,0,0,0,0,0,0,0
111196134,56384919,56305566,1512.004275503595,win,7636.0,0.9944367176634215,110871815,True,434,0.6342141863699583,0xd46c10da5cc413d9,0.9248956884561892,110844461,True,0,0.7107093184979137,0xeb6f1a73c2b2a743,0.9109874826147427,111057969,True,0,0.5340751043115438,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,0,0,0,0,-920.0,0,0,0,0,0,0,0,0,0,-1500.0,0,0,0,0,0,0,0,0,0,-1026.0,0,0,0,0,0,0,0,0,0,-6418.0,10,0,0,0,0,0,10,0,0,-6012.0,10,0,0,0,0,0,10,0,0,-6051.0,10,0,0,0,0,0,10,0,0,-7400.0,10,0,0,0,0,0,10,0,0,-684.0,10,0,0,0,0,0,10,0,0,7636.0,10,0,0,0,0,0,10,0,0
111194701,56384919,56202148,1505.7092515178651,win,5742.0,0.9443671766342142,110872911,True,152,0.9193324061196105,0xd46c10da5cc413d9,0.8831710709318498,110830032,True,0,0.7162726008344924,0xeb6f1a73c2b2a743,0.8331015299026425,110830032,True,0,0.6717663421418637,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,-10.0,0,0,0,0,0,0,0,0,0,-218.0,0,0,0,0,0,0,0,0,0,435.0,0,0,0,0,0,0,0,0,0,1180.0,0,0,0,0,0,0,0,0,0,2437.0,0,0,0,0,0,0,0,0,0,1855.0,0,0,0,0,0,0,0,0,0,2614.0,0,0,0,0,0,0,0,0,0,3711.0,0,0,0,0,0,0,0,0,0,6226.0,0,0,0,0,0,0,0,0,0,5742.0,0,0,0,0,0,0,0,0,0
111193584,56384919,56137064,1575.9780064703468,win,1801.0,0.9847009735744089,110886175,True,144,0.31154381084840055,0xd46c10da5cc413d9,0.9735744089012517,110886175,True,0,0.5312934631432545,0xeb6f1a73c2b2a743,0.9638386648122392,110886175,True,0,0.22809457579972184,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,-10.0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,-222.0,0,0,0,0,0,0,0,0,0,254.0,1,0,-1,0,0,0,0,0,0,1094.0,1,0,-1,0,0,0,0,0,0,-1247.0,1,0,-1,0,0,0,0,0,0,-1716.0,1,0,-1,0,0,0,0,0,0,-3094.0,1,0,-1,0,0,0,0,0,0,-2635.0,1,0,-1,0,0,0,0,0,0,-1360.0,7,0,-1,0,-3,3,0,0,0,1205.0,3,0,-1,0,1,-1,0,0,0,1801.0,1,0,-1,0,0,0,0,0,0
111192458,56384919,56182891,1632.457030877286,loss,-1462.0,1.0,110872911,True,2,0.8066759388038943,0x488e602749848978,0.9652294853963839,110872911,True,0,0.5924895688456189,0x60644c874f9dbb0d,0.9652294853963839,110872911,True,0,0.47705146036161333,0x48c4fe0739c46237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,2,0,0,0,2,0,0,0,0,130.0,0,0,0,0,0,0,0,0,0,336.0,0,0,0,0,0,0,0,0,0,-6.0,0,0,0,0,0,0,0,0,0,-696.0,0,0,0,0,0,0,0,0,0,-776.0,0,0,0,0,0,0,0,0,0,-878.0,0,0,0,0,0,0,0,0,0,-636.0,0,0,0,0,0,0,0,0,0,-755.0,0,0,0,0,0,0,0,0,0,-1172.0,2,0,0,0,1,-1,0,0,0,-2323.0,2,0,0,0,1,-1,0,0,0,-1462.0,0,0,0,0,0,0,0,0,0
111191342,56384919,56144248,1498.150805760058,loss,-3887.0,0.9944367176634215,110937716,True,144,0.36995827538247567,0xd46c10da5cc413d9,0.9944367176634215,110937716,True,0,0.5271210013908206,0xeb6f1a73c2b2a743,0.9888734353268428,110937716,True,0,0.25869262865090403,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,-10.0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,-222.0,0,0,0,0,0,0,0,0,0,258.0,1,0,-1,0,0,0,0,0,0,1086.0,1,0,-1,0,0,0,0,0,0,-831.0,1,0,-1,0,0,0,0,0,0,-2132.0,1,0,-1,0,0,0,0,0,0,-4230.0,1,0,-1,0,0,0,0,0,0,-3059.0,1,0,-1,0,0,0,0,0,0,-5677.0,7,0,-1,0,-3,3,0,0,0,-4257.0,3,0,-1,0,1,-1,0,0,0,-3887.0,1,0,-1,0,0,0,0,0,0
111190235,56384919,56375602,1625.5329021237606,loss,-9478.0,0.980528511821975,110822302,True,151,0.8025034770514604,0xd46c10da5cc413d9,0.9346314325452016,110831138,True,0,0.60778859527121,0x3082848c02d00e65,0.9165507649513213,110831138,True,0,0.5312934631432545,0x6bf9a3e840ea566f,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,-8.0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,0,0,0,0,-171.0,4,2,0,-2,0,0,0,0,0,-787.0,4,2,0,-2,0,0,0,0,0,-1495.0,4,2,0,-2,0,0,0,0,0,-2070.0,4,2,0,-2,0,0,0,0,0,-2801.0,4,2,0,-2,0,0,0,0,0,-3114.0,4,2,0,-2,0,0,0,0,0,-3356.0,4,2,0,-2,0,0,0,0,0,-5843.0,4,2,0,-2,0,0,0,0,0,-8475.0,4,2,0,-2,0,0,0,0,0,-9478.0,4,2,0,-2,0,0,0,0,0
111189110,56384919,56125642,1519.0519328959354,win,2667.0,0.9958275382475661,110842248,True,152,0.96105702364395,0xd46c10da5cc413d9,0.9554937413073713,110842248,True,0,0.6968011126564673,0xeb6f1a73c2b2a743,0.9541029207232267,110842248,True,0,0.6828929068150209,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,-128.0,0,0,0,0,0,0,0,0,0,-328.0,0,0,0,0,0,0,0,0,0,-254.0,0,0,0,0,0,0,0,0,0,-174.0,0,0,0,0,0,0,0,0,0,568.0,0,0,0,0,0,0,0,0,0,331.0,0,0,0,0,0,0,0,0,0,512.0,0,0,0,0,0,0,0,0,0,1421.0,0,0,0,0,0,0,0,0,0,2442.0,0,0,0,0,0,0,0,0,0,2667.0,0,0,0,0,0,0,0,0,0
111187768,56384919,56387597,1612.3725812765424,loss,-20306.0,0.9374130737134909,110817855,False,18,0.6425591098748261,0xd46c10da5cc413d9,0.8692628650904033,110817855,False,0,0.5841446453407511,0xbf34b2d6033fc54c,0.8261474269819193,110817855,False,0,0.44923504867872044,0x3fb1c18ae93fbffb,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-122.0,3,0,0,0,-2,0,0,0,-1,-457.0,2,-1,0,0,0,0,0,0,-1,-872.0,4,-1,0,0,-2,0,0,0,-1,-4882.0,3,-2,1,0,0,0,0,0,0,-5870.0,3,-2,1,0,0,0,0,0,0,-5916.0,3,-2,1,0,0,0,0,0,0,-8457.0,3,-2,1,0,0,0,0,0,0,-10219.0,3,-2,1,0,0,0,0,0,0,-11867.0,3,-2,1,0,0,0,0,0,0,-18414.0,3,-2,1,0,0,0,0,0,0,-23950.0,3,-2,1,0,0,0,0,0,0,-20306.0,3,-2,1,0,0,0,0,0,0
111187999,56384919,56135135,1492.6958105251367,win,2659.0,0.9735744089012517,110898287,True,218,0.808066759388039,0xd46c10da5cc413d9,0.8734353268428373,110895238,True,0,0.7009735744089013,0xeb6f1a73c2b2a743,0.8581363004172462,110898287,True,0,0.6244784422809457,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,-105.0,0,0,0,0,0,0,0,0,0,1101.0,0,0,0,0,0,0,0,0,0,1157.0,0,0,0,0,0,0,0,0,0,1200.0,0,0,0,0,0,0,0,0,0,1637.0,0,0,0,0,0,0,0,0,0,1185.0,0,0,0,0,0,0,0,0,0,1148.0,0,0,0,0,0,0,0,0,0,6042.0,0,0,0,0,0,0,0,0,0,3023.0,0,0,0,0,0,0,0,0,0,2659.0,0,0,0,0,0,0,0,0,0
111186891,56384919,56121231,1476.451730322051,win,5671.0,0.9735744089012517,110849706,True,70,0.6008344923504868,0x6000d97688d43c33,0.8915159944367177,110981978,True,0,0.6717663421418637,0x921060b4107731c4,0.8720445062586927,110981978,True,0,0.48400556328233657,0x492208fa55aecd35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,36.0,0,0,0,0,0,0,0,0,0,-84.0,0,0,0,0,0,0,0,0,0,442.0,0,0,0,0,0,0,0,0,0,1156.0,0,0,0,0,0,0,0,0,0,-3719.0,10,0,0,0,0,0,10,0,0,-3771.0,10,0,0,0,0,0,10,0,0,-4738.0,10,0,0,0,0,0,10,0,0,-2166.0,10,0,0,0,0,0,10,0,0,512.0,10,0,0,0,0,0,10,0,0,5671.0,10,0,0,0,0,0,10,0,0
111185783,56384919,56370795,1482.8387200651755,win,17594.0,0.9888734353268428,110844461,True,434,0.6342141863699583,0xd46c10da5cc413d9,0.9791376912378303,111057969,True,0,0.7343532684283728,0xeb6f1a73c2b2a743,0.9680111265646731,111057969,True,0,0.5507649513212796,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,-5.0,0,0,0,0,0,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,128.0,0,0,0,0,0,0,0,0,0,206.0,0,0,0,0,0,0,0,0,0,-4718.0,10,0,0,0,0,0,10,0,0,-4828.0,10,0,0,0,0,0,10,0,0,-5611.0,10,0,0,0,0,0,10,0,0,-1465.0,10,0,0,0,0,0,10,0,0,10968.0,10,0,0,0,0,0,10,0,0,17594.0,10,0,0,0,0,0,10,0,0
111184660,56384919,56124615,1505.774340996326,win,1971.0,0.9833101529902643,111057969,True,217,0.6258692628650904,0xd46c10da5cc413d9,0.9179415855354659,111057969,True,0,0.7107093184979137,0xeb6f1a73c2b2a743,0.9095966620305981,111057969,True,0,0.5312934631432545,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,0,0,0,0,-177.0,0,0,0,0,0,0,0,0,0,-104.0,0,0,0,0,0,0,0,0,0,272.0,0,0,0,0,0,0,0,0,0,-3899.0,10,0,0,0,0,0,10,0,0,-3427.0,10,0,0,0,0,0,10,0,0,-3316.0,10,0,0,0,0,0,10,0,0,-1903.0,10,0,0,0,0,0,10,0,0,770.0,10,0,0,0,0,0,10,0,0,1971.0,10,0,0,0,0,0,10,0,0
111183561,56384919,56118384,1471.129145263469,win,4043.0,1.0,111031799,True,313,0.8372739916550765,0xd46c10da5cc413d9,0.9819193324061196,111031799,True,0,0.7079276773296245,0xeb6f1a73c2b2a743,0.9819193324061196,111031799,True,0,0.6467315716272601,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,0,0,0,0,52.0,0,0,0,0,0,0,0,0,0,-226.0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,0,0,0,0,388.0,0,0,0,0,0,0,0,0,0,620.0,0,0,0,0,0,0,0,0,0,904.0,0,0,0,0,0,0,0,0,0,1069.0,0,0,0,0,0,0,0,0,0,3406.0,0,0,0,0,0,0,0,0,0,4043.0,0,0,0,0,0,0,0,0,0
111183131,56384919,56389267,1481.994566638829,loss,-42356.0,0.8970792767732962,110833348,False,21,0.22253129346314326,0xd46c10da5cc413d9,0.9012517385257302,110833348,False,0,0.4951321279554937,0x301873d52bd7a0a3,0.8066759388038943,110833348,False,0,0.1474269819193324,0x5ab2c2d8a9beca15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.0,3,-2,0,0,-1,0,0,0,0,-439.0,3,-3,0,0,0,0,0,0,0,-1027.0,18,-3,-2,0,1,0,0,-12,0,-4810.0,18,-3,-3,0,0,0,0,-12,0,-9907.0,18,-3,-3,0,0,0,0,-12,0,-15430.0,18,-3,-3,0,0,0,0,-12,0,-22805.0,18,-3,-3,0,0,0,0,-12,0,-26957.0,18,-3,-3,0,0,0,0,-12,0,-33124.0,10,-3,-3,0,0,0,0,-4,0,-39101.0,6,-3,-3,0,0,0,0,0,0,-41997.0,24,-3,-3,0,9,-9,0,0,0,-42356.0,6,-3,-3,0,0,0,0,0,0
111182435,56384919,56345082,1480.3201501215742,loss,-4248.0,0.9958275382475661,110846656,True,267,0.7635605006954103,0xd46c10da5cc413d9,0.9972183588317107,110880660,True,0,0.8595271210013908,0x1ad8ecce883d7b48,0.9958275382475661,110880660,True,0,0.6870653685674548,0x659f99ab43239003,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,-606.0,10,0,0,0,0,0,0,5,-5,-608.0,10,0,0,0,0,0,0,5,-5,-336.0,10,0,0,0,0,0,0,5,-5,-336.0,10,0,0,0,0,0,0,5,-5,-441.0,10,0,0,0,0,0,0,5,-5,-144.0,23,0,0,0,9,-9,0,5,0,-1472.0,7,0,0,0,1,-1,0,5,0,-2636.0,18,0,0,0,9,-9,0,0,0,-4248.0,0,0,0,0,0,0,0,0,0
111181330,56384919,56141076,1542.9070825839715,loss,-537.0,1.0,110847763,True,25,0.5952712100139083,0xca2ba1bf65b01bfe,1.0,110847763,True,0,0.6453407510431154,0x1201e06174dd0661,1.0,110847763,True,0,0.4381084840055633,0xbd11156eb8fb5dde,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-15.0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,-120.0,0,0,0,0,0,0,0,0,0,922.0,2,1,-1,0,0,0,0,0,0,1410.0,2,1,-1,0,0,0,0,0,0,698.0,2,1,-1,0,0,0,0,0,0,1464.0,2,1,-1,0,0,0,0,0,0,1448.0,2,1,-1,0,0,0,0,0,0,-705.0,12,1,-1,0,-5,5,0,0,0,1857.0,7,1,-1,-1,-2,2,0,0,0,1758.0,21,1,-1,-1,-9,9,0,0,0,-537.0,3,1,-1,-1,0,0,0,0,0
111180222,56384919,56281269,1481.2165054975071,win,4785.0,0.9874826147426982,110878430,True,218,0.8484005563282336,0xd46c10da5cc413d9,0.9415855354659249,110878430,True,0,0.6091794158553546,0x75b9b38715da8ce6,0.9374130737134909,110878430,True,0,0.5535465924895688,0x51e4a316fc380abf,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,-23.0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,56.0,0,0,0,0,0,0,0,0,0,-1210.0,6,-3,0,3,0,0,0,0,0,-759.0,6,-3,0,3,0,0,0,0,0,816.0,6,-3,0,3,0,0,0,0,0,996.0,6,-3,0,3,0,0,0,0,0,1284.0,6,-3,0,3,0,0,0,0,0,2321.0,6,-3,0,3,0,0,0,0,0,3172.0,6,-3,0,3,0,0,0,0,0,3715.0,6,-3,0,3,0,0,0,0,0,4785.0,6,-3,0,3,0,0,0,0,0
111179102,56384919,56097904,1477.996563516282,win,7479.0,0.9930458970792768,110847763,True,2,0.04450625869262865,0x1e2a4b7b32dc746,0.9930458970792768,110847763,True,0,0.40751043115438107,0xf09eb53072155385,0.9888734353268428,110847763,True,0,0.019471488178025034,0xa58ae23a27d2d0fc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.0,0,0,0,0,0,0,0,0,0,585.0,0,0,0,0,0,0,0,0,0,722.0,0,0,0,0,0,0,0,0,0,1566.0,1,1,0,0,0,0,0,0,0,2812.0,1,1,0,0,0,0,0,0,0,4773.0,1,1,0,0,0,0,0,0,0,4802.0,2,1,0,0,1,0,0,0,0,4888.0,1,1,0,0,0,0,0,0,0,2918.0,11,1,0,0,-4,5,0,-1,0,5619.0,29,1,0,-1,-13,14,0,0,0,5661.0,5,1,0,-1,0,-3,0,0,0,7479.0,2,1,0,-1,0,0,0,0,0
111177982,56384919,56253867,1480.240778874669,win,4171.0,0.96105702364395,110870709,True,152,0.7691237830319889,0xd46c10da5cc413d9,0.9596662030598053,110870709,True,0,0.6912378303198887,0xeb6f1a73c2b2a743,0.9290681502086231,110870709,True,0,0.5897079276773296,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,-10.0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,-128.0,0,0,0,0,0,0,0,0,0,-321.0,0,0,0,0,0,0,0,0,0,-279.0,0,0,0,0,0,0,0,0,0,923.0,0,0,0,0,0,0,0,0,0,1108.0,0,0,0,0,0,0,0,0,0,1550.0,0,0,0,0,0,0,0,0,0,1953.0,0,0,0,0,0,0,0,0,0,6334.0,0,0,0,0,0,0,0,0,0,7950.0,0,0,0,0,0,0,0,0,0,4171.0,0,0,0,0,0,0,0,0,0
111176885,56384919,56086648,1399.9762406722311,win,2065.0,0.9874826147426982,110877591,True,2,0.0458970792767733,0x1e2a4b7b32dc746,0.9179415855354659,110854412,True,0,0.4144645340751043,0x9ba7e6d2baed766a,0.9054242002781642,110828917,True,0,0.019471488178025034,0x9400407857130d18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.0,0,0,0,0,0,0,0,0,0,582.0,0,0,0,0,0,0,0,0,0,740.0,1,-1,0,0,0,0,0,0,0,936.0,4,-2,2,0,0,0,0,0,0,-539.0,4,-2,2,0,0,0,0,0,0,2137.0,4,-2,2,0,0,0,0,0,0,2026.0,5,-2,2,0,1,0,0,0,0,2006.0,4,-2,2,0,0,0,0,0,0,152.0,6,-2,2,0,1,0,0,-1,0,-2400.0,31,6,2,0,-11,12,0,0,0,-3417.0,35,8,6,0,9,-12,0,0,0,2065.0,14,8,6,0,0,0,0,0,0
111175763,56384919,56211203,1411.019846858907,win,4906.0,0.9916550764951322,110822302,True,1,0.009735744089012517,0x6a9f54b9fa8ca7cf,0.8595271210013908,110823403,True,0,0.37830319888734354,0x49d764f6c9933671,0.8539638386648123,110823403,True,0,0.0,0x23ed518951eb8870,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-833.0,25,-2,1,0,-11,0,0,0,11,385.0,29,-2,0,-1,-12,-1,0,-6,7,-1666.0,22,-1,1,-3,-6,0,0,-5,6,8234.0,33,-2,2,-1,12,0,0,-7,-9,10327.0,47,-2,2,-1,21,0,0,-11,-10,5033.0,38,-2,2,-1,17,0,0,-11,-5,6180.0,36,-2,2,-1,16,-1,0,-11,-3,-2055.0,34,-2,2,-1,15,-2,0,-11,-1,-1914.0,38,-2,2,-1,20,-5,0,-8,0,1651.0,37,-2,2,-1,-10,17,0,5,0,3511.0,14,-2,2,-1,-4,-1,0,-4,0,4906.0,8,-2,2,-1,0,0,0,-3,0
111174656,56384919,56386756,1440.0656406130488,loss,-2732.0,0.9860917941585535,110837769,True,217,0.7858136300417247,0xd46c10da5cc413d9,0.9429763560500696,110837769,True,0,0.5966620305980529,0x6c0fbd5c674cd72b,0.933240611961057,110837769,True,0,0.521557719054242,0xae3ef0dacd9279e8,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.0,0,0,0,0,0,0,0,0,0,-2.0,0,0,0,0,0,0,0,0,0,-81.0,0,0,0,0,0,0,0,0,0,-1333.0,0,0,0,0,0,0,0,0,0,-1272.0,0,0,0,0,0,0,0,0,0,-1726.0,0,0,0,0,0,0,0,0,0,-2050.0,0,0,0,0,0,0,0,0,0,-2684.0,0,0,0,0,0,0,0,0,0,-1836.0,26,0,0,0,13,-13,0,0,0,-1960.0,5,0,0,1,2,-2,0,0,0,-2451.0,17,0,0,1,8,-8,0,0,0,-2732.0,1,0,0,1,0,0,0,0,0
111173552,56384919,56230346,1518.4035581875896,win,4898.0,0.9958275382475661,110872911,True,15,0.9847009735744089,0x30e0a07f31d8449f,0.9193324061196105,110893876,True,0,0.7065368567454798,0xc21e6ea566ecf743,0.9165507649513213,110893876,True,0,0.6968011126564673,0xe38b659d5669a112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44.0,1,0,0,0,0,0,0,0,1,74.0,1,0,0,0,0,0,0,0,1,-170.0,2,1,0,0,0,0,0,0,1,544.0,1,1,0,0,0,0,0,0,0,1797.0,1,1,0,0,0,0,0,0,0,2862.0,1,1,0,0,0,0,0,0,0,3159.0,1,1,0,0,0,0,0,0,0,3565.0,1,1,0,0,0,0,0,0,0,3908.0,1,1,0,0,0,0,0,0,0,4461.0,1,1,0,0,0,0,0,0,0,4887.0,1,1,0,0,0,0,0,0,0,4898.0,1,1,0,0,0,0,0,0,0
111172434,56384919,56266187,1383.0213224515674,win,15900.0,0.9276773296244785,110832243,True,2,0.26425591098748263,0x6312cc26930651a9,0.9082058414464534,110832243,True,0,0.5577190542420027,0x9867f1e444e40280,0.8623087621696801,110832243,True,0,0.1905424200278164,0x81ba14cfaf93b5e0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-29.0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,-275.0,4,-2,2,0,0,0,0,0,0,1094.0,9,-2,4,-3,0,0,0,0,0,-339.0,9,-2,4,-3,0,0,0,0,0,4581.0,9,-2,4,-3,0,0,0,0,0,5842.0,9,-2,4,-3,0,0,0,0,0,8005.0,10,0,4,-3,2,0,0,1,0,9883.0,12,0,4,-3,2,0,0,3,0,15761.0,10,0,4,-2,0,4,0,0,0,15019.0,6,0,4,-2,0,0,0,0,0,15900.0,6,0,4,-2,0,0,0,0,0
111171320,56384919,56387302,1563.7442845078365,loss,-17369.0,0.9791376912378303,110833348,True,1,0.0027816411682892906,0xc2f27af8fd317511,0.9666203059805285,110886175,True,0,0.26564673157162727,0xb03ba016ca26083f,0.9485396383866481,110886175,True,0,0.0,0x69851b49d663c9c1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,173.0,5,1,-1,0,1,0,0,-2,0,-11.0,10,2,-1,0,3,0,0,-4,0,776.0,7,0,-3,0,3,0,0,-1,0,8282.0,14,-3,1,0,-5,0,0,3,-2,-1372.0,8,-3,1,0,-1,0,-1,2,0,-4311.0,14,-3,1,0,4,0,-4,2,0,-8300.0,21,-3,1,0,-2,0,-6,9,0,-9037.0,23,-3,1,0,0,-3,-6,10,0,-11307.0,57,-1,4,0,11,-22,-6,13,0,-14685.0,31,-1,5,0,-6,-5,-4,10,0,-18311.0,33,2,10,0,-8,10,-2,-1,0,-17369.0,14,2,10,0,0,0,-2,0,0
