panel,arm,opponent,seed,seat,baseline_margin,candidate_margin,transition,delta_points,delta_margin,delta_self_cash,delta_opp_cash,first_action_change,first_field_change,first_shop_change,first_difference,metric_mismatches,full_trajectory_identical,own_action_changed_decisions,own_field_changed_decisions,own_market_changed_decisions,opponent_action_changed_decisions,observations_changed_decisions
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609244,0,21.0,863.0,W->W,0.0,842.0,-1013.0,-1855.0,455.0,493.0,,"[{""step"": 455, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""WOOL"", 4]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 36, ""TOMATO"": 74, ""STRAWBERRY"": 3, ""MELON"": 94, ""EGG"": 58, ""MILK"": 7, ""WOOL"": 179, ""FERTILIZER"": 22}, ""shed"": {""WHEAT"": 9, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 4, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,56,8,49,71,263
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609244,1,21.0,863.0,W->W,0.0,842.0,-1013.0,-1855.0,455.0,493.0,,"[{""step"": 455, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""WOOL"", 4]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 36, ""TOMATO"": 74, ""STRAWBERRY"": 3, ""MELON"": 94, ""EGG"": 58, ""MILK"": 7, ""WOOL"": 179, ""FERTILIZER"": 22}, ""shed"": {""WHEAT"": 9, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 4, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,56,8,49,71,263
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609245,0,238.0,238.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609245,1,238.0,238.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609246,0,222.0,335.0,W->W,0.0,113.0,20.0,-93.0,500.0,,,"[{""step"": 500, ""baseline_market"": [[""BUY_SEED"", ""CARROT"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 5], [""SELL"", ""MILK"", 2], [""BUY_SEED"", ""CARROT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 55, ""TOMATO"": 69, ""STRAWBERRY"": 147, ""MELON"": 99, ""EGG"": 51, ""MILK"": 28, ""WOOL"": 151, ""FERTILIZER"": 31}, ""shed"": {""WHEAT"": 19, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 3, ""MILK"": 2, ""WOOL"": 5, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,2,0,2,0,218
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609246,1,222.0,335.0,W->W,0.0,113.0,20.0,-93.0,500.0,,,"[{""step"": 500, ""baseline_market"": [[""BUY_SEED"", ""CARROT"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 5], [""SELL"", ""MILK"", 2], [""BUY_SEED"", ""CARROT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 55, ""TOMATO"": 69, ""STRAWBERRY"": 147, ""MELON"": 99, ""EGG"": 51, ""MILK"": 28, ""WOOL"": 151, ""FERTILIZER"": 31}, ""shed"": {""WHEAT"": 19, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 3, ""MILK"": 2, ""WOOL"": 5, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,2,0,2,0,218
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609247,0,212.0,455.0,W->W,0.0,243.0,-8.0,-251.0,385.0,396.0,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 46, ""TOMATO"": 72, ""STRAWBERRY"": 168, ""MELON"": 89, ""EGG"": 54, ""MILK"": 34, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,26,5,22,28,333
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609247,1,212.0,455.0,W->W,0.0,243.0,-8.0,-251.0,385.0,396.0,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 46, ""TOMATO"": 72, ""STRAWBERRY"": 168, ""MELON"": 89, ""EGG"": 54, ""MILK"": 34, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,26,5,22,28,333
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609248,0,411.0,1.0,W->W,0.0,-410.0,-12.0,398.0,511.0,533.0,,"[{""step"": 511, ""baseline_market"": [[""SELL"", ""WHEAT"", 2], [""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 4], [""SELL"", ""WHEAT"", 2], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 35, ""CARROT"": 56, ""TOMATO"": 65, ""STRAWBERRY"": 182, ""MELON"": 101, ""EGG"": 51, ""MILK"": 34, ""WOOL"": 5, ""FERTILIZER"": 26}, ""shed"": {""WHEAT"": 2, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 4, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,32,9,26,36,207
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609248,1,197.0,-213.0,W->L,-1.0,-410.0,-12.0,398.0,511.0,533.0,,"[{""step"": 511, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 4], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 35, ""CARROT"": 56, ""TOMATO"": 65, ""STRAWBERRY"": 182, ""MELON"": 101, ""EGG"": 51, ""MILK"": 34, ""WOOL"": 5, ""FERTILIZER"": 26}, ""shed"": {""WHEAT"": 0, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 4, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,32,9,26,36,207
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609249,0,31.0,-172.0,W->L,-1.0,-203.0,-817.0,-614.0,385.0,603.0,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 5], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 180, ""MELON"": 89, ""EGG"": 55, ""MILK"": 139, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 24, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 5, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,31,1,30,29,333
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609249,1,31.0,-172.0,W->L,-1.0,-203.0,-817.0,-614.0,385.0,603.0,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 5], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 180, ""MELON"": 89, ""EGG"": 55, ""MILK"": 139, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 24, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 5, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,31,1,30,29,333
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609250,0,296.0,2503.0,W->W,0.0,2207.0,1286.0,-921.0,303.0,560.0,,"[{""step"": 303, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 39, ""CARROT"": 46, ""TOMATO"": 62, ""STRAWBERRY"": 155, ""MELON"": 78, ""EGG"": 54, ""MILK"": 70, ""WOOL"": 93, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,37,3,34,42,415
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609250,1,62.0,2269.0,W->W,0.0,2207.0,1286.0,-921.0,303.0,560.0,,"[{""step"": 303, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 39, ""CARROT"": 46, ""TOMATO"": 62, ""STRAWBERRY"": 155, ""MELON"": 78, ""EGG"": 54, ""MILK"": 70, ""WOOL"": 93, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,37,3,34,42,415
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609251,0,484.0,942.0,W->W,0.0,458.0,149.0,-309.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 32, ""CARROT"": 37, ""TOMATO"": 63, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 50, ""MILK"": 186, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,8,0,8,5,567
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609251,1,484.0,942.0,W->W,0.0,458.0,149.0,-309.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 32, ""CARROT"": 37, ""TOMATO"": 63, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 50, ""MILK"": 186, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,8,0,8,5,567
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609252,0,208.0,211.0,W->W,0.0,3.0,-2.0,-5.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 39, ""TOMATO"": 61, ""STRAWBERRY"": 142, ""MELON"": 268, ""EGG"": 50, ""MILK"": 186, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,1,0,1,0,567
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609252,1,208.0,211.0,W->W,0.0,3.0,-2.0,-5.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 39, ""TOMATO"": 61, ""STRAWBERRY"": 142, ""MELON"": 268, ""EGG"": 50, ""MILK"": 186, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,1,0,1,0,567
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609253,0,402.0,473.0,W->W,0.0,71.0,15.0,-56.0,300.0,,,"[{""step"": 300, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 41, ""TOMATO"": 73, ""STRAWBERRY"": 200, ""MELON"": 78, ""EGG"": 52, ""MILK"": 143, ""WOOL"": 93, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,6,0,6,2,418
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609253,1,402.0,473.0,W->W,0.0,71.0,15.0,-56.0,300.0,,,"[{""step"": 300, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 41, ""TOMATO"": 73, ""STRAWBERRY"": 200, ""MELON"": 78, ""EGG"": 52, ""MILK"": 143, ""WOOL"": 93, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,6,0,6,2,418
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609254,0,170.0,1654.0,W->W,0.0,1484.0,575.0,-909.0,553.0,562.0,,"[{""step"": 553, ""baseline_market"": [[""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 13], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 36, ""CARROT"": 56, ""TOMATO"": 72, ""STRAWBERRY"": 12, ""MELON"": 106, ""EGG"": 53, ""MILK"": 120, ""WOOL"": 43, ""FERTILIZER"": 10}, ""shed"": {""WHEAT"": 16, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 15, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,102,74,39,97,165
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609254,1,170.0,1654.0,W->W,0.0,1484.0,575.0,-909.0,553.0,562.0,,"[{""step"": 553, ""baseline_market"": [[""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 13], [""HIRE""], [""HIRE""], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 36, ""CARROT"": 56, ""TOMATO"": 72, ""STRAWBERRY"": 12, ""MELON"": 106, ""EGG"": 53, ""MILK"": 120, ""WOOL"": 43, ""FERTILIZER"": 10}, ""shed"": {""WHEAT"": 16, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 13, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 15, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,102,74,39,97,165
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609255,0,617.0,617.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609255,1,617.0,617.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609256,0,113.0,283.0,W->W,0.0,170.0,-83.0,-253.0,653.0,,,"[{""step"": 653, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 9], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 47, ""TOMATO"": 126, ""STRAWBERRY"": 51, ""MELON"": 115, ""EGG"": 43, ""MILK"": 139, ""WOOL"": 1, ""FERTILIZER"": 25}, ""shed"": {""WHEAT"": 22, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 9, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,3,0,3,3,65
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609256,1,113.0,283.0,W->W,0.0,170.0,-83.0,-253.0,653.0,,,"[{""step"": 653, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 9], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 47, ""TOMATO"": 126, ""STRAWBERRY"": 51, ""MELON"": 115, ""EGG"": 43, ""MILK"": 139, ""WOOL"": 1, ""FERTILIZER"": 25}, ""shed"": {""WHEAT"": 22, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 9, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,3,0,3,3,65
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609257,0,242.0,249.0,W->W,0.0,7.0,-4.0,-11.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 36, ""TOMATO"": 61, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 50, ""MILK"": 207, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,3,0,3,0,567
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609257,1,242.0,249.0,W->W,0.0,7.0,-4.0,-11.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 36, ""TOMATO"": 61, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 50, ""MILK"": 207, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,3,0,3,0,567
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609258,0,10.0,389.0,W->W,0.0,379.0,9.0,-370.0,615.0,653.0,,"[{""step"": 615, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 7]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 37, ""TOMATO"": 95, ""STRAWBERRY"": 55, ""MELON"": 111, ""EGG"": 55, ""MILK"": 254, ""WOOL"": 55, ""FERTILIZER"": 14}, ""shed"": {""WHEAT"": 21, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 7, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 0, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,7,2,5,9,103
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609258,1,10.0,389.0,W->W,0.0,379.0,9.0,-370.0,615.0,653.0,,"[{""step"": 615, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 7]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 37, ""TOMATO"": 95, ""STRAWBERRY"": 55, ""MELON"": 111, ""EGG"": 55, ""MILK"": 254, ""WOOL"": 55, ""FERTILIZER"": 14}, ""shed"": {""WHEAT"": 21, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 7, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 0, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,7,2,5,9,103
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609259,0,70.0,73.0,W->W,0.0,3.0,-2.0,-5.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 39, ""TOMATO"": 61, ""STRAWBERRY"": 145, ""MELON"": 268, ""EGG"": 50, ""MILK"": 183, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 2, ""COW"": 0, ""SHEEP"": 0}}]",,False,4,0,4,1,567
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609259,1,70.0,73.0,W->W,0.0,3.0,-2.0,-5.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 39, ""TOMATO"": 61, ""STRAWBERRY"": 145, ""MELON"": 268, ""EGG"": 50, ""MILK"": 183, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 2, ""COW"": 0, ""SHEEP"": 0}}]",,False,4,0,4,1,567
