arm,anchor,seed,seat,side,step,cash,land,hands,animals,crops,weeds,seed_book_cost,seed_units
round6_sequence_bc_v1,v124,2026102204,0,learner,432,677.0,1,0,0,23,0,1270,65
round6_sequence_bc_v1,v124,2026102204,0,learner,456,771.0,1,0,0,23,0,1280,75
round6_sequence_bc_v1,v124,2026102204,0,learner,480,1012.0,1,0,0,24,0,1220,87
round6_sequence_bc_v1,v124,2026102204,0,learner,504,1221.0,1,0,0,24,0,1350,100
round6_sequence_bc_v1,v124,2026102204,0,learner,528,2596.0,1,0,0,23,1,1360,110
round6_sequence_bc_v1,v124,2026102204,0,learner,552,3754.0,1,0,0,21,3,1400,123
round6_sequence_bc_v1,v124,2026102204,0,learner,576,5264.0,1,0,0,20,4,1470,134
round6_sequence_bc_v1,v124,2026102204,0,learner,600,5510.0,1,0,0,20,4,1570,144
round6_sequence_bc_v1,v124,2026102204,0,learner,624,6540.0,1,0,0,22,2,1570,153
round6_sequence_bc_v1,v124,2026102204,0,learner,648,6305.0,1,0,0,23,1,1640,160
round6_sequence_bc_v1,v124,2026102204,0,learner,672,7552.0,1,0,0,22,2,1710,167
round6_sequence_bc_v1,v124,2026102204,0,learner,696,11221.0,1,0,0,22,2,1720,163
round6_sequence_bc_v1,v124,2026102204,0,learner,719,12488.0,1,9,0,20,4,1690,160
round6_sequence_bc_v1,v124,2026102204,0,opponent,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,24,26.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,48,90.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,72,202.0,1,0,5,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,96,288.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,120,700.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,144,827.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,168,858.0,2,0,8,29,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,192,715.0,2,0,10,37,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,216,1508.0,2,0,12,37,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,240,2572.0,2,0,13,37,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,264,17932.0,2,0,16,32,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,288,18331.0,3,0,17,53,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,312,22436.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,336,25118.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,360,30362.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102204,0,opponent,384,38528.0,3,0,17,57,0,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,408,48520.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,432,54777.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,456,57262.0,4,0,17,68,0,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,480,63804.0,4,0,17,68,0,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,504,72810.0,4,0,17,68,0,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,528,84149.0,4,0,17,67,2,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,552,93550.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,576,102522.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,600,110783.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,624,118331.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,648,125816.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,672,142611.0,4,0,17,56,1,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,696,152337.0,4,0,17,31,1,10,1
round6_sequence_bc_v1,v124,2026102204,0,opponent,719,176205.0,4,13,17,10,1,10,1
round6_sequence_bc_v1,v124,2026102204,1,learner,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,learner,24,1332.0,1,0,2,5,0,440,23
round6_sequence_bc_v1,v124,2026102204,1,learner,48,1014.0,1,0,0,20,0,140,14
round6_sequence_bc_v1,v124,2026102204,1,learner,72,1101.0,1,0,0,20,1,130,13
round6_sequence_bc_v1,v124,2026102204,1,learner,96,989.0,1,0,0,17,4,230,14
round6_sequence_bc_v1,v124,2026102204,1,learner,120,578.0,1,0,0,16,4,430,16
round6_sequence_bc_v1,v124,2026102204,1,learner,144,642.0,1,0,0,17,3,230,14
round6_sequence_bc_v1,v124,2026102204,1,learner,168,82.0,1,0,0,18,4,390,12
round6_sequence_bc_v1,v124,2026102204,1,learner,192,91.0,1,0,1,17,5,180,9
round6_sequence_bc_v1,v124,2026102204,1,learner,216,88.0,1,0,1,15,7,70,7
round6_sequence_bc_v1,v124,2026102204,1,learner,240,55.0,1,0,1,8,14,170,8
round6_sequence_bc_v1,v124,2026102204,1,learner,264,12.0,1,0,1,8,14,370,10
round6_sequence_bc_v1,v124,2026102204,1,learner,288,2318.0,1,0,1,12,10,80,8
round6_sequence_bc_v1,v124,2026102204,1,learner,312,1435.0,1,0,1,22,0,120,3
round6_sequence_bc_v1,v124,2026102204,1,learner,336,8.0,2,0,1,26,0,30,3
round6_sequence_bc_v1,v124,2026102204,1,learner,360,4.0,3,0,1,34,1,0,0
round6_sequence_bc_v1,v124,2026102204,1,learner,384,6.0,3,0,1,33,10,0,0
round6_sequence_bc_v1,v124,2026102204,1,learner,408,91.0,3,0,1,23,19,50,5
round6_sequence_bc_v1,v124,2026102204,1,learner,432,62.0,3,0,1,26,14,0,0
round6_sequence_bc_v1,v124,2026102204,1,learner,456,401.0,3,0,1,27,14,50,5
round6_sequence_bc_v1,v124,2026102204,1,learner,480,340.0,3,0,0,36,8,10,1
round6_sequence_bc_v1,v124,2026102204,1,learner,504,379.0,3,0,0,37,9,80,8
round6_sequence_bc_v1,v124,2026102204,1,learner,528,841.0,3,0,0,36,11,80,8
round6_sequence_bc_v1,v124,2026102204,1,learner,552,1929.0,3,0,0,40,9,190,13
round6_sequence_bc_v1,v124,2026102204,1,learner,576,2558.0,3,0,0,41,11,80,5
round6_sequence_bc_v1,v124,2026102204,1,learner,600,2849.0,3,0,0,41,12,310,18
round6_sequence_bc_v1,v124,2026102204,1,learner,624,3189.0,3,0,0,40,16,170,9
round6_sequence_bc_v1,v124,2026102204,1,learner,648,4485.0,3,0,0,39,18,80,4
round6_sequence_bc_v1,v124,2026102204,1,learner,672,5447.0,3,0,0,33,15,0,0
round6_sequence_bc_v1,v124,2026102204,1,learner,696,7204.0,3,0,0,18,22,60,3
round6_sequence_bc_v1,v124,2026102204,1,learner,719,10331.0,3,6,0,7,23,60,3
round6_sequence_bc_v1,v124,2026102204,1,opponent,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,24,26.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,48,89.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,72,203.0,1,0,5,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,96,286.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,120,713.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,144,842.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,168,881.0,2,0,8,29,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,192,950.0,2,0,10,37,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,216,1799.0,2,0,12,37,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,240,2917.0,2,0,13,37,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,264,18182.0,2,0,16,32,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,288,18541.0,3,0,17,53,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,312,22654.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,336,25343.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,360,30819.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102204,1,opponent,384,36541.0,3,0,17,57,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,408,46059.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,432,52143.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,456,58599.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,480,64310.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,504,71824.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,528,81963.0,3,0,17,57,1,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,552,89350.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,576,96178.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,600,102063.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,624,106678.0,3,0,16,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,648,108165.0,3,0,16,58,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,672,117687.0,3,0,16,46,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,696,123908.0,3,0,16,21,0,10,1
round6_sequence_bc_v1,v124,2026102204,1,opponent,719,137398.0,3,11,16,0,0,10,1
round6_sequence_bc_v1,v124,2026102205,0,learner,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,learner,24,1570.0,1,0,2,5,0,300,16
round6_sequence_bc_v1,v124,2026102205,0,learner,48,1344.0,1,0,2,22,0,40,4
round6_sequence_bc_v1,v124,2026102205,0,learner,72,1004.0,1,0,2,23,0,420,8
round6_sequence_bc_v1,v124,2026102205,0,learner,96,538.0,1,0,1,18,5,800,12
round6_sequence_bc_v1,v124,2026102205,0,learner,120,57.0,1,0,1,20,3,520,9
round6_sequence_bc_v1,v124,2026102205,0,learner,144,410.0,1,0,1,18,5,520,9
round6_sequence_bc_v1,v124,2026102205,0,learner,168,70.0,1,0,1,16,7,520,9
round6_sequence_bc_v1,v124,2026102205,0,learner,192,111.0,1,0,1,20,3,350,8
round6_sequence_bc_v1,v124,2026102205,0,learner,216,8.0,1,0,0,22,1,240,6
round6_sequence_bc_v1,v124,2026102205,0,learner,240,140.0,1,0,1,19,4,350,8
round6_sequence_bc_v1,v124,2026102205,0,learner,264,22.0,1,0,0,16,7,680,14
round6_sequence_bc_v1,v124,2026102205,0,learner,288,2.0,1,0,1,19,4,260,8
round6_sequence_bc_v1,v124,2026102205,0,learner,312,0.0,1,0,1,20,3,540,18
round6_sequence_bc_v1,v124,2026102205,0,learner,336,2.0,1,0,1,7,16,650,20
round6_sequence_bc_v1,v124,2026102205,0,learner,360,76.0,1,0,1,5,18,630,18
round6_sequence_bc_v1,v124,2026102205,0,learner,384,5.0,1,0,1,16,6,160,16
round6_sequence_bc_v1,v124,2026102205,0,learner,408,7.0,1,0,1,14,8,370,19
round6_sequence_bc_v1,v124,2026102205,0,learner,432,6.0,1,0,1,10,13,390,21
round6_sequence_bc_v1,v124,2026102205,0,learner,456,49.0,1,0,1,11,12,590,23
round6_sequence_bc_v1,v124,2026102205,0,learner,480,242.0,1,0,1,16,7,220,22
round6_sequence_bc_v1,v124,2026102205,0,learner,504,820.0,1,0,1,17,5,770,35
round6_sequence_bc_v1,v124,2026102205,0,learner,528,519.0,1,0,1,16,6,590,35
round6_sequence_bc_v1,v124,2026102205,0,learner,552,214.0,1,0,0,19,3,590,35
round6_sequence_bc_v1,v124,2026102205,0,learner,576,128.0,1,0,1,17,5,970,46
round6_sequence_bc_v1,v124,2026102205,0,learner,600,512.0,1,0,1,14,8,1020,51
round6_sequence_bc_v1,v124,2026102205,0,learner,624,388.0,1,0,1,14,8,1020,51
round6_sequence_bc_v1,v124,2026102205,0,learner,648,386.0,1,0,1,11,11,920,50
round6_sequence_bc_v1,v124,2026102205,0,learner,672,193.0,1,0,1,14,8,680,46
round6_sequence_bc_v1,v124,2026102205,0,learner,696,433.0,1,0,1,14,8,680,46
round6_sequence_bc_v1,v124,2026102205,0,learner,719,982.0,1,7,1,15,7,580,45
round6_sequence_bc_v1,v124,2026102205,0,opponent,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,24,26.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,48,90.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,72,202.0,1,0,5,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,96,287.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,120,704.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,144,829.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,168,1259.0,2,0,8,29,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,192,718.0,2,0,10,37,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,216,2041.0,2,0,12,37,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,240,3272.0,2,0,13,37,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,264,18970.0,2,0,16,32,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,288,19630.0,3,0,17,53,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,312,23914.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,336,27046.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,360,33056.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102205,0,opponent,384,40531.0,3,0,17,57,0,10,1
round6_sequence_bc_v1,v124,2026102205,0,opponent,408,49234.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102205,0,opponent,432,54473.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102205,0,opponent,456,62797.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102205,0,opponent,480,71113.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102205,0,opponent,504,80909.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102205,0,opponent,528,90709.0,3,0,17,57,1,10,1
round6_sequence_bc_v1,v124,2026102205,0,opponent,552,100565.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102205,0,opponent,576,109916.0,3,0,17,58,0,200,12
round6_sequence_bc_v1,v124,2026102205,0,opponent,600,118915.0,3,0,17,58,0,180,10
round6_sequence_bc_v1,v124,2026102205,0,opponent,624,127793.0,3,0,17,58,0,180,10
round6_sequence_bc_v1,v124,2026102205,0,opponent,648,136752.0,3,0,16,58,0,180,10
round6_sequence_bc_v1,v124,2026102205,0,opponent,672,143936.0,3,0,16,45,0,210,13
round6_sequence_bc_v1,v124,2026102205,0,opponent,696,157355.0,3,0,16,21,1,210,13
round6_sequence_bc_v1,v124,2026102205,0,opponent,719,170752.0,3,11,16,0,1,210,13
round6_sequence_bc_v1,v124,2026102205,1,learner,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,learner,24,1332.0,1,0,2,5,0,440,23
round6_sequence_bc_v1,v124,2026102205,1,learner,48,1014.0,1,0,0,20,0,140,14
round6_sequence_bc_v1,v124,2026102205,1,learner,72,1101.0,1,0,0,20,1,130,13
round6_sequence_bc_v1,v124,2026102205,1,learner,96,981.0,1,0,0,17,4,230,14
round6_sequence_bc_v1,v124,2026102205,1,learner,120,600.0,1,0,0,16,5,230,14
round6_sequence_bc_v1,v124,2026102205,1,learner,144,329.0,1,0,0,16,4,430,16
round6_sequence_bc_v1,v124,2026102205,1,learner,168,31.0,1,0,0,15,6,520,16
round6_sequence_bc_v1,v124,2026102205,1,learner,192,11.0,1,0,1,16,6,310,13
round6_sequence_bc_v1,v124,2026102205,1,learner,216,34.0,1,0,0,12,10,300,12
round6_sequence_bc_v1,v124,2026102205,1,learner,240,73.0,1,0,0,12,10,200,11
round6_sequence_bc_v1,v124,2026102205,1,learner,264,80.0,1,0,0,15,6,480,12
round6_sequence_bc_v1,v124,2026102205,1,learner,288,7.0,1,0,1,16,6,310,13
round6_sequence_bc_v1,v124,2026102205,1,learner,312,388.0,1,0,1,11,11,1360,28
round6_sequence_bc_v1,v124,2026102205,1,learner,336,90.0,1,0,3,8,12,1240,34
round6_sequence_bc_v1,v124,2026102205,1,learner,360,3.0,1,0,4,16,2,460,28
round6_sequence_bc_v1,v124,2026102205,1,learner,384,37.0,2,0,2,20,3,290,29
round6_sequence_bc_v1,v124,2026102205,1,learner,408,85.0,2,0,1,28,8,240,24
round6_sequence_bc_v1,v124,2026102205,1,learner,432,1.0,2,0,1,33,8,190,19
round6_sequence_bc_v1,v124,2026102205,1,learner,456,5.0,2,0,1,27,14,150,15
round6_sequence_bc_v1,v124,2026102205,1,learner,480,256.0,2,0,1,32,9,350,27
round6_sequence_bc_v1,v124,2026102205,1,learner,504,474.0,2,0,1,35,8,480,40
round6_sequence_bc_v1,v124,2026102205,1,learner,528,1077.0,2,0,1,34,6,610,48
round6_sequence_bc_v1,v124,2026102205,1,learner,552,54.0,2,0,1,36,6,1170,76
round6_sequence_bc_v1,v124,2026102205,1,learner,576,187.0,2,0,1,33,8,1010,69
round6_sequence_bc_v1,v124,2026102205,1,learner,600,558.0,2,0,1,32,11,1050,77
round6_sequence_bc_v1,v124,2026102205,1,learner,624,597.0,2,0,1,29,12,880,69
round6_sequence_bc_v1,v124,2026102205,1,learner,648,83.0,2,0,1,30,12,850,73
round6_sequence_bc_v1,v124,2026102205,1,learner,672,260.0,2,0,1,29,13,720,60
round6_sequence_bc_v1,v124,2026102205,1,learner,696,755.0,2,0,1,26,14,710,50
round6_sequence_bc_v1,v124,2026102205,1,learner,719,117.0,2,14,1,30,11,1130,54
round6_sequence_bc_v1,v124,2026102205,1,opponent,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,24,26.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,48,89.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,72,203.0,1,0,5,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,96,287.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,120,708.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,144,839.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,168,880.0,2,0,8,29,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,192,657.0,2,0,10,37,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,216,1563.0,2,0,12,37,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,240,2654.0,2,0,13,37,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,264,16410.0,2,0,16,32,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,288,16970.0,3,0,17,53,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,312,20771.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,336,23022.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,360,27374.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102205,1,opponent,384,32813.0,3,0,17,57,0,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,408,40998.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,432,46967.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,456,48102.0,4,0,17,68,0,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,480,53119.0,4,0,17,68,0,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,504,61029.0,4,0,17,68,0,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,528,71010.0,4,0,17,67,2,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,552,78260.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,576,86046.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,600,93423.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,624,99329.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,648,105190.0,4,0,17,68,1,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,672,119845.0,4,0,17,56,1,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,696,127874.0,4,0,17,31,2,10,1
round6_sequence_bc_v1,v124,2026102205,1,opponent,719,148294.0,4,13,17,10,2,10,1
round6_sequence_bc_v1,v124,2026102206,0,learner,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,learner,24,1570.0,1,0,2,5,0,300,16
round6_sequence_bc_v1,v124,2026102206,0,learner,48,1344.0,1,0,2,22,0,40,4
round6_sequence_bc_v1,v124,2026102206,0,learner,72,1004.0,1,0,2,23,0,420,8
round6_sequence_bc_v1,v124,2026102206,0,learner,96,410.0,1,0,1,20,3,900,13
round6_sequence_bc_v1,v124,2026102206,0,learner,120,58.0,1,0,1,20,3,700,11
round6_sequence_bc_v1,v124,2026102206,0,learner,144,304.0,1,0,1,19,4,700,11
round6_sequence_bc_v1,v124,2026102206,0,learner,168,85.0,1,0,1,20,3,510,10
round6_sequence_bc_v1,v124,2026102206,0,learner,192,32.0,1,0,1,21,2,440,12
round6_sequence_bc_v1,v124,2026102206,0,learner,216,12.0,1,0,1,20,3,440,12
round6_sequence_bc_v1,v124,2026102206,0,learner,240,45.0,1,0,0,18,5,590,18
round6_sequence_bc_v1,v124,2026102206,0,learner,264,1869.0,1,0,1,18,3,640,23
round6_sequence_bc_v1,v124,2026102206,0,learner,288,598.0,1,0,1,23,0,1060,27
round6_sequence_bc_v1,v124,2026102206,0,learner,312,2965.0,1,0,1,23,0,1300,33
round6_sequence_bc_v1,v124,2026102206,0,learner,336,3667.0,1,0,1,22,1,1440,38
round6_sequence_bc_v1,v124,2026102206,0,learner,360,3607.0,1,0,1,21,2,1560,41
round6_sequence_bc_v1,v124,2026102206,0,learner,384,2997.0,1,0,1,20,3,1660,42
round6_sequence_bc_v1,v124,2026102206,0,learner,408,2313.0,1,0,1,17,6,1760,43
round6_sequence_bc_v1,v124,2026102206,0,learner,432,2971.0,1,0,1,13,10,2060,46
round6_sequence_bc_v1,v124,2026102206,0,learner,456,2022.0,1,0,0,11,12,2090,49
round6_sequence_bc_v1,v124,2026102206,0,learner,480,3225.0,1,0,1,11,12,2110,51
round6_sequence_bc_v1,v124,2026102206,0,learner,504,3485.0,1,0,1,11,12,2040,53
round6_sequence_bc_v1,v124,2026102206,0,learner,528,4848.0,1,0,0,12,11,1840,51
round6_sequence_bc_v1,v124,2026102206,0,learner,552,6191.0,1,0,0,18,6,1150,45
round6_sequence_bc_v1,v124,2026102206,0,learner,576,6721.0,1,0,0,19,5,960,44
round6_sequence_bc_v1,v124,2026102206,0,learner,600,9483.0,1,0,0,14,10,990,47
round6_sequence_bc_v1,v124,2026102206,0,learner,624,9226.0,1,0,0,17,7,700,45
round6_sequence_bc_v1,v124,2026102206,0,learner,648,10625.0,1,0,0,17,7,680,43
round6_sequence_bc_v1,v124,2026102206,0,learner,672,11415.0,1,0,0,15,9,640,39
round6_sequence_bc_v1,v124,2026102206,0,learner,696,11446.0,1,0,0,14,10,390,32
round6_sequence_bc_v1,v124,2026102206,0,learner,719,12174.0,1,6,0,14,10,370,30
round6_sequence_bc_v1,v124,2026102206,0,opponent,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,24,26.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,48,90.0,1,0,4,19,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,72,202.0,1,0,5,19,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,96,288.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,120,700.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,144,827.0,1,0,6,19,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,168,858.0,2,0,8,29,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,192,715.0,2,0,10,37,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,216,1508.0,2,0,12,37,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,240,2575.0,2,0,13,37,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,264,17808.0,2,0,16,32,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,288,18040.0,3,0,17,53,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,312,22120.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,336,24671.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,360,29887.0,3,0,17,57,0,0,0
round6_sequence_bc_v1,v124,2026102206,0,opponent,384,36858.0,3,0,17,57,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,408,47541.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,432,54118.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,456,61405.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,480,67481.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,504,76564.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,528,87790.0,3,0,17,57,1,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,552,96619.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,576,105889.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,600,114715.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,624,121071.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,648,125396.0,3,0,17,58,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,672,136869.0,3,0,17,46,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,696,143626.0,3,0,17,21,0,10,1
round6_sequence_bc_v1,v124,2026102206,0,opponent,719,160773.0,3,11,17,0,0,10,1
round6_sequence_bc_v1,v124,2026102206,1,learner,0,3000.0,1,0,0,0,0,0,0
round6_sequence_bc_v1,v124,2026102206,1,learner,24,1332.0,1,0,2,5,0,440,23
round6_sequence_bc_v1,v124,2026102206,1,learner,48,1014.0,1,0,0,20,0,140,14
