anchor,seed,seat,record,role,money,land,crops,animals,empty_pasture,hands,shed_units,carried_units
v124,2026102308,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102308,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102308,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102308,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102308,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102308,1,96,A2,230.0,1,16,3,2,0,18,0
v124,2026102308,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102308,1,144,A2,769.0,1,8,3,3,0,24,0
v124,2026102308,1,144,opponent,817.0,1,19,6,0,0,18,0
v124,2026102308,1,192,A2,1258.0,1,7,3,10,0,25,0
v124,2026102308,1,192,opponent,621.0,2,37,10,3,0,11,0
v124,2026102308,1,240,A2,4822.0,1,9,3,10,0,33,0
v124,2026102308,1,240,opponent,2989.0,2,37,13,0,0,43,0
v124,2026102308,1,288,A2,6205.0,1,5,2,11,0,23,0
v124,2026102308,1,288,opponent,19824.0,3,53,17,0,0,67,0
v124,2026102308,1,360,A2,10792.0,1,4,0,20,0,7,0
v124,2026102308,1,360,opponent,33679.0,3,57,17,0,0,53,0
v124,2026102308,1,480,A2,11797.0,1,0,0,23,0,1,0
v124,2026102308,1,480,opponent,75289.0,3,58,17,0,0,75,0
v124,2026102308,1,600,A2,11737.0,1,0,0,24,0,1,0
v124,2026102308,1,600,opponent,133305.0,3,58,17,0,0,100,0
v124,2026102308,1,696,A2,11697.0,1,0,0,24,0,1,0
v124,2026102308,1,696,opponent,175328.0,3,21,17,0,0,98,0
v124,2026102308,1,719,A2,11643.0,1,0,0,24,8,1,0
v124,2026102308,1,719,opponent,194390.0,3,0,17,0,11,0,0
v124,2026102309,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102309,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102309,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102309,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102309,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102309,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102309,0,96,A2,670.0,1,12,4,2,0,17,0
v124,2026102309,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102309,0,144,A2,1106.0,1,6,4,2,0,33,0
v124,2026102309,0,144,opponent,798.0,1,19,6,0,0,18,0
v124,2026102309,0,192,A2,1799.0,1,9,2,4,0,31,0
v124,2026102309,0,192,opponent,548.0,2,37,10,3,0,10,0
v124,2026102309,0,240,A2,1840.0,1,12,2,7,0,54,0
v124,2026102309,0,240,opponent,2734.0,2,37,13,0,0,39,0
v124,2026102309,0,288,A2,2579.0,1,1,2,16,0,73,0
v124,2026102309,0,288,opponent,18800.0,3,53,17,0,0,67,0
v124,2026102309,0,360,A2,10768.0,1,0,2,22,0,12,0
v124,2026102309,0,360,opponent,31380.0,3,57,17,0,0,53,0
v124,2026102309,0,480,A2,11876.0,1,0,0,24,0,0,0
v124,2026102309,0,480,opponent,60464.0,3,58,17,0,0,82,0
v124,2026102309,0,600,A2,11776.0,1,1,0,24,0,0,0
v124,2026102309,0,600,opponent,92823.0,3,58,17,0,0,100,0
v124,2026102309,0,696,A2,11716.0,1,0,0,24,0,0,0
v124,2026102309,0,696,opponent,110050.0,3,21,17,0,0,100,0
v124,2026102309,0,719,A2,11696.0,1,0,0,24,6,0,0
v124,2026102309,0,719,opponent,121125.0,3,0,17,0,11,0,0
v124,2026102309,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102309,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102309,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102309,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102309,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102309,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102309,1,96,A2,160.0,1,19,3,3,0,17,0
v124,2026102309,1,96,opponent,285.0,1,19,6,0,0,12,0
v124,2026102309,1,144,A2,670.0,1,11,3,4,0,36,0
v124,2026102309,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102309,1,192,A2,1218.0,1,10,3,8,0,34,0
v124,2026102309,1,192,opponent,684.0,2,37,10,3,0,9,0
v124,2026102309,1,240,A2,2384.0,1,12,2,9,0,55,0
v124,2026102309,1,240,opponent,3041.0,2,37,13,0,0,39,0
v124,2026102309,1,288,A2,3528.0,1,4,1,13,0,46,0
v124,2026102309,1,288,opponent,19157.0,3,53,17,0,0,81,0
v124,2026102309,1,360,A2,7830.0,2,2,3,35,0,17,0
v124,2026102309,1,360,opponent,33128.0,3,57,17,0,0,67,0
v124,2026102309,1,480,A2,10463.0,2,5,0,37,0,4,0
v124,2026102309,1,480,opponent,75472.0,3,58,17,0,0,79,0
v124,2026102309,1,600,A2,10535.0,2,0,1,36,0,2,0
v124,2026102309,1,600,opponent,126129.0,3,58,17,0,0,100,0
v124,2026102309,1,696,A2,10383.0,2,0,0,40,0,2,0
v124,2026102309,1,696,opponent,162508.0,3,21,17,0,0,100,0
v124,2026102309,1,719,A2,10329.0,2,0,0,42,8,2,0
v124,2026102309,1,719,opponent,182685.0,3,0,17,0,11,0,0
v124,2026102310,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102310,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102310,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102310,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102310,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102310,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102310,0,96,A2,608.0,1,13,3,3,0,26,0
v124,2026102310,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102310,0,144,A2,1320.0,1,9,3,3,0,31,0
v124,2026102310,0,144,opponent,798.0,1,19,6,0,0,18,0
v124,2026102310,0,192,A2,1673.0,1,14,3,4,0,43,0
v124,2026102310,0,192,opponent,643.0,2,37,10,3,0,9,0
v124,2026102310,0,240,A2,2705.0,1,17,3,4,0,69,0
v124,2026102310,0,240,opponent,2700.0,2,37,13,0,0,39,0
v124,2026102310,0,288,A2,3467.0,1,4,3,12,0,86,0
v124,2026102310,0,288,opponent,18316.0,3,53,17,0,0,81,0
v124,2026102310,0,360,A2,9511.0,1,0,2,20,0,39,0
v124,2026102310,0,360,opponent,31306.0,3,57,17,0,0,63,0
v124,2026102310,0,480,A2,14090.0,1,0,0,23,0,0,0
v124,2026102310,0,480,opponent,66663.0,3,58,17,0,0,76,0
v124,2026102310,0,600,A2,13943.0,1,0,0,24,0,0,0
v124,2026102310,0,600,opponent,113488.0,3,58,17,0,0,100,0
v124,2026102310,0,696,A2,13861.0,1,0,0,24,0,0,0
v124,2026102310,0,696,opponent,152686.0,3,21,17,0,0,100,0
v124,2026102310,0,719,A2,13807.0,1,0,0,24,8,0,0
v124,2026102310,0,719,opponent,167732.0,3,0,17,0,8,0,0
v124,2026102310,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102310,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102310,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102310,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102310,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102310,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102310,1,96,A2,310.0,1,16,3,3,0,23,0
v124,2026102310,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102310,1,144,A2,835.0,1,9,3,3,0,40,0
v124,2026102310,1,144,opponent,817.0,1,19,6,0,0,18,0
v124,2026102310,1,192,A2,1140.0,1,16,2,5,0,40,0
v124,2026102310,1,192,opponent,684.0,2,37,10,3,0,9,0
v124,2026102310,1,240,A2,1170.0,1,18,2,5,0,63,0
v124,2026102310,1,240,opponent,2520.0,2,37,13,0,0,39,0
v124,2026102310,1,288,A2,1431.0,1,10,2,5,0,84,0
v124,2026102310,1,288,opponent,17601.0,3,53,17,0,0,81,0
v124,2026102310,1,360,A2,5736.0,1,3,3,18,0,54,0
v124,2026102310,1,360,opponent,28870.0,3,57,17,0,0,67,0
v124,2026102310,1,480,A2,10214.0,1,0,2,22,0,1,0
v124,2026102310,1,480,opponent,55408.0,3,58,17,0,0,79,0
v124,2026102310,1,600,A2,10244.0,1,0,0,24,0,0,0
v124,2026102310,1,600,opponent,84383.0,3,58,17,0,0,100,0
v124,2026102310,1,696,A2,10184.0,1,0,0,24,0,0,0
v124,2026102310,1,696,opponent,105640.0,3,21,17,0,0,100,0
v124,2026102310,1,719,A2,10130.0,1,0,0,24,8,0,0
v124,2026102310,1,719,opponent,120120.0,3,0,17,0,11,0,0
v124,2026102311,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102311,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102311,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102311,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102311,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102311,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102311,0,96,A2,670.0,1,12,4,2,0,17,0
v124,2026102311,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102311,0,144,A2,1090.0,1,7,4,2,0,40,0
v124,2026102311,0,144,opponent,802.0,1,19,6,0,0,18,0
v124,2026102311,0,192,A2,1828.0,1,12,3,5,0,44,0
v124,2026102311,0,192,opponent,833.0,2,37,10,3,0,9,0
v124,2026102311,0,240,A2,3255.0,1,16,3,5,0,66,0
v124,2026102311,0,240,opponent,2536.0,2,37,13,0,0,39,0
v124,2026102311,0,288,A2,4161.0,1,10,3,7,0,77,0
v124,2026102311,0,288,opponent,17459.0,3,53,17,0,0,68,0
v124,2026102311,0,360,A2,6789.0,1,2,3,14,0,51,0
v124,2026102311,0,360,opponent,27455.0,3,57,17,0,0,54,0
v124,2026102311,0,480,A2,11943.0,1,0,0,23,0,2,0
v124,2026102311,0,480,opponent,51964.0,3,58,17,0,0,90,0
v124,2026102311,0,600,A2,11963.0,1,0,0,23,0,0,0
v124,2026102311,0,600,opponent,79409.0,3,58,17,0,0,100,0
v124,2026102311,0,696,A2,11943.0,1,0,0,23,0,0,0
v124,2026102311,0,696,opponent,94890.0,3,21,16,0,0,100,0
v124,2026102311,0,719,A2,11923.0,1,0,0,23,6,0,0
v124,2026102311,0,719,opponent,116561.0,3,0,16,0,11,0,0
v124,2026102311,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102311,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102311,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102311,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102311,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102311,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102311,1,96,A2,310.0,1,16,3,3,0,23,0
v124,2026102311,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102311,1,144,A2,758.0,1,10,3,4,0,40,0
v124,2026102311,1,144,opponent,819.0,1,19,6,0,0,18,0
v124,2026102311,1,192,A2,1013.0,1,15,3,5,0,47,0
v124,2026102311,1,192,opponent,686.0,2,37,10,3,0,9,0
v124,2026102311,1,240,A2,1907.0,1,15,3,5,0,75,0
v124,2026102311,1,240,opponent,3036.0,2,37,13,0,0,39,0
v124,2026102311,1,288,A2,2517.0,1,9,0,10,0,98,0
v124,2026102311,1,288,opponent,19172.0,3,53,17,0,0,81,0
v124,2026102311,1,360,A2,8060.0,1,9,0,14,0,72,0
v124,2026102311,1,360,opponent,32320.0,3,57,17,0,0,67,0
v124,2026102311,1,480,A2,14385.0,1,0,0,22,0,1,0
v124,2026102311,1,480,opponent,69955.0,3,58,17,0,0,79,0
v124,2026102311,1,600,A2,14285.0,1,0,0,22,0,1,0
v124,2026102311,1,600,opponent,113664.0,3,58,17,0,0,100,0
v124,2026102311,1,696,A2,14225.0,1,0,0,22,0,1,0
v124,2026102311,1,696,opponent,145302.0,3,21,17,0,0,100,0
v124,2026102311,1,719,A2,14192.0,1,0,0,22,7,1,0
v124,2026102311,1,719,opponent,164680.0,3,0,17,0,11,0,0
v124,2026102312,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102312,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102312,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102312,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102312,0,48,A2,43.0,1,14,3,3,0,9,0
v124,2026102312,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102312,0,96,A2,563.0,1,13,3,3,0,21,0
v124,2026102312,0,96,opponent,279.0,1,19,6,0,0,12,0
v124,2026102312,0,144,A2,975.0,1,8,3,3,0,30,0
v124,2026102312,0,144,opponent,811.0,1,19,6,0,0,18,0
v124,2026102312,0,192,A2,1320.0,1,12,1,5,0,41,0
v124,2026102312,0,192,opponent,672.0,2,37,10,3,0,9,0
v124,2026102312,0,240,A2,1950.0,1,12,1,7,0,63,0
v124,2026102312,0,240,opponent,3074.0,2,37,13,0,0,39,0
v124,2026102312,0,288,A2,3257.0,1,2,1,18,0,61,0
v124,2026102312,0,288,opponent,19489.0,3,53,17,0,0,67,0
v124,2026102312,0,360,A2,10697.0,1,1,1,19,0,12,0
v124,2026102312,0,360,opponent,32495.0,3,57,17,0,0,53,0
v124,2026102312,0,480,A2,11997.0,1,0,0,21,0,0,0
v124,2026102312,0,480,opponent,67554.0,3,58,17,0,0,82,0
v124,2026102312,0,600,A2,11897.0,1,0,0,23,0,0,0
v124,2026102312,0,600,opponent,109085.0,3,58,17,0,0,100,0
v124,2026102312,0,696,A2,11897.0,1,0,0,23,0,0,0
v124,2026102312,0,696,opponent,143273.0,3,21,16,0,0,92,0
v124,2026102312,0,719,A2,11843.0,1,0,0,23,8,0,0
v124,2026102312,0,719,opponent,156456.0,3,0,16,0,11,0,0
v124,2026102312,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102312,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102312,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102312,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102312,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102312,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102312,1,96,A2,240.0,1,11,3,4,0,24,0
v124,2026102312,1,96,opponent,287.0,1,19,6,0,0,12,0
v124,2026102312,1,144,A2,773.0,1,8,3,4,0,27,0
v124,2026102312,1,144,opponent,820.0,1,19,6,0,0,18,0
v124,2026102312,1,192,A2,1264.0,1,12,3,5,0,23,0
v124,2026102312,1,192,opponent,594.0,2,37,10,3,0,10,0
v124,2026102312,1,240,A2,1532.0,1,13,2,6,0,46,0
v124,2026102312,1,240,opponent,2440.0,2,37,13,0,0,39,0
v124,2026102312,1,288,A2,2058.0,1,9,0,11,0,55,0
v124,2026102312,1,288,opponent,16855.0,3,53,17,0,0,81,0
v124,2026102312,1,360,A2,7468.0,2,2,0,31,0,10,0
v124,2026102312,1,360,opponent,26590.0,3,57,17,0,0,67,0
v124,2026102312,1,480,A2,6985.0,2,0,0,46,0,4,0
v124,2026102312,1,480,opponent,52676.0,3,58,17,0,0,79,0
v124,2026102312,1,600,A2,7242.0,2,0,0,46,0,2,0
v124,2026102312,1,600,opponent,87652.0,3,58,17,0,0,100,0
v124,2026102312,1,696,A2,7089.0,2,0,0,47,0,2,0
v124,2026102312,1,696,opponent,107246.0,3,21,17,0,0,100,0
v124,2026102312,1,719,A2,7035.0,2,0,0,47,8,2,0
v124,2026102312,1,719,opponent,119739.0,3,0,17,0,11,0,0
v124,2026102313,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102313,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102313,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102313,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102313,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102313,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102313,0,96,A2,608.0,1,13,3,3,0,26,0
v124,2026102313,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102313,0,144,A2,1143.0,1,6,3,3,0,37,0
v124,2026102313,0,144,opponent,801.0,1,19,6,0,0,18,0
v124,2026102313,0,192,A2,1466.0,1,7,1,7,0,39,0
v124,2026102313,0,192,opponent,636.0,2,37,10,3,0,10,0
v124,2026102313,0,240,A2,1390.0,1,5,1,9,0,57,0
v124,2026102313,0,240,opponent,4296.0,2,37,13,0,0,9,0
v124,2026102313,0,288,A2,5621.0,1,1,1,13,0,24,0
v124,2026102313,0,288,opponent,18650.0,3,53,16,1,0,39,0
v124,2026102313,0,360,A2,7602.0,1,0,1,15,0,1,0
v124,2026102313,0,360,opponent,27640.0,3,57,16,1,0,57,0
v124,2026102313,0,480,A2,7609.0,1,0,0,16,0,0,0
v124,2026102313,0,480,opponent,65692.0,3,58,16,1,0,67,0
v124,2026102313,0,600,A2,7509.0,1,0,0,19,0,0,0
v124,2026102313,0,600,opponent,108002.0,3,58,16,1,0,91,0
v124,2026102313,0,696,A2,7449.0,1,0,0,19,0,0,0
v124,2026102313,0,696,opponent,138454.0,3,21,16,1,0,97,0
v124,2026102313,0,719,A2,7395.0,1,0,0,19,8,0,0
v124,2026102313,0,719,opponent,155498.0,3,0,16,1,11,0,0
v124,2026102313,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102313,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102313,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102313,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102313,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102313,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102313,1,96,A2,160.0,1,19,3,3,0,17,0
v124,2026102313,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102313,1,144,A2,784.0,1,10,3,3,0,33,0
v124,2026102313,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102313,1,192,A2,1444.0,1,7,2,8,0,27,0
v124,2026102313,1,192,opponent,671.0,2,37,10,3,0,10,0
v124,2026102313,1,240,A2,2967.0,1,7,0,10,0,34,0
v124,2026102313,1,240,opponent,4367.0,2,37,13,0,0,9,0
v124,2026102313,1,288,A2,3831.0,1,7,0,10,0,12,0
v124,2026102313,1,288,opponent,18652.0,3,53,16,1,0,39,0
v124,2026102313,1,360,A2,4113.0,1,13,0,10,0,25,0
v124,2026102313,1,360,opponent,27455.0,3,57,16,1,0,57,0
v124,2026102313,1,480,A2,7795.0,1,0,0,17,0,4,0
v124,2026102313,1,480,opponent,64198.0,3,58,16,1,0,67,0
v124,2026102313,1,600,A2,7808.0,1,0,0,18,0,1,0
v124,2026102313,1,600,opponent,100421.0,3,58,16,1,0,91,0
v124,2026102313,1,696,A2,7715.0,1,0,0,18,0,1,0
v124,2026102313,1,696,opponent,127241.0,3,21,16,1,0,99,0
v124,2026102313,1,719,A2,7661.0,1,0,0,18,8,1,0
v124,2026102313,1,719,opponent,144102.0,3,0,16,1,11,0,0
v124,2026102314,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102314,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102314,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102314,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102314,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102314,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102314,0,96,A2,670.0,1,12,4,2,0,17,0
v124,2026102314,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102314,0,144,A2,1090.0,1,7,4,2,0,40,0
v124,2026102314,0,144,opponent,802.0,1,19,6,0,0,18,0
v124,2026102314,0,192,A2,1736.0,1,12,3,3,0,45,0
v124,2026102314,0,192,opponent,633.0,2,37,10,3,0,9,0
v124,2026102314,0,240,A2,2319.0,1,14,3,4,0,70,0
v124,2026102314,0,240,opponent,2778.0,2,37,13,0,0,39,0
v124,2026102314,0,288,A2,3658.0,1,6,3,8,0,75,0
v124,2026102314,0,288,opponent,19073.0,3,53,17,0,0,67,0
v124,2026102314,0,360,A2,9423.0,1,0,3,13,0,43,0
v124,2026102314,0,360,opponent,32522.0,3,57,17,0,0,53,0
v124,2026102314,0,480,A2,17758.0,1,0,0,18,0,0,0
v124,2026102314,0,480,opponent,69172.0,3,58,17,0,0,82,0
v124,2026102314,0,600,A2,17619.0,1,0,0,20,0,0,0
v124,2026102314,0,600,opponent,114110.0,3,58,17,0,0,100,0
v124,2026102314,0,696,A2,17532.0,1,0,0,20,0,0,0
v124,2026102314,0,696,opponent,150493.0,3,21,17,0,0,100,0
v124,2026102314,0,719,A2,17478.0,1,0,0,20,8,0,0
v124,2026102314,0,719,opponent,162202.0,3,0,17,0,8,0,0
v124,2026102314,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102314,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102314,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102314,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102314,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102314,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102314,1,96,A2,160.0,1,19,3,3,0,17,0
v124,2026102314,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102314,1,144,A2,784.0,1,10,3,3,0,33,0
v124,2026102314,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102314,1,192,A2,1401.0,1,8,2,8,0,27,0
v124,2026102314,1,192,opponent,670.0,2,37,10,3,0,10,0
v124,2026102314,1,240,A2,2221.0,1,13,2,8,0,33,0
v124,2026102314,1,240,opponent,2942.0,2,37,13,0,0,42,0
v124,2026102314,1,288,A2,4346.0,1,2,0,10,0,13,0
v124,2026102314,1,288,opponent,18802.0,3,53,17,0,0,84,0
v124,2026102314,1,360,A2,4883.0,1,10,1,11,0,17,0
v124,2026102314,1,360,opponent,32733.0,3,57,17,0,0,67,0
v124,2026102314,1,480,A2,7488.0,1,0,0,20,0,3,0
v124,2026102314,1,480,opponent,73150.0,3,58,17,0,0,87,0
v124,2026102314,1,600,A2,7456.0,1,0,0,21,0,1,0
v124,2026102314,1,600,opponent,121967.0,3,58,17,0,0,100,0
v124,2026102314,1,696,A2,7396.0,1,0,0,21,0,1,0
v124,2026102314,1,696,opponent,154127.0,3,21,17,0,0,100,0
v124,2026102314,1,719,A2,7363.0,1,0,0,21,7,1,0
v124,2026102314,1,719,opponent,175031.0,3,0,17,0,11,0,0
v124,2026102315,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102315,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102315,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102315,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102315,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102315,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102315,0,96,A2,608.0,1,13,3,3,0,26,0
v124,2026102315,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102315,0,144,A2,1258.0,1,10,3,3,0,26,0
v124,2026102315,0,144,opponent,797.0,1,19,6,0,0,18,0
v124,2026102315,0,192,A2,1447.0,1,13,3,4,0,43,0
v124,2026102315,0,192,opponent,555.0,2,37,10,3,0,10,0
v124,2026102315,0,240,A2,1436.0,2,20,2,6,0,66,0
v124,2026102315,0,240,opponent,2819.0,2,37,13,0,0,39,0
v124,2026102315,0,288,A2,3362.0,2,17,1,21,0,85,0
v124,2026102315,0,288,opponent,18588.0,3,53,17,0,0,81,0
v124,2026102315,0,360,A2,5649.0,2,2,1,37,0,75,0
v124,2026102315,0,360,opponent,31015.0,3,57,17,0,0,67,0
v124,2026102315,0,480,A2,9997.0,2,0,0,36,0,9,0
v124,2026102315,0,480,opponent,70126.0,3,58,17,0,0,79,0
v124,2026102315,0,600,A2,11612.0,2,1,0,41,0,2,0
v124,2026102315,0,600,opponent,121686.0,3,58,17,0,0,100,0
v124,2026102315,0,696,A2,11609.0,2,0,0,43,0,1,0
v124,2026102315,0,696,opponent,157311.0,3,21,17,0,0,100,0
v124,2026102315,0,719,A2,11555.0,2,0,0,43,8,1,0
v124,2026102315,0,719,opponent,177718.0,3,0,17,0,11,0,0
v124,2026102315,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102315,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102315,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102315,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102315,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102315,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102315,1,96,A2,310.0,1,16,3,3,0,23,0
v124,2026102315,1,96,opponent,284.0,1,19,6,0,0,12,0
v124,2026102315,1,144,A2,835.0,1,9,3,3,0,40,0
v124,2026102315,1,144,opponent,817.0,1,19,6,0,0,18,0
v124,2026102315,1,192,A2,1140.0,1,16,2,5,0,40,0
v124,2026102315,1,192,opponent,684.0,2,37,10,3,0,9,0
v124,2026102315,1,240,A2,1140.0,1,18,2,5,0,63,0
v124,2026102315,1,240,opponent,2520.0,2,37,13,0,0,39,0
v124,2026102315,1,288,A2,1749.0,1,14,2,5,0,88,0
v124,2026102315,1,288,opponent,17587.0,3,53,17,0,0,67,0
v124,2026102315,1,360,A2,6894.0,1,3,1,19,0,33,0
v124,2026102315,1,360,opponent,27750.0,3,57,17,0,0,54,0
v124,2026102315,1,480,A2,9305.0,1,0,0,23,0,1,0
v124,2026102315,1,480,opponent,54029.0,3,58,17,0,0,76,0
v124,2026102315,1,600,A2,9225.0,1,0,0,24,0,1,0
v124,2026102315,1,600,opponent,82974.0,3,58,17,0,0,100,0
v124,2026102315,1,696,A2,9185.0,1,0,0,24,0,1,0
v124,2026102315,1,696,opponent,102291.0,3,21,17,0,0,100,0
v124,2026102315,1,719,A2,9131.0,1,0,0,24,8,1,0
v124,2026102315,1,719,opponent,116129.0,3,0,17,0,11,0,0
v124,2026102316,0,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102316,0,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102316,0,24,A2,144.0,1,10,5,1,0,1,0
v124,2026102316,0,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102316,0,48,A2,43.0,1,14,5,1,0,6,0
v124,2026102316,0,48,opponent,83.0,1,19,4,2,0,8,0
v124,2026102316,0,96,A2,608.0,1,13,3,3,0,26,0
v124,2026102316,0,96,opponent,281.0,1,19,6,0,0,12,0
v124,2026102316,0,144,A2,1143.0,1,6,3,3,0,37,0
v124,2026102316,0,144,opponent,801.0,1,19,6,0,0,18,0
v124,2026102316,0,192,A2,1404.0,1,7,1,7,0,41,0
v124,2026102316,0,192,opponent,636.0,2,37,10,3,0,10,0
v124,2026102316,0,240,A2,1322.0,1,5,1,9,0,60,0
v124,2026102316,0,240,opponent,3070.0,2,37,13,0,0,39,0
v124,2026102316,0,288,A2,2517.0,1,1,1,14,0,46,0
v124,2026102316,0,288,opponent,18641.0,3,53,17,0,0,81,0
v124,2026102316,0,360,A2,8455.0,1,0,1,19,0,4,0
v124,2026102316,0,360,opponent,31855.0,3,57,17,0,0,67,0
v124,2026102316,0,480,A2,8531.0,1,0,0,23,0,0,0
